time,mvs,rot,std,stop
1.6859999050211627e-06,-78.75,,,0
0.2000554999999622,-78.625,,,0
0.40005363000000216,-78.5,,,0
0.6000536110000212,-78.5,,,0
0.8000533700001142,-78.99999999999977,,,0
1.0000586850001127,-79.125,,,0
1.2000539440000466,-78.99999999999977,,,0
1.4000533880002877,-79.125,,,0
1.6000534990002961,-79.37499999999977,,,0
1.8000538880000931,-79.5,,,0
2.00006009200024,-79.37499999999977,,,0
2.200054740000269,-79.5,,,0
2.4000539060002666,-79.625,,,0
2.6000537770000847,-79.37499999999977,,,0
2.8000536469999133,-79.37499999999977,-0.37053265733386864,0.3636237371544905,0
3.000061387000187,-78.99999999999977,-0.30357095469829604,0.3519785346990235,0
3.2421217760002037,-79.125,-0.22732958817871957,0.3248931448269499,0
3.40511655399996,-78.75,-0.08132623269579375,0.29533408577781134,0
3.601929423999991,-78.75,0.06912019728571706,0.2614064523559629,0
3.810338165000303,-78.5,0.18444373054030688,0.31180478223113745,0
4.0089067760000034,-78.25,0.30411865161569673,0.38693955887476333,0
4.200105053000243,-78.5,0.39546833909163864,0.41533119314586264,0
4.4093897380003,-78.25,0.49104766286799095,0.4629314804109919,0
4.615679572000317,-78.0,0.5663760121822108,0.5159941860137155,1
4.811830942000142,-77.75,0.6309283635487213,0.5680131062650153,0
5.015243238000039,-77.875,0.6665043623124088,0.5910207742165299,0
5.210607385999992,-77.625,0.6893385566872198,0.6083904082814162,0
5.405115627000214,-77.875,0.6305229297475662,0.563594613963634,0
5.606372960000044,-77.75,0.5914426430893381,0.5339839781199794,0
5.810602571000345,-77.25,0.5852913162276286,0.5273097339851899,0
6.008571497000048,-77.37499999999977,0.5795925980338531,0.5221483399273728,0
6.210174348000237,-77.125,0.5554697646504345,0.5004164932000992,0
6.403295273999902,-77.37499999999977,0.5205680046621404,0.47536535656508777,0
6.607593755999915,-77.125,0.49198641492095524,0.45000000000002693,0
6.809831347999989,-77.25,0.45383473778113365,0.4229525846816734,0
7.010038441000233,-77.125,0.44481970007067867,0.41699986677324435,0
7.215250181000101,-76.99999999999977,0.39557879653782085,0.37043517951491384,0
7.405126737000046,-77.125,0.33997945296045484,0.3255337497437703,0
7.603324754999903,-76.875,0.3310446225074725,0.3177612660823104,0
7.805126996000126,-76.99999999999977,0.32212837486082946,0.31247222098756966,0
8.003335291999974,-76.875,0.2975136923759299,0.292261298612516,0
8.201458884000203,-76.75,0.30654490208228885,0.29884035128401926,0
8.407791847000226,-76.625,0.27968300582630434,0.269516027146586,0
8.606025125000087,-76.875,0.2170257426975658,0.21311186420903458,0
8.80922506900015,-76.75,0.22577026959217758,0.21826334756176577,0
9.00511756900005,-76.75,0.20789993737399726,0.2051422270848196,0
9.2051194579999,-76.625,0.23015945762540405,0.21826334756177504,0
9.410370994999994,-76.375,0.23912184597974329,0.2282177322938026,0
9.618726920999961,-76.5,0.24988668031646666,0.23570226039549438,0
9.816966772000342,-76.375,0.24735529894643618,0.2336307628145739,0
10.025318791000245,-76.375,0.24676671989330148,0.2336307628145674,0
10.205116827999973,-76.75,0.20476881371969144,0.22204854324121723,0
10.40994758700026,-76.625,0.15610586211841135,0.1925703334714968,0
10.638513957000214,-76.75,0.11749743180584411,0.18633899812495533,0
10.806360883000252,-76.5,0.09112161788283511,0.16749792701868152,0
11.012588883000262,-76.625,0.05797049226083033,0.15456030825826175,0
11.212853253000048,-76.5,0.05356734300221796,0.15275252316519464,0
11.400909474999935,-76.625,0.047137761188076714,0.15275252316519464,0
11.608610326999951,-76.75,-0.010853263768726612,0.14043582955293935,0
11.805118919000051,-76.5,-0.022167377244279918,0.13540064007726602,0
12.004232938000314,-76.75,-0.06941216734085294,0.13540064007726602,0
12.202494289000242,-76.625,-0.08324327022322255,0.13540064007726602,0
12.401774956000281,-76.625,-0.060803421555872164,0.1247219128924647,0
12.645597382000233,-76.625,-0.0513352483687839,0.12247448713915893,0
12.800450455999908,-76.625,-0.022356665007327636,0.1067187372905475,0
13.020295141000133,-76.5,0.026625541429339324,0.09128709291752768,0
13.207970437000313,-76.75,-0.0068724637000797265,0.09128709291752768,0
13.41931647399997,-76.375,0.024552462952034317,0.11055415967851333,0
13.60838323300004,-76.75,-0.012946142365186921,0.11055415967851333,0
13.80868677000035,-76.5,0.015948409539841894,0.11055415967851333,0
14.030412307000006,-76.375,0.04276988051682026,0.1247219128924647,0
14.220304455000132,-76.375,0.08250629378708521,0.13437096247164249,0
14.404388973000096,-76.5,0.08726549789976948,0.13540064007726602,0
14.603209269000217,-76.5,0.07188104121266378,0.12801909579781015,0
14.820298417000231,-76.5,0.08752739275890352,0.12801909579781015,0
15.01982765799994,-76.375,0.08307490073112694,0.1247219128924647,0
15.258483547000196,-76.5,0.07358806173655802,0.12247448713915893,0
15.409147010000197,-76.5,0.06280157218016284,0.11960583412006101,0
