time(s),mvs
0.000,-72.87500
0.201,-72.87500
0.401,-72.87500
0.602,-72.87500
0.803,-72.75000
1.003,-72.75000
1.204,-72.75000
1.404,-72.75000
1.605,-72.75000
1.806,-72.75000
2.006,-72.62500
2.207,-72.75000
2.408,-72.75000
2.608,-72.62500
2.809,-72.75000
3.009,-72.75000
3.210,-72.75000
3.411,-72.87500
3.611,-73.00000
3.812,-72.87500
4.013,-72.62500
4.213,-72.75000
4.414,-72.75000
4.614,-72.75000
4.815,-72.75000
5.016,-72.75000
5.217,-68.12500
5.417,62.62500
5.618,101.75000
5.819,136.75000
6.019,138.87500
6.220,137.62500
6.420,135.50000
6.621,133.25000
6.822,131.25000
7.022,129.87500
7.223,129.50000
7.424,129.87500
7.624,129.62500
7.825,129.00000
8.026,128.12500
8.226,127.12500
8.427,126.62500
8.628,126.00000
8.828,125.50000
9.029,125.00000
9.229,124.75000
9.430,124.25000
9.631,124.12500
9.831,124.00000
10.032,123.87500
10.233,124.00000
10.434,124.50000
10.635,124.75000
10.835,125.00000
11.036,125.37500
11.237,125.50000
11.437,125.50000
11.638,125.50000
11.839,125.87500
12.040,125.87500
12.241,125.75000
12.441,125.62500
12.642,125.00000
12.843,124.12500
13.044,123.12500
13.244,121.87500
13.445,120.62500
13.646,119.75000
13.847,119.37500
14.047,119.25000
14.248,119.25000
14.449,119.25000
14.649,119.62500
14.850,120.12500
15.051,120.37500
15.252,120.75000
15.452,121.00000
15.653,121.25000
15.854,120.87500
16.055,120.62500
16.255,120.25000
16.456,120.12500
16.657,120.12500
16.857,120.12500
17.058,120.25000
17.258,120.12500
17.459,120.37500
17.660,120.12500
17.860,120.12500
18.061,120.25000
18.262,120.00000
18.462,119.62500
18.663,119.50000
18.864,119.37500
19.064,118.87500
19.265,118.00000
19.465,117.25000
19.666,116.25000
19.867,115.37500
20.067,114.62500
20.268,113.62500
20.469,112.50000
20.669,111.12500
20.870,109.75000
21.071,108.50000
21.271,107.75000
21.472,106.75000
21.673,106.12500
21.873,105.12500
22.074,104.25000
22.275,103.62500
22.475,102.87500
22.676,102.12500
22.877,101.62500
23.078,100.75000
23.278,100.12500
23.479,99.62500
23.680,99.00000
23.881,98.12500
24.081,97.75000
24.282,97.00000
24.483,96.25000
24.684,95.75000
24.884,95.00000
25.085,94.25000
25.286,93.87500
25.486,93.25000
25.687,92.62500
25.888,92.00000
26.089,91.50000
26.289,90.75000
26.490,90.25000
26.691,89.50000
26.892,88.75000
27.092,88.25000
27.293,87.50000
27.493,86.87500
27.694,86.25000
27.895,85.62500
28.095,85.00000
28.296,84.50000
28.497,83.87500
28.697,83.25000
28.898,82.75000
29.099,82.25000
29.299,81.62500
29.500,81.12500
29.701,80.75000
29.901,80.12500
30.102,79.62500
30.303,79.12500
30.503,78.37500
30.704,78.00000
30.905,77.50000
31.105,77.00000
31.306,76.50000
31.507,76.25000
31.707,75.62500
31.908,75.12500
32.109,74.75000
32.309,74.37500
32.510,73.87500
32.710,73.37500
32.911,73.00000
33.112,72.62500
33.312,72.12500
33.513,71.62500
33.714,71.12500
33.914,70.87500
34.115,70.50000
34.316,70.00000
34.516,69.75000
34.717,69.25000
34.918,68.87500
35.118,68.50000
35.319,68.00000
35.520,67.62500
35.720,67.50000
35.921,67.12500
36.122,66.87500
36.322,66.37500
36.523,66.12500
36.723,65.62500
36.924,65.25000
37.125,64.87500
37.325,64.62500
37.526,64.50000
37.727,64.12500
37.927,63.87500
38.128,63.62500
38.329,63.00000
38.529,62.75000
38.730,62.50000
38.931,62.12500
39.131,61.87500
39.332,61.50000
39.533,61.25000
39.734,60.87500
39.934,60.62500
40.135,60.37500
40.336,60.12500
40.537,60.00000
40.737,59.75000
40.938,59.25000
41.139,59.12500
41.340,58.75000
41.540,58.37500
41.741,58.12500
41.942,57.87500
42.143,57.37500
42.343,57.37500
42.544,57.00000
42.745,56.75000
42.946,56.50000
43.146,56.00000
43.347,55.75000
43.548,55.62500
43.749,55.37500
43.949,55.00000
44.150,54.87500
44.351,54.50000
44.552,54.12500
44.752,53.87500
44.953,53.62500
45.154,53.50000
45.355,53.12500
45.555,53.00000
45.756,52.75000
45.957,52.37500
46.158,52.25000
46.358,51.87500
46.559,51.62500
