time(s),mvs
0.000,-109.00000
0.051,-109.12500
0.101,-109.00000
0.152,-109.12500
0.203,-109.00000
0.253,-109.12500
0.304,-109.25000
0.355,-109.12500
0.405,-109.25000
0.456,-109.12500
0.506,-109.12500
0.557,-109.37500
0.608,-109.25000
0.658,-109.37500
0.709,-109.25000
0.760,-109.25000
0.810,-109.37500
0.861,-109.37500
0.912,-109.37500
0.962,-109.37500
1.013,-109.37500
1.063,-109.37500
1.114,-109.37500
1.165,-109.25000
1.215,-109.37500
1.266,-109.37500
1.317,-109.37500
1.367,-109.37500
1.418,-109.37500
1.468,-109.37500
1.519,-109.37500
1.570,-109.37500
1.620,-109.25000
1.671,-109.50000
1.722,-109.50000
1.772,-109.37500
1.823,-109.50000
1.873,-109.25000
1.924,-109.37500
1.975,-109.25000
2.025,-109.37500
2.076,-109.12500
2.127,-109.37500
2.178,-109.50000
2.228,-109.37500
2.279,-109.50000
2.330,-109.25000
2.380,-109.37500
2.431,-109.25000
2.481,-109.37500
2.532,-108.75000
2.583,-106.37500
2.633,-101.12500
2.684,-89.62500
2.735,-66.00000
2.785,-35.87500
2.836,-17.00000
2.887,-4.50000
2.937,2.75000
2.988,9.00000
3.039,13.75000
3.089,18.25000
3.140,22.37500
3.191,26.50000
3.241,31.25000
3.292,35.25000
3.342,39.75000
3.393,43.37500
3.444,47.12500
3.494,50.25000
3.545,53.25000
3.596,56.00000
3.646,58.75000
3.697,61.25000
3.748,63.37500
3.798,65.75000
3.849,67.75000
3.900,70.00000
3.950,71.62500
4.001,73.50000
4.052,75.12500
4.102,76.87500
4.153,78.37500
4.203,79.75000
4.254,81.37500
4.305,82.75000
4.355,84.12500
4.406,85.12500
4.457,86.75000
4.507,88.37500
4.558,90.37500
4.609,91.87500
4.659,93.87500
4.710,95.25000
4.761,96.62500
4.811,98.12500
4.862,99.37500
4.913,100.62500
4.963,101.62500
5.014,102.62500
5.065,103.50000
5.115,104.50000
5.166,105.00000
5.217,105.62500
5.267,106.25000
5.318,106.75000
5.369,107.50000
5.419,107.75000
5.470,108.25000
5.521,108.50000
5.571,109.00000
5.622,109.25000
5.673,109.75000
5.723,109.87500
5.774,110.25000
5.825,110.87500
5.875,111.12500
5.926,111.50000
5.977,112.00000
6.027,112.62500
6.078,113.00000
6.129,113.25000
6.179,113.62500
6.230,113.87500
6.281,114.37500
6.331,114.75000
6.382,114.87500
6.433,115.25000
6.483,115.25000
6.534,115.50000
6.585,115.37500
6.635,115.62500
6.686,115.50000
6.737,115.62500
6.787,115.37500
6.838,115.25000
6.889,115.25000
6.939,115.00000
6.990,114.87500
7.041,114.62500
7.091,114.50000
7.142,114.12500
7.193,114.12500
7.243,113.87500
7.294,113.75000
7.345,113.50000
7.395,113.25000
7.446,113.12500
7.497,112.87500
7.547,112.62500
7.598,112.37500
7.649,112.25000
7.699,111.87500
7.750,111.62500
7.801,111.50000
7.851,111.12500
7.902,110.87500
7.953,110.75000
8.003,110.50000
8.054,110.25000
8.105,110.00000
8.155,109.87500
8.206,109.50000
8.257,109.37500
8.307,109.12500
8.358,109.00000
8.409,108.62500
8.459,108.37500
8.510,108.25000
8.561,107.62500
8.611,107.62500
8.662,107.25000
8.713,107.00000
8.763,106.62500
8.814,106.50000
8.865,106.00000
8.915,105.87500
8.966,105.37500
9.017,105.00000
9.067,104.75000
9.118,104.37500
9.169,104.25000
9.219,103.75000
9.270,103.50000
9.321,103.25000
9.371,102.75000
9.422,102.62500
9.473,102.12500
9.523,101.87500
9.574,101.50000
9.625,101.12500
9.675,100.87500
9.726,100.50000
9.777,100.25000
9.827,99.87500
9.878,99.50000
9.929,99.00000
9.979,98.87500
10.030,98.62500
10.081,98.25000
10.131,97.87500
10.182,97.37500
10.233,97.12500
10.283,96.62500
10.334,96.37500
10.385,96.00000
10.435,95.62500
10.486,95.00000
10.537,94.87500
10.587,94.62500
10.638,94.00000
10.689,93.62500
10.739,93.25000
10.790,93.00000
10.841,92.37500
10.891,92.25000
10.942,91.62500
10.993,91.25000
11.043,90.87500
11.094,90.50000
