time(s),mvs
0.0,-124.875
0.201,-124.875
0.401,-124.875
0.602,-124.75
0.803,-124.75
1.003,-124.875
1.204,70.875
1.405,196.0
1.606,218.25
1.806,202.625
2.007,186.5
2.208,181.5
2.408,176.625
2.609,181.5
2.81,189.75
3.011,188.75
3.211,229.0
3.412,208.75
3.613,192.0
3.814,179.625
4.017,169.875
4.217,161.75
4.418,154.125
4.619,147.75
4.82,142.125
5.021,136.75
5.222,132.25
5.422,128.125
5.623,124.25
5.824,120.5
6.025,117.0
6.225,113.75
6.426,110.625
6.627,107.5
6.828,104.625
7.028,101.875
7.229,99.125
7.43,96.375
7.63,93.625
7.831,91.125
8.032,88.5
8.233,86.0
8.433,83.75
8.634,81.625
8.835,79.5
9.035,77.5
9.236,75.875
9.437,73.875
9.638,72.25
9.838,70.375
10.039,68.625
10.24,67.0
10.441,65.25
10.641,63.625
10.842,62.125
11.043,60.625
11.244,58.875
11.445,57.375
11.647,55.625
11.85,54.0
12.051,52.25
12.252,50.5
12.453,48.75
12.654,46.875
12.854,45.0
13.055,43.25
13.256,41.125
13.456,39.375
13.657,37.375
13.858,35.375
14.059,33.5
14.259,31.5
14.46,29.5
14.662,27.375
14.862,25.375
15.063,23.375
15.264,21.25
15.465,19.125
15.665,17.125
15.866,15.0
16.067,12.875
16.267,10.875
16.468,8.625
16.669,6.5
16.869,4.375
17.07,2.375
17.271,0.125
17.472,-2.0
17.672,-4.0
17.873,-6.125
18.074,-8.25
18.277,-10.375
18.478,-12.5
18.678,-14.625
18.879,-16.5
19.08,-18.75
19.281,-20.875
19.482,-22.75
19.683,-24.875
19.883,-26.75
20.084,-28.75
20.285,-30.875
20.486,-32.75
20.686,-34.5
20.89,-36.625
21.091,-38.5
21.291,-40.375
21.493,-42.0
21.694,-43.75
21.894,-45.5
22.095,-47.25
22.296,-49.0
22.497,-50.75
22.697,-52.25
22.898,-54.0
23.099,-55.75
23.299,-57.125
23.5,-58.5
23.701,-60.125
23.902,-61.625
24.102,-63.0
24.305,-64.5
24.507,-65.875
24.708,-67.25
24.909,-68.625
25.109,-69.875
25.31,-71.125
25.511,-72.375
25.713,-73.625
25.914,-74.75
26.115,-75.875
26.315,-77.125
26.516,-78.125
26.718,-79.25
26.919,-80.25
27.119,-81.25
27.32,-82.375
27.521,-83.25
27.722,-84.125
27.924,-85.125
28.125,-85.875
28.325,-86.75
28.526,-87.75
28.727,-88.375
28.927,-89.125
29.128,-90.0
29.329,-90.75
29.53,-91.375
29.73,-92.125
29.931,-92.875
30.132,-93.5
30.333,-94.25
30.534,-94.875
30.735,-95.5
30.938,-96.0
31.138,-96.5
31.339,-96.875
31.54,-97.5
31.741,-98.0
31.942,-98.625
