time(s),mvs
0.0,-120.875
0.201,-120.75
0.401,-120.875
0.602,-121.0
0.803,-121.0
1.004,-120.875
1.204,-121.0
1.405,-121.0
1.606,-121.0
1.806,-121.0
2.007,-117.25
2.208,157.25
2.409,186.75
2.609,198.5
2.81,188.375
3.011,180.25
3.211,200.875
3.412,190.25
3.613,184.375
3.817,195.5
4.018,194.5
4.219,229.375
4.42,214.25
4.621,198.75
4.825,186.75
5.025,177.75
5.226,170.5
5.427,164.0
5.627,158.5
5.828,153.375
6.029,149.0
6.23,144.75
6.43,140.75
6.631,136.625
6.832,132.375
7.033,128.625
7.233,125.0
7.434,121.5
7.635,118.125
7.835,115.25
8.036,112.375
8.237,109.75
8.438,107.375
8.638,105.25
8.839,103.125
9.04,101.125
9.241,99.25
9.442,97.375
9.643,95.625
9.845,93.625
10.048,91.75
10.249,89.875
10.45,88.0
10.651,86.125
10.852,84.125
11.053,82.25
11.253,80.375
11.454,78.5
11.655,76.625
11.856,74.75
12.057,72.875
12.257,71.125
12.458,69.125
12.659,67.375
12.859,65.5
13.06,63.625
13.261,61.875
13.462,60.125
13.662,58.25
13.863,56.375
14.064,54.5
14.264,52.75
14.465,50.875
14.666,49.125
14.866,47.375
15.067,45.5
15.268,43.875
15.469,42.125
15.669,40.375
15.87,38.375
16.071,36.5
16.272,34.625
16.473,32.875
16.673,31.0
16.875,29.125
17.076,27.25
17.279,25.375
17.48,23.375
17.68,21.625
17.881,19.75
18.082,17.875
18.283,15.875
18.484,14.0
18.685,12.125
18.885,10.25
19.086,8.375
19.287,6.375
19.487,4.625
19.688,2.875
19.889,0.875
20.09,-1.0
20.29,-2.875
20.491,-4.75
20.692,-6.625
20.892,-8.5
21.093,-10.125
21.294,-12.0
21.495,-13.875
21.695,-15.625
21.896,-17.375
22.097,-19.125
22.297,-20.75
22.498,-22.5
22.699,-24.25
22.899,-26.0
23.1,-27.5
23.301,-29.25
23.504,-30.75
23.705,-32.375
23.907,-34.0
24.107,-35.5
24.308,-37.125
24.509,-38.625
24.71,-40.0
24.911,-41.625
25.112,-43.0
25.313,-44.5
25.514,-45.75
25.714,-47.25
25.915,-48.625
26.116,-50.0
26.317,-51.5
26.518,-52.875
26.719,-54.125
26.92,-55.375
27.12,-56.625
27.321,-57.75
27.522,-59.125
27.722,-60.125
27.923,-61.375
28.124,-62.625
28.325,-63.625
28.525,-64.75
28.726,-66.0
28.927,-67.0
29.127,-68.125
29.328,-69.25
29.529,-70.125
29.729,-71.25
29.93,-72.25
30.131,-73.375
30.332,-74.125
30.532,-75.125
30.733,-76.0
30.935,-76.875
31.137,-77.75
31.338,-78.625
31.539,-79.5
31.739,-80.375
31.94,-81.125
32.141,-82.0
32.342,-82.75
32.543,-83.5
32.744,-84.25
32.945,-84.875
33.145,-85.625
33.346,-86.375
33.547,-87.0
33.747,-87.625
33.948,-88.25
34.149,-88.875
34.35,-89.5
34.55,-90.125
34.751,-90.75
34.952,-91.25
35.153,-91.75
35.353,-92.375
35.554,-92.75
35.755,-93.25
35.955,-93.75
36.156,-94.25
36.357,-94.75
36.557,-95.125
36.758,-95.625
36.959,-96.0
37.159,-96.375
37.36,-96.875
37.561,-97.25
37.762,-97.625
37.963,-98.125
38.164,-98.375
38.367,-98.75
38.568,-99.0
38.769,-99.375
38.969,-99.75
39.17,-99.875
39.371,-100.25
39.573,-100.625
39.774,-100.875
39.975,-101.25
40.175,-101.5
40.376,-101.625
40.577,-102.0
40.778,-102.25
40.978,-102.375
41.179,-102.625
41.38,-102.875
41.58,-103.125
41.781,-103.25
41.982,-103.5
42.183,-103.625
42.383,-104.0
42.584,-104.125
42.785,-104.25
42.985,-104.5
43.186,-104.75
43.387,-104.875
43.588,-105.0
43.788,-105.125
43.989,-105.25
44.19,-105.375
44.39,-105.625
44.591,-105.75
44.792,-105.875
44.993,-106.125
45.194,-106.25
45.395,-106.375
45.598,-106.5
45.798,-106.625
45.999,-106.75
46.2,-106.875
46.401,-107.0
46.602,-107.0
46.803,-107.125
47.003,-107.25
47.204,-107.25
47.405,-107.375
47.606,-107.5
47.806,-107.625
48.007,-107.75
48.208,-107.875
48.408,-107.875
48.609,-108.0
48.81,-108.125
49.011,-108.375
49.211,-108.25
49.412,-108.375
49.613,-108.5
49.813,-108.625
50.014,-108.625
50.215,-108.75
50.416,-108.75
50.616,-108.875
50.817,-109.0
51.018,-109.125
51.218,-109.25
51.419,-109.25
51.62,-109.375
51.821,-109.375
52.021,-109.5
52.222,-109.5
52.423,-109.75
52.628,-109.625
52.829,-109.75
53.03,-109.75
53.23,-109.75
53.431,-109.875
53.633,-110.0
53.833,-110.125
54.038,-110.25
54.238,-110.125
54.439,-110.25
54.64,-110.375
54.841,-110.25
55.041,-110.375
55.242,-110.5
55.443,-110.5
55.644,-110.5
55.844,-110.625
56.045,-110.625
56.246,-110.75
56.446,-110.75
56.647,-110.75
56.848,-110.75
57.049,-111.0
57.249,-111.0
57.45,-111.125
57.651,-111.0
57.851,-111.25
58.052,-111.25
58.253,-111.25
58.454,-111.375
58.656,-111.375
58.859,-111.5
59.059,-111.5
59.26,-111.5
59.461,-111.5
59.662,-111.5
59.863,-111.5
60.063,-111.625
60.264,-111.625
60.465,-111.75
60.666,-111.625
60.866,-111.875
61.067,-111.75
61.268,-111.875
61.469,-112.0
61.669,-112.125
61.87,-112.125
62.071,-112.0
62.272,-112.125
62.473,-112.125
62.673,-112.25
62.874,-112.25
63.075,-112.25
63.276,-112.25
63.476,-112.25
63.677,-112.375
63.878,-112.375
64.078,-112.375
64.279,-112.5
64.48,-112.375
64.681,-112.5
64.881,-112.625
65.082,-112.625
65.283,-112.625
65.485,-112.625
65.689,-112.75
65.89,-112.75
66.09,-112.75
66.291,-112.875
66.492,-112.875
66.693,-112.875
66.894,-112.875
67.097,-112.875
67.298,-112.875
67.499,-112.875
67.699,-113.0
67.9,-113.0
68.101,-112.875
68.301,-113.0
68.502,-113.125
68.703,-113.125
68.904,-113.125
69.104,-113.125
69.305,-113.25
69.506,-113.25
69.706,-113.25
69.907,-113.375
70.108,-113.375
70.308,-113.375
70.509,-113.5
70.71,-113.375
70.911,-113.375
71.111,-113.5
71.312,-113.625
71.513,-113.5
71.713,-113.75
71.914,-113.75
72.115,-113.875
72.316,-113.875
72.519,-113.875
72.72,-113.875
72.921,-113.625
73.121,-113.75
73.322,-113.75
73.523,-113.75
73.724,-113.75
73.925,-113.75
74.126,-113.75
74.326,-114.0
74.527,-114.0
74.728,-114.0
74.929,-114.0
75.129,-114.0
75.33,-114.0
75.531,-114.125
75.731,-114.0
75.932,-114.125
76.133,-114.125
76.334,-114.125
76.534,-114.125
76.735,-114.25
76.936,-114.25
77.136,-114.375
77.337,-114.25
77.538,-114.375
77.738,-114.375
77.939,-114.375
78.14,-114.375
78.341,-114.375
78.541,-114.375
78.742,-114.375
78.943,-114.375
79.143,-114.625
79.344,-114.625
79.545,-114.5
79.746,-114.625
79.949,-114.625
80.15,-114.625
80.351,-114.625
80.551,-114.5
80.752,-114.625
80.953,-114.625
81.154,-114.625
81.358,-114.625
81.559,-114.75
81.759,-114.75
81.96,-114.75
82.161,-114.875
82.362,-114.75
82.563,-114.875
82.764,-114.875
82.964,-114.875
83.165,-114.875
83.366,-115.0
83.566,-115.0
83.767,-115.125
83.968,-115.125
84.169,-115.125
84.369,-115.0
84.57,-115.0
84.771,-115.125
84.971,-115.125
85.172,-115.125
85.373,-115.125
85.574,-115.125
85.774,-115.375
85.975,-115.375
86.176,-115.375
86.377,-115.25
86.579,-115.25
86.78,-115.125
86.98,-115.375
87.181,-115.25
87.382,-115.375
87.583,-115.375
87.784,-115.5
87.985,-115.625
88.186,-115.5
88.387,-115.625
88.587,-115.625
88.788,-115.625
88.989,-115.625
89.193,-115.625
89.393,-115.625
89.594,-115.75
89.795,-115.75
89.996,-115.625
90.196,-115.75
90.397,-115.75
90.598,-115.875
90.799,-115.875
90.999,-115.75
91.2,-115.75
91.401,-115.875
91.601,-115.75
91.802,-115.75
92.003,-115.875
92.204,-115.875
92.404,-115.875
92.605,-116.0
92.807,-116.0
93.01,-116.0
93.211,-116.0
93.412,-116.0
93.612,-116.125
93.813,-116.125
94.014,-116.25
94.215,-116.0
94.416,-116.125
94.616,-116.125
94.817,-116.125
95.018,-116.0
95.219,-116.125
95.419,-116.125
95.62,-116.25
95.821,-116.25
96.021,-116.25
96.222,-116.375
96.423,-116.375
96.624,-116.375
96.824,-116.375
97.025,-116.375
97.226,-116.375
97.426,-116.375
97.627,-116.5
97.828,-116.375
98.029,-116.5
98.229,-116.5
98.43,-116.5
98.631,-116.5
98.831,-116.5
99.032,-116.5
99.233,-116.5
99.434,-116.625
99.634,-116.625
99.835,-116.625
