time(s),mvs
0.000,-59.75000
0.201,-60.00000
0.401,-59.87500
0.602,-59.62500
0.803,-59.75000
1.003,-59.87500
1.204,-59.37500
1.405,-59.50000
1.605,-59.87500
1.806,-59.87500
2.007,-59.50000
2.207,-59.50000
2.408,-59.62500
2.609,-59.62500
2.809,-59.50000
3.010,-50.00000
3.211,-37.50000
3.411,-34.37500
3.612,-34.37500
3.813,-31.50000
4.013,-1.50000
4.214,28.75000
4.415,39.00000
4.615,45.12500
4.816,49.00000
5.017,53.12500
5.218,57.87500
5.418,64.00000
5.619,71.75000
5.820,79.75000
6.020,87.12500
6.221,96.37500
6.422,105.25000
6.623,112.12500
6.823,116.62500
7.024,120.25000
7.225,124.12500
7.426,128.75000
7.626,131.62500
7.827,134.12500
8.028,136.50000
8.229,138.12500
8.429,139.25000
8.630,140.25000
8.831,141.25000
9.032,141.75000
9.232,141.87500
9.433,142.25000
9.634,142.62500
9.835,142.62500
10.035,142.62500
10.236,142.25000
10.437,142.50000
10.637,142.37500
10.838,142.37500
11.039,142.12500
11.240,142.37500
11.440,141.87500
11.641,141.62500
11.842,141.37500
12.043,141.12500
12.243,141.00000
12.444,140.62500
12.645,140.25000
12.846,140.50000
13.046,140.00000
13.247,139.75000
13.448,140.00000
13.649,139.87500
13.849,139.25000
14.050,139.00000
14.251,139.12500
14.452,138.62500
14.652,138.50000
14.853,138.50000
15.054,138.37500
15.255,137.87500
15.455,137.50000
15.656,137.50000
15.857,137.37500
16.057,136.62500
16.258,136.50000
16.459,136.25000
16.660,136.12500
16.860,135.87500
17.061,135.12500
17.262,134.87500
17.463,134.75000
17.663,134.00000
17.864,133.87500
18.065,133.75000
18.266,133.50000
18.466,132.62500
18.667,132.37500
18.868,132.12500
19.069,131.75000
19.269,131.00000
19.470,130.87500
19.671,130.50000
19.872,129.75000
20.072,129.25000
20.273,129.00000
20.474,128.75000
20.674,127.87500
20.875,127.50000
21.076,127.37500
21.277,126.37500
21.477,125.87500
21.678,125.62500
21.879,125.25000
22.079,124.75000
22.280,124.25000
22.481,123.75000
22.681,123.25000
22.882,122.75000
23.083,122.12500
23.284,121.62500
23.484,121.25000
23.685,120.62500
23.886,119.87500
24.086,119.37500
24.287,119.25000
24.488,118.25000
24.688,117.87500
24.889,117.75000
25.090,117.00000
25.291,116.25000
25.491,115.62500
25.692,115.62500
25.893,114.87500
26.093,114.12500
26.294,113.87500
26.495,113.37500
26.696,112.25000
26.896,111.75000
27.097,111.50000
27.298,110.87500
27.498,110.00000
27.699,109.37500
27.900,109.12500
28.101,108.37500
28.301,107.75000
28.502,107.25000
28.703,106.75000
28.903,106.00000
29.104,105.50000
29.305,104.75000
29.506,104.12500
29.706,103.62500
29.907,102.75000
30.108,102.25000
30.308,101.87500
30.509,101.37500
30.710,100.37500
30.911,99.87500
31.111,99.50000
31.312,98.87500
31.513,97.87500
31.714,97.62500
31.914,97.00000
32.115,96.00000
32.316,95.37500
32.516,95.12500
