time(s),mvs
0.000,-85.50000
0.201,-85.87500
0.401,-86.25000
0.602,-86.75000
0.803,-87.12500
1.003,-87.62500
1.204,-88.00000
1.405,-88.37500
1.605,-88.75000
1.806,-89.25000
2.007,-89.62500
2.207,-90.00000
2.408,-90.25000
2.609,-90.75000
2.809,-91.25000
3.010,-91.62500
3.211,-92.00000
3.411,-92.37500
3.612,-92.87500
3.812,-93.12500
4.013,-93.25000
4.214,-93.87500
4.414,-94.12500
4.615,-94.50000
4.816,-94.87500
5.016,-95.25000
5.217,-95.62500
5.418,-96.00000
5.618,-96.25000
5.819,-96.62500
6.020,-96.87500
6.220,-97.25000
6.421,-97.50000
6.622,-97.75000
6.823,-98.12500
7.023,-98.37500
7.224,-98.75000
7.425,-99.00000
7.626,-99.37500
7.826,-99.75000
8.027,-100.00000
8.228,-100.25000
8.429,-100.50000
8.630,-100.75000
8.830,-101.00000
9.031,-101.00000
9.232,-101.00000
9.433,-100.87500
9.633,-100.75000
9.834,-100.25000
10.035,-100.00000
10.235,-99.37500
10.436,-99.00000
10.637,-98.37500
10.837,-97.87500
11.038,-97.62500
11.239,-97.25000
11.439,-96.87500
11.640,-96.50000
11.841,-96.25000
12.042,-96.12500
12.242,-95.87500
12.443,-95.75000
12.644,-95.62500
12.844,-95.37500
13.045,-95.37500
13.246,-95.37500
13.446,-95.50000
13.647,-95.50000
13.848,-95.50000
14.048,-95.62500
14.249,-95.75000
14.450,-95.87500
14.650,-96.25000
14.851,-96.62500
15.052,-96.75000
15.252,-96.87500
15.453,-97.25000
15.654,-97.62500
15.854,-97.75000
16.055,-98.12500
16.256,-98.37500
16.457,-98.62500
16.657,-99.00000
16.858,-99.37500
17.059,-99.50000
17.259,-99.87500
17.460,-100.12500
17.661,-100.37500
17.861,-100.50000
18.062,-100.62500
18.263,-101.12500
18.463,-101.25000
18.664,-101.37500
18.865,-101.62500
19.065,-101.75000
19.266,-102.00000
19.467,-102.12500
19.668,-102.25000
19.868,-102.37500
20.069,-102.75000
20.270,-102.62500
20.470,-102.75000
20.671,-103.00000
20.872,-103.00000
21.073,-103.25000
21.273,-103.25000
21.474,-103.25000
21.675,-103.50000
21.876,-103.50000
22.076,-103.62500
22.277,-103.62500
22.478,-103.87500
22.679,-103.75000
22.879,-103.75000
23.080,-103.87500
23.281,-103.87500
23.482,-104.12500
23.682,-104.00000
23.883,-104.00000
24.084,-104.00000
24.285,-104.12500
24.485,-104.12500
24.686,-104.37500
24.887,-104.37500
25.087,-104.37500
25.288,-104.37500
25.489,-104.37500
25.690,-104.62500
25.890,-104.62500
26.091,-104.62500
26.292,-104.75000
26.493,-104.87500
26.693,-104.87500
26.894,-105.00000
27.095,-105.00000
27.296,-105.00000
27.496,-105.00000
27.697,-105.12500
27.898,-105.12500
28.098,-105.12500
