time(s),mvs
0.000,-1481.00000
0.051,-151.12500
0.101,-151.12500
0.152,-151.25000
0.203,-151.12500
0.253,-151.12500
0.304,-150.87500
0.354,-150.87500
0.405,-150.75000
0.456,-150.87500
0.506,-150.75000
0.557,-151.25000
0.608,-151.12500
0.658,-151.12500
0.709,-151.12500
0.759,-151.12500
0.810,-151.25000
0.861,-151.00000
0.911,-151.25000
0.962,-150.87500
1.013,-151.00000
1.063,-151.00000
1.114,-151.12500
1.165,-151.12500
1.215,-151.37500
1.266,-151.25000
1.316,-151.37500
1.367,-151.25000
1.418,-151.25000
1.468,-151.25000
1.519,-151.00000
1.570,-151.00000
1.621,-150.87500
1.671,-151.12500
1.722,-150.87500
1.773,-151.25000
1.824,-150.87500
1.874,-151.25000
1.925,-151.12500
1.976,-151.25000
2.026,-151.25000
2.077,-151.00000
2.128,-151.12500
2.179,-150.87500
2.229,-150.87500
2.280,-150.87500
2.331,-151.12500
2.381,-150.87500
2.432,-151.25000
2.483,-151.12500
2.534,-151.12500
2.584,-151.25000
2.635,-151.00000
2.686,-151.12500
2.736,-150.87500
2.787,-150.87500
2.838,-150.87500
2.889,-151.00000
2.939,-150.87500
2.990,-151.12500
3.041,-151.00000
3.091,-151.25000
3.142,-151.25000
3.193,-151.12500
3.244,-151.25000
3.294,-151.12500
3.345,-151.00000
3.396,-150.87500
3.446,-150.87500
3.497,-150.87500
3.548,-151.12500
3.599,-150.87500
3.649,-151.25000
3.700,-151.12500
3.751,-151.25000
3.802,-151.12500
3.852,-151.25000
3.903,-151.25000
3.954,-150.87500
4.004,-150.87500
4.055,-150.75000
4.106,-151.00000
4.157,-150.75000
4.208,-151.12500
4.258,-150.87500
4.309,-151.25000
4.360,-151.12500
4.411,-151.25000
4.462,-151.25000
4.513,-151.00000
4.564,-151.25000
4.614,-151.00000
4.665,-151.12500
4.716,-150.87500
4.767,-150.87500
4.817,-150.75000
4.868,-151.12500
4.919,-151.00000
4.970,-151.25000
5.020,-150.25000
5.071,-149.00000
5.122,-142.12500
5.173,-129.62500
5.224,-114.50000
5.274,-103.87500
5.325,-93.37500
5.376,-84.25000
5.427,-75.50000
5.477,-68.50000
5.528,-61.87500
5.579,-53.37500
5.630,-46.87500
5.681,-38.37500
5.731,-29.37500
5.782,-19.00000
5.833,-10.75000
5.884,-2.00000
5.934,5.62500
5.985,14.25000
6.036,21.62500
6.087,30.37500
6.137,37.75000
6.188,45.37500
6.239,50.50000
6.290,55.12500
6.341,60.25000
6.391,64.37500
6.442,68.50000
6.493,72.25000
6.544,75.87500
6.594,79.00000
6.645,82.00000
6.696,84.75000
6.747,87.37500
6.797,89.37500
6.848,92.12500
6.899,94.12500
6.950,96.12500
7.000,98.50000
7.051,100.50000
7.102,102.50000
7.153,104.37500
7.203,105.87500
7.254,107.50000
7.305,109.00000
7.356,110.37500
7.406,111.75000
7.457,112.75000
7.508,114.00000
7.559,114.62500
7.610,115.75000
7.661,116.25000
7.711,117.00000
7.762,117.62500
7.813,118.62500
7.864,119.12500
7.914,120.12500
7.965,121.00000
8.016,121.50000
8.067,122.50000
8.117,123.00000
8.168,123.87500
8.219,124.37500
8.270,125.50000
8.320,126.00000
8.371,126.87500
8.422,127.50000
8.473,128.25000
8.524,128.75000
8.574,129.37500
8.625,129.87500
8.676,130.37500
8.727,130.87500
8.777,130.87500
8.828,131.50000
8.879,131.50000
8.930,132.00000
8.980,132.12500
9.031,132.50000
9.082,132.75000
9.133,132.87500
9.183,133.00000
9.234,132.87500
9.285,132.87500
9.335,132.50000
9.386,132.62500
9.437,132.12500
9.488,132.37500
9.538,132.00000
9.589,132.00000
9.640,131.87500
9.691,131.87500
9.741,132.12500
9.792,132.25000
9.843,132.12500
9.894,132.00000
9.944,132.00000
9.995,131.75000
10.046,131.75000
10.097,131.25000
10.147,131.25000
10.198,130.87500
10.249,130.62500
10.300,130.50000
10.350,130.25000
10.401,130.12500
10.452,129.87500
10.503,129.62500
10.553,129.00000
10.604,129.12500
10.655,128.37500
10.705,128.25000
10.756,127.62500
10.807,127.50000
10.857,127.12500
10.908,126.62500
10.959,126.50000
11.009,126.25000
11.060,125.75000
11.111,125.37500
11.161,124.87500
11.212,124.25000
11.263,123.87500
11.313,123.12500
11.364,122.75000
11.415,122.00000
11.465,121.75000
11.516,121.25000
11.567,121.12500
11.617,120.50000
11.668,120.25000
11.719,119.75000
11.769,119.25000
11.820,118.75000
11.870,118.00000
11.921,117.87500
11.972,117.12500
12.022,116.75000
12.073,116.12500
12.124,115.87500
12.174,115.37500
12.225,115.12500
12.276,114.37500
12.326,114.12500
12.377,113.62500
12.428,113.00000
12.478,112.62500
12.529,112.00000
12.580,111.50000
12.630,111.00000
12.681,110.62500
12.732,110.12500
12.782,110.00000
12.833,109.25000
12.884,109.12500
12.934,108.62500
12.985,108.12500
13.036,107.37500
13.086,107.12500
13.137,106.37500
13.188,106.00000
13.238,105.62500
13.289,104.75000
13.340,104.75000
13.390,103.87500
13.441,103.87500
13.492,103.25000
13.542,102.87500
13.593,102.25000
13.644,102.00000
13.694,101.00000
13.745,100.62500
13.796,100.25000
13.846,99.75000
13.897,99.50000
13.948,98.87500
13.998,98.75000
14.049,98.12500
14.100,97.87500
14.150,97.25000
14.201,97.00000
14.252,96.25000
14.302,96.00000
14.353,95.25000
14.404,94.75000
14.454,94.37500
14.505,93.87500
14.556,93.75000
14.606,93.37500
14.657,92.87500
14.708,92.37500
14.758,91.87500
14.809,91.25000
14.860,90.87500
14.910,90.25000
14.961,89.87500
15.012,89.25000
15.062,88.87500
15.113,88.37500
15.164,88.25000
15.214,87.62500
