time(s),mvs
0.000,350.75000
0.051,354.50000
0.101,353.37500
0.152,348.87500
0.203,354.62500
0.253,351.25000
0.304,354.00000
0.355,354.87500
0.405,350.25000
0.456,354.25000
0.507,346.00000
0.557,350.87500
0.608,344.62500
0.659,347.00000
0.709,352.12500
0.760,345.12500
0.811,348.37500
0.861,345.75000
0.912,346.00000
0.963,348.87500
1.013,346.12500
1.064,352.50000
1.115,348.37500
1.165,346.62500
1.216,351.37500
1.266,347.50000
1.317,353.50000
1.368,349.87500
1.418,353.50000
1.469,351.75000
1.520,352.25000
1.570,353.87500
1.621,349.87500
1.672,353.50000
1.722,352.75000
1.773,351.12500
1.824,353.37500
1.874,348.12500
1.925,352.12500
1.976,346.75000
2.026,349.50000
2.077,346.75000
2.128,346.75000
2.178,348.25000
2.229,345.62500
2.280,347.62500
2.330,346.62500
2.381,345.37500
2.432,350.75000
2.482,345.87500
2.533,352.75000
2.584,348.75000
2.634,354.37500
2.685,352.62500
2.736,347.75000
2.786,354.87500
2.837,351.62500
2.888,354.50000
2.938,354.62500
2.989,351.12500
3.040,354.87500
3.090,347.12500
3.141,352.12500
3.192,345.62500
3.242,348.37500
3.293,352.62500
3.344,346.25000
3.394,349.50000
3.445,346.25000
3.496,347.00000
3.546,348.00000
3.597,346.00000
3.648,351.50000
3.698,347.25000
3.749,353.25000
3.800,350.12500
3.850,346.87500
3.901,352.00000
3.952,349.00000
4.002,353.37500
4.053,351.62500
4.104,351.37500
4.154,352.37500
4.205,349.25000
4.256,352.00000
4.306,351.75000
4.357,350.62500
4.408,352.75000
4.458,348.37500
4.509,351.87500
4.560,347.00000
4.610,349.37500
4.661,347.12500
4.711,347.37500
4.762,348.62500
4.813,346.25000
4.863,348.25000
4.914,347.25000
4.965,346.00000
5.015,350.25000
5.066,346.25000
5.117,353.00000
5.167,349.00000
5.218,355.00000
5.269,352.62500
5.319,352.50000
5.370,354.12500
5.421,351.50000
5.471,353.00000
5.522,353.87500
5.573,350.25000
5.624,354.25000
5.674,346.37500
5.725,351.37500
5.776,344.37500
5.826,347.25000
5.877,351.62500
5.928,345.00000
5.978,348.75000
6.029,345.37500
6.080,345.87500
6.130,348.25000
6.181,345.37500
6.232,351.62500
6.282,347.50000
6.333,353.62500
6.384,350.50000
6.434,347.12500
6.485,353.25000
6.536,349.75000
6.586,353.75000
6.637,352.25000
6.688,352.00000
6.738,353.12500
6.789,349.75000
6.840,352.75000
6.890,347.00000
6.941,351.00000
6.992,353.87500
7.042,348.12500
7.093,352.62500
7.144,346.25000
7.194,349.75000
7.245,346.12500
7.296,346.87500
7.346,348.25000
7.397,345.75000
7.448,350.75000
7.498,346.75000
7.549,345.50000
7.600,349.50000
7.651,345.62500
7.701,352.37500
7.752,348.00000
7.803,354.00000
7.853,351.75000
7.904,352.50000
7.955,354.00000
8.005,350.00000
8.056,353.75000
8.107,353.75000
8.157,351.37500
8.208,354.75000
8.259,347.50000
8.309,352.50000
8.360,345.37500
8.411,348.50000
8.461,346.12500
8.512,345.62500
8.563,349.37500
8.613,345.25000
8.664,346.00000
8.715,348.00000
8.765,345.75000
8.816,351.50000
8.867,347.25000
8.917,353.00000
8.968,349.87500
9.019,352.25000
9.069,351.87500
9.120,348.25000
9.171,351.87500
9.221,350.25000
9.272,351.12500
9.323,351.75000
9.373,348.87500
9.424,351.75000
9.475,347.00000
9.525,350.00000
9.576,346.75000
9.627,348.25000
9.677,351.37500
9.728,346.75000
9.779,349.25000
9.829,346.50000
9.880,347.00000
9.931,348.37500
9.981,346.12500
10.032,351.12500
10.083,347.25000
10.133,352.87500
10.184,350.00000
10.235,346.50000
10.285,352.75000
10.336,349.25000
10.387,353.25000
10.437,352.37500
10.488,351.62500
10.539,353.62500
10.589,348.37500
10.640,352.62500
10.691,353.25000
10.741,349.50000
10.792,353.25000
10.843,346.00000
10.893,350.50000
10.944,344.50000
10.995,346.50000
11.045,345.62500
11.096,344.75000
11.147,349.12500
11.197,345.12500
11.248,346.25000
11.299,348.37500
11.350,345.75000
11.400,351.75000
11.451,347.87500
11.502,353.50000
11.552,350.75000
11.603,352.87500
11.654,353.00000
11.704,350.50000
11.755,353.12500
11.806,352.00000
11.856,351.37500
11.907,353.25000
11.958,348.75000
12.008,352.50000
12.059,346.37500
12.110,350.62500
12.160,345.62500
12.211,347.25000
12.262,347.12500
12.312,345.87500
