time(s),mvs
0.000,275.62500
0.051,275.50000
0.101,276.12500
0.152,276.00000
0.203,275.87500
0.253,276.12500
0.304,276.00000
0.354,276.37500
0.405,275.75000
0.456,276.62500
0.506,277.12500
0.557,276.50000
0.608,277.00000
0.658,276.12500
0.709,276.50000
0.760,276.37500
0.810,276.50000
0.861,276.75000
0.911,276.62500
0.962,276.75000
1.013,277.12500
1.063,276.62500
1.114,277.75000
1.165,277.37500
1.215,278.12500
1.266,278.87500
1.317,278.75000
1.367,277.62500
1.418,276.87500
1.468,277.37500
1.519,277.37500
1.570,277.25000
1.620,277.75000
1.671,277.12500
1.722,278.25000
1.772,277.37500
1.823,277.75000
1.874,277.25000
1.924,277.37500
1.975,278.00000
2.025,277.75000
2.076,278.12500
2.127,278.37500
2.177,278.25000
2.228,278.62500
2.279,278.00000
2.329,278.25000
2.380,277.75000
2.430,277.12500
2.481,279.37500
2.532,279.00000
2.582,278.62500
2.633,279.00000
2.684,280.00000
2.734,280.00000
2.785,279.62500
2.836,279.62500
2.886,280.00000
2.937,279.62500
2.987,279.62500
3.038,279.62500
3.089,280.25000
3.139,278.87500
3.190,279.12500
3.241,279.12500
3.291,280.37500
3.342,280.75000
3.393,279.87500
3.443,280.37500
3.494,279.87500
3.544,279.87500
3.595,280.00000
3.646,279.75000
3.696,281.62500
3.747,281.25000
3.798,281.62500
3.848,281.50000
3.899,281.00000
3.949,282.00000
4.000,281.62500
4.051,282.25000
4.101,282.00000
4.152,281.75000
4.203,281.87500
4.253,281.25000
4.304,282.00000
4.355,282.00000
4.405,281.75000
4.456,282.37500
4.507,281.62500
4.557,282.50000
4.608,282.75000
4.659,283.12500
4.709,283.87500
4.760,283.50000
4.811,282.87500
4.861,282.62500
4.912,283.12500
4.963,283.12500
5.013,282.87500
5.064,283.12500
5.115,282.62500
5.165,283.12500
5.216,282.50000
5.267,282.87500
5.317,282.62500
5.368,282.75000
5.419,282.75000
5.469,282.37500
5.520,282.87500
5.571,282.62500
5.621,282.00000
5.672,282.25000
5.723,281.25000
5.774,281.62500
5.824,281.25000
5.875,282.00000
5.926,282.25000
5.976,282.62500
6.027,283.25000
6.078,282.87500
6.128,283.00000
6.179,283.12500
6.230,282.50000
6.280,283.37500
6.331,282.87500
6.382,283.50000
6.432,283.62500
6.483,284.12500
6.534,284.00000
6.585,283.62500
6.635,284.12500
6.686,284.12500
6.737,284.25000
6.787,284.62500
6.838,284.25000
6.889,285.25000
6.939,285.12500
6.990,284.62500
7.041,283.37500
7.091,284.12500
7.142,285.12500
7.193,284.50000
7.243,285.50000
7.294,286.50000
7.345,286.12500
7.396,285.75000
7.446,285.25000
7.497,285.62500
7.548,284.62500
7.598,285.50000
7.649,286.25000
7.700,286.12500
7.750,286.50000
7.801,286.12500
7.852,287.00000
7.902,287.50000
7.953,287.87500
8.004,288.50000
8.054,288.37500
8.105,289.00000
8.156,287.12500
8.207,287.50000
8.257,287.75000
8.308,288.00000
8.359,288.25000
8.409,287.00000
8.460,287.00000
8.511,286.37500
8.561,285.87500
8.612,286.12500
8.663,285.75000
8.713,286.00000
8.764,285.37500
8.815,285.25000
8.865,285.37500
8.916,284.75000
8.967,285.50000
9.017,285.37500
9.068,286.25000
9.119,286.50000
9.169,287.00000
9.220,287.00000
9.271,286.37500
9.322,287.00000
9.372,286.75000
9.423,286.25000
9.474,286.62500
9.524,285.00000
9.575,285.87500
9.626,285.50000
9.676,286.25000
9.727,286.25000
9.778,286.37500
9.828,287.12500
9.879,286.75000
9.930,287.00000
9.980,287.00000
10.031,287.00000
10.082,287.25000
10.132,286.50000
10.183,287.37500
10.234,287.50000
10.284,288.25000
10.335,288.12500
10.386,287.50000
10.436,288.37500
10.487,288.12500
10.538,288.37500
10.588,288.25000
10.639,288.62500
10.690,288.62500
10.741,288.25000
10.791,288.75000
10.842,287.87500
10.893,288.37500
10.943,289.12500
10.994,288.75000
11.045,288.87500
11.095,287.62500
11.146,287.87500
11.197,287.87500
11.247,288.00000
11.298,288.62500
11.349,288.25000
11.399,289.87500
11.450,289.75000
11.501,289.62500
11.551,290.25000
11.602,289.50000
11.653,290.00000
11.703,289.25000
11.754,289.50000
11.805,289.37500
11.855,289.25000
11.906,289.50000
11.957,288.87500
12.008,289.50000
12.058,290.00000
12.109,289.75000
12.160,290.12500
12.210,289.62500
12.261,290.62500
12.312,289.87500
12.363,290.12500
12.413,289.75000
12.464,289.50000
12.515,290.00000
12.565,289.37500
12.616,289.87500
12.667,289.37500
12.718,289.12500
12.768,289.25000
12.819,288.87500
12.870,289.75000
12.921,289.25000
12.971,289.75000
13.022,289.75000
13.073,289.75000
13.123,290.50000
13.174,289.75000
13.225,290.37500
13.276,290.87500
13.326,291.00000
13.377,292.00000
13.428,291.62500
13.478,292.12500
13.529,291.62500
13.580,291.37500
13.630,290.62500
13.681,290.50000
13.732,290.87500
13.783,290.62500
13.833,291.12500
13.884,291.00000
13.935,290.75000
13.985,291.00000
14.036,290.25000
14.087,291.12500
14.138,290.62500
14.188,291.00000
14.239,290.75000
14.290,290.87500
14.340,290.87500
14.391,290.62500
14.442,291.12500
14.493,291.25000
14.543,291.37500
14.594,291.62500
14.645,291.00000
14.695,291.50000
14.746,290.87500
14.797,291.37500
14.848,290.87500
14.898,291.00000
14.949,291.12500
15.000,291.00000
15.050,291.12500
15.101,291.12500
15.152,290.87500
15.203,291.87500
15.253,291.25000
15.304,292.50000
15.355,292.00000
15.405,292.50000
15.456,292.12500
15.507,292.62500
15.558,292.87500
15.608,292.12500
15.659,292.62500
15.710,293.12500
15.760,293.00000
15.811,293.25000
15.862,292.75000
15.912,293.00000
15.963,292.25000
16.014,292.37500
16.065,292.00000
16.115,292.00000
16.166,292.12500
16.217,292.00000
16.267,292.12500
16.318,291.75000
16.369,291.50000
16.420,291.62500
16.470,291.12500
16.521,292.00000
16.572,291.75000
16.622,292.62500
16.673,292.62500
16.724,293.37500
16.775,293.50000
16.825,292.87500
16.876,293.37500
16.927,293.25000
16.977,292.87500
17.028,293.12500
17.079,292.50000
17.129,292.75000
17.180,292.00000
17.231,292.75000
17.282,292.37500
17.332,292.62500
17.383,293.25000
17.434,293.00000
17.484,293.37500
17.535,293.50000
17.586,293.50000
17.637,294.00000
17.687,293.87500
17.738,294.62500
17.789,294.50000
17.839,295.25000
17.890,295.25000
17.941,295.12500
17.992,294.87500
18.042,294.50000
18.093,294.87500
18.144,295.12500
18.195,295.12500
18.245,295.25000
18.296,294.75000
18.347,295.12500
18.397,294.62500
18.448,295.12500
18.499,295.12500
18.550,295.62500
18.600,295.75000
18.651,295.25000
18.702,295.00000
18.752,294.75000
18.803,294.50000
18.854,294.87500
18.905,294.37500
18.955,295.50000
19.006,294.75000
19.057,295.37500
19.108,295.12500
19.158,295.50000
19.209,295.87500
19.260,295.87500
19.310,296.25000
19.361,297.00000
19.412,296.25000
19.463,296.75000
19.513,295.25000
19.564,295.50000
19.615,294.75000
19.665,295.25000
19.716,294.50000
19.767,295.12500
19.817,295.50000
19.868,294.87500
19.919,295.37500
19.969,295.37500
20.020,295.25000
20.071,295.87500
20.122,295.50000
20.172,296.00000
20.223,296.00000
20.274,296.87500
20.324,296.50000
20.375,296.37500
20.426,296.50000
20.476,296.12500
20.527,296.37500
20.578,296.50000
20.628,296.12500
20.679,296.62500
