time(s),mvs
0.000,-1481.00000
0.051,204.62500
0.101,204.50000
0.152,204.50000
0.203,204.75000
0.253,204.75000
0.304,204.50000
0.355,204.37500
0.405,204.87500
0.456,204.75000
0.507,204.37500
0.558,204.50000
0.608,204.75000
0.659,204.50000
0.710,204.37500
0.760,204.62500
0.811,204.62500
0.862,204.62500
0.912,204.62500
0.963,204.37500
1.014,204.50000
1.064,204.87500
1.115,204.75000
1.166,204.37500
1.217,204.87500
1.267,204.75000
1.318,204.37500
1.369,204.37500
1.419,204.62500
1.470,204.75000
1.521,204.50000
1.571,204.50000
1.622,204.62500
1.746,204.75000
1.796,204.50000
1.847,204.37500
1.898,204.50000
1.948,204.50000
1.999,204.62500
2.050,204.75000
2.100,204.37500
2.151,204.75000
2.202,204.75000
2.253,204.25000
2.303,204.50000
2.354,204.75000
2.405,204.75000
2.455,204.37500
2.506,204.50000
2.557,204.75000
2.607,204.75000
2.658,204.62500
2.709,204.75000
2.759,204.50000
2.810,204.75000
2.861,204.75000
2.912,204.25000
2.963,204.25000
3.013,204.62500
3.064,204.62500
3.115,204.37500
3.165,204.50000
3.216,204.75000
3.267,204.75000
3.317,204.50000
3.368,204.62500
3.419,204.50000
3.469,204.75000
3.520,204.75000
3.571,204.50000
3.621,204.50000
3.672,204.87500
3.723,204.75000
3.774,204.50000
3.824,204.37500
3.875,204.75000
3.926,204.62500
3.976,204.37500
4.027,204.75000
4.078,204.75000
4.128,204.62500
4.179,204.62500
4.230,204.62500
4.280,204.75000
4.331,204.75000
4.382,204.75000
4.432,204.50000
4.483,204.75000
4.534,204.75000
4.584,204.50000
4.635,204.37500
4.686,204.87500
4.737,204.87500
4.787,204.37500
4.838,204.50000
4.889,204.75000
4.940,204.62500
4.990,204.62500
5.041,204.62500
5.092,204.50000
5.142,204.62500
5.193,204.75000
5.244,204.37500
5.295,204.50000
5.345,204.87500
5.396,204.75000
5.447,204.37500
5.498,204.37500
5.548,204.62500
5.599,204.50000
5.650,204.37500
5.700,204.37500
5.751,204.37500
5.802,204.62500
5.853,204.75000
5.903,204.50000
5.954,204.62500
6.005,204.87500
6.056,204.87500
6.106,204.50000
6.157,204.50000
6.208,204.75000
6.258,204.75000
6.309,204.37500
6.360,204.62500
6.411,204.62500
6.461,204.62500
6.512,204.62500
6.563,204.37500
6.613,204.37500
6.664,204.75000
6.715,204.75000
6.765,204.37500
6.816,204.37500
6.867,204.62500
6.918,204.37500
6.968,204.37500
7.019,204.50000
7.070,204.62500
7.120,204.50000
7.171,204.50000
7.222,204.37500
7.273,204.37500
7.323,204.62500
7.374,204.62500
7.425,204.37500
7.476,204.25000
7.526,204.62500
7.577,204.12500
7.628,204.37500
7.678,204.62500
7.729,204.62500
7.780,204.50000
7.831,204.50000
7.881,204.50000
7.932,204.50000
7.983,204.62500
8.034,204.62500
8.084,204.50000
8.135,204.50000
8.186,204.75000
8.237,204.25000
8.287,204.37500
8.338,204.62500
8.389,204.75000
8.440,204.37500
8.490,204.37500
8.541,204.75000
8.592,204.75000
8.643,204.62500
8.693,204.62500
8.744,204.62500
8.795,204.50000
8.846,204.62500
8.896,204.37500
8.947,204.25000
8.998,204.75000
9.049,204.62500
9.099,204.37500
9.150,204.37500
9.201,204.62500
9.252,204.75000
9.302,204.50000
9.353,204.50000
9.404,204.62500
9.455,204.62500
9.505,204.75000
9.556,204.50000
9.607,204.50000
9.658,204.75000
9.708,204.75000
9.759,204.37500
9.810,204.50000
9.861,204.75000
9.911,204.87500
9.962,204.50000
time(s),mvs
0.000,-123.75000
0.051,-123.37500
0.101,-123.25000
0.152,-123.62500
0.203,-123.62500
0.253,-123.50000
0.304,-123.37500
0.355,-123.50000
0.406,-123.50000
0.456,-123.62500
0.507,-123.62500
0.558,-123.37500
0.608,-123.75000
0.659,-123.87500
0.710,-123.25000
0.760,-123.50000
0.811,-123.87500
0.862,-123.75000
0.913,-123.62500
0.963,-123.50000
1.014,-123.62500
1.065,-123.75000
1.115,-123.62500
1.166,-123.62500
1.217,-123.50000
1.267,-123.75000
1.318,-123.75000
1.369,-123.50000
1.420,-123.50000
1.470,-123.87500
1.521,-123.12500
1.572,-121.87500
1.622,-119.25000
1.738,-110.62500
1.789,-106.50000
1.839,-103.87500
1.890,-100.62500
1.941,-97.00000
1.991,-93.00000
2.042,-90.00000
2.093,-87.75000
2.144,-86.00000
2.194,-84.50000
2.245,-83.75000
2.296,-83.37500
2.346,-82.62500
2.397,-81.62500
2.448,-81.12500
2.498,-80.87500
2.549,-80.50000
2.600,-79.12500
2.651,-77.25000
2.701,-76.37500
2.752,-75.25000
2.803,-73.87500
2.853,-72.50000
2.904,-71.87500
2.955,-71.62500
3.005,-68.25000
3.056,-63.37500
3.107,-58.62500
3.158,-56.62500
3.208,-53.87500
3.259,-50.12500
3.310,-48.37500
3.360,-47.75000
3.411,-47.00000
3.462,-45.25000
3.512,-43.50000
3.563,-42.12500
3.614,-41.25000
3.665,-40.50000
3.715,-39.87500
3.766,-40.25000
3.817,-41.62500
3.867,-41.75000
3.918,-41.25000
3.969,-41.37500
4.019,-41.87500
4.070,-41.87500
4.121,-42.25000
4.172,-42.37500
4.222,-42.50000
4.273,-42.00000
4.324,-41.37500
4.374,-40.62500
4.425,-38.62500
4.476,-36.12500
4.527,-32.75000
4.577,-28.87500
4.628,-26.00000
4.679,-22.62500
4.729,-19.62500
4.780,-17.12500
4.831,-15.50000
4.881,-14.25000
4.932,-13.62500
4.983,-14.50000
5.034,-15.75000
5.084,-16.87500
5.135,-18.00000
5.186,-18.50000
5.237,-18.37500
5.287,-17.62500
5.338,-16.50000
5.389,-15.12500
5.439,-13.87500
5.490,-13.37500
5.541,-12.50000
5.592,-11.62500
5.642,-11.50000
5.693,-11.62500
5.744,-11.75000
5.795,-12.25000
5.845,-12.75000
5.896,-13.12500
5.947,-13.75000
5.997,-14.25000
6.048,-14.37500
6.099,-14.62500
6.150,-15.25000
6.200,-15.62500
6.251,-15.50000
6.302,-16.00000
6.352,-16.75000
6.403,-16.75000
6.454,-16.87500
6.505,-17.50000
6.555,-17.50000
6.606,-17.37500
6.657,-17.37500
6.708,-17.50000
6.758,-17.50000
6.809,-18.00000
6.860,-18.37500
