time(s),mvs
0.000,570.62500
0.051,551.75000
0.101,561.62500
0.152,569.75000
0.203,574.00000
0.253,567.62500
0.304,563.62500
0.355,559.75000
0.405,562.87500
0.456,564.00000
0.507,565.37500
0.557,555.50000
0.608,493.25000
0.659,499.25000
0.709,502.12500
0.760,504.50000
0.811,506.62500
0.861,506.62500
0.912,508.00000
0.963,509.87500
1.013,511.37500
1.064,513.25000
1.115,515.62500
1.165,517.75000
1.216,520.50000
1.267,523.00000
1.317,525.12500
1.368,527.37500
1.419,530.37500
1.469,535.25000
1.520,536.87500
1.571,540.50000
1.621,543.50000
1.672,545.12500
1.723,547.50000
1.773,549.62500
1.824,550.87500
1.875,552.50000
1.925,554.25000
1.976,556.25000
2.027,557.62500
2.077,560.37500
2.128,561.75000
2.179,563.12500
2.229,564.12500
2.280,565.50000
2.331,566.50000
2.381,568.75000
2.432,569.62500
2.483,571.75000
2.533,573.25000
2.584,574.25000
2.635,576.62500
2.685,576.87500
2.736,581.12500
2.786,581.50000
2.837,582.87500
2.888,584.12500
2.938,584.12500
2.989,585.75000
3.039,587.12500
3.090,587.00000
3.141,588.25000
3.191,588.37500
3.242,590.12500
3.293,590.37500
3.343,591.12500
3.394,593.25000
3.445,592.62500
3.495,593.87500
3.546,594.12500
3.596,595.00000
3.647,595.87500
3.698,596.37500
3.748,597.50000
3.799,597.50000
3.849,598.37500
3.900,598.87500
3.951,598.62500
4.001,600.25000
4.052,599.62500
4.102,599.87500
4.153,600.75000
4.204,601.00000
4.254,602.12500
4.305,601.75000
4.356,603.12500
4.406,602.87500
4.457,603.37500
4.507,603.75000
4.558,603.25000
4.609,604.25000
4.659,604.37500
4.710,604.25000
4.760,605.75000
4.811,606.37500
4.862,606.62500
4.912,607.12500
4.963,606.87500
5.014,606.87500
5.064,607.37500
5.115,607.50000
5.165,607.37500
5.216,607.75000
5.267,608.75000
5.317,608.37500
5.368,609.00000
5.419,608.50000
5.469,609.00000
5.520,609.12500
5.570,608.75000
5.621,609.25000
5.672,609.62500
5.722,610.12500
5.773,611.00000
5.824,611.75000
5.874,611.50000
5.925,612.12500
5.976,612.37500
6.026,612.87500
6.077,613.37500
6.127,613.75000
6.178,613.87500
6.229,613.87500
6.279,614.50000
6.330,614.62500
6.380,615.12500
6.431,615.12500
6.482,615.37500
6.532,615.50000
6.583,615.87500
6.634,616.75000
6.684,617.00000
6.735,617.75000
6.786,617.87500
6.836,618.87500
6.887,619.00000
6.937,619.37500
6.988,619.25000
7.039,620.00000
7.089,620.62500
7.140,620.37500
7.191,621.12500
7.241,621.37500
7.292,622.00000
7.343,621.75000
7.393,621.75000
7.444,622.25000
7.494,621.87500
7.545,622.50000
7.596,622.25000
7.646,622.37500
7.697,623.00000
7.747,623.25000
7.798,625.00000
7.849,625.62500
7.899,625.75000
7.950,626.12500
8.001,627.25000
8.051,627.50000
8.102,628.12500
8.152,628.25000
8.203,628.62500
8.254,628.37500
8.304,628.62500
8.355,628.62500
8.405,628.75000
8.456,628.87500
8.507,629.00000
8.557,629.12500
8.608,630.00000
8.659,629.75000
8.709,630.37500
8.760,630.62500
8.810,630.87500
8.861,630.87500
8.912,631.37500
8.962,631.37500
9.013,631.50000
9.064,631.62500
9.114,631.62500
9.165,631.75000
9.215,632.00000
9.266,632.00000
9.317,631.75000
9.367,631.87500
9.418,631.62500
9.469,631.75000
9.519,632.00000
9.570,631.87500
9.620,632.00000
9.671,632.00000
9.722,632.37500
9.772,632.25000
9.823,632.37500
9.874,632.75000
9.924,633.37500
9.975,633.12500
10.026,633.00000
10.076,633.12500
10.127,633.12500
10.177,633.25000
10.228,633.50000
10.279,633.25000
10.329,633.37500
10.380,633.50000
10.431,633.62500
10.481,633.37500
10.532,633.50000
10.582,633.50000
10.633,633.62500
10.684,633.75000
10.734,633.75000
10.785,634.00000
10.836,633.87500
10.886,633.75000
10.937,634.00000
10.987,634.25000
11.038,634.25000
11.089,634.25000
11.139,634.25000
11.190,634.50000
11.241,634.37500
11.291,634.37500
11.342,634.25000
11.393,634.37500
11.443,634.37500
11.494,634.50000
11.545,634.62500
11.595,634.62500
11.646,634.87500
11.696,634.62500
11.747,634.75000
11.798,634.75000
11.848,634.87500
11.899,635.12500
11.950,635.37500
12.000,635.25000
12.051,635.25000
12.101,634.87500
12.152,635.62500
12.203,635.00000
12.253,635.12500
12.304,635.25000
12.355,635.12500
12.405,635.12500
12.456,635.12500
12.506,635.87500
12.557,635.87500
12.608,636.00000
12.658,635.87500
12.709,636.12500
12.760,636.12500
12.810,636.12500
12.861,636.25000
12.911,636.00000
12.962,636.37500
13.013,636.25000
13.063,636.50000
13.114,636.37500
13.164,636.37500
13.215,636.37500
13.266,636.75000
13.316,636.62500
13.367,636.62500
13.418,636.50000
13.468,636.50000
13.519,636.62500
13.569,636.75000
13.620,636.62500
13.671,636.75000
13.721,636.75000
13.772,636.75000
13.823,637.00000
13.873,637.00000
13.924,636.75000
13.974,637.37500
14.025,637.00000
14.076,637.00000
14.126,637.12500
14.177,637.00000
14.228,637.37500
14.278,637.25000
14.329,637.12500
14.380,637.00000
14.430,637.12500
14.481,637.62500
14.532,637.75000
14.583,637.50000
14.633,637.50000
14.684,637.62500
14.735,637.75000
14.785,638.00000
14.836,637.87500
14.887,638.25000
14.937,638.12500
14.988,638.00000
15.039,638.25000
15.090,638.00000
15.140,638.37500
15.191,638.00000
15.242,638.25000
15.292,638.12500
15.343,638.12500
15.394,638.25000
15.444,638.50000
15.495,638.37500
15.546,638.62500
15.597,638.37500
15.647,638.62500
15.698,639.00000
15.749,639.75000
15.799,639.12500
15.850,639.50000
15.901,639.37500
15.951,639.12500
16.002,639.50000
16.053,639.50000
16.104,639.62500
16.154,639.75000
16.205,639.50000
16.256,639.37500
16.306,639.25000
16.357,639.12500
16.408,639.00000
16.458,639.00000
16.509,638.87500
16.560,639.12500
16.610,639.25000
16.661,639.37500
16.712,639.37500
16.763,639.37500
16.813,639.00000
16.864,639.12500
16.915,638.87500
16.965,639.00000
17.016,638.87500
17.067,638.87500
17.117,639.00000
17.168,639.12500
17.219,638.75000
17.270,639.00000
17.320,639.37500
17.371,638.87500
17.422,638.75000
17.472,638.75000
17.523,638.87500
17.574,639.25000
17.624,639.12500
17.675,639.62500
17.726,639.50000
17.777,639.75000
17.827,639.50000
17.878,639.75000
17.929,639.87500
17.979,639.75000
18.030,639.62500
18.081,639.87500
18.131,639.87500
18.182,640.00000
18.233,640.25000
18.284,640.12500
18.334,640.50000
18.385,640.00000
18.436,640.00000
18.486,639.62500
18.537,639.37500
18.588,639.25000
18.638,639.62500
18.689,639.75000
18.740,639.50000
18.790,639.25000
18.841,639.75000
18.892,641.00000
18.943,640.75000
18.993,641.25000
19.044,640.75000
19.095,641.25000
19.145,641.12500
19.196,640.37500
19.247,640.37500
19.297,641.25000
19.348,641.87500
19.399,641.75000
19.450,642.37500
19.500,641.75000
19.551,644.00000
19.602,646.12500
19.652,646.62500
19.703,646.62500
19.754,647.12500
19.805,647.12500
19.855,649.25000
19.906,649.25000
19.957,650.25000
