time(s),mvs
0.000,-94.37500
0.101,-94.50000
0.152,-94.25000
0.202,-94.25000
0.253,-94.25000
0.304,-94.37500
0.359,-94.37500
0.410,-94.50000
0.462,-94.25000
0.513,-94.25000
0.563,-94.12500
0.614,-94.12500
0.665,-94.37500
0.716,-94.37500
0.767,-94.50000
0.817,-94.37500
0.869,-94.12500
0.920,-94.37500
0.970,-94.37500
1.021,-94.37500
1.072,-94.50000
1.123,-94.50000
1.174,-94.37500
1.225,-94.25000
1.276,-94.25000
1.326,-94.37500
1.377,-94.50000
1.428,-94.62500
1.479,-94.50000
1.531,-94.62500
1.582,-93.87500
1.634,-94.50000
1.685,-94.37500
1.736,-94.37500
1.787,-94.62500
1.838,-94.62500
1.888,-63.62500
1.939,69.50000
1.990,155.12500
2.041,169.00000
2.091,167.12500
2.142,165.87500
2.193,168.00000
2.244,165.62500
2.294,161.87500
2.345,158.75000
2.396,155.37500
2.447,151.87500
2.497,151.87500
2.548,152.25000
2.599,154.62500
2.650,154.50000
2.703,152.87500
2.753,150.00000
2.804,147.25000
2.855,145.37500
2.906,146.37500
2.957,148.50000
3.007,149.62500
3.058,151.62500
3.109,151.62500
3.160,151.12500
3.210,149.75000
3.261,148.25000
3.312,147.62500
3.362,150.50000
3.413,152.00000
3.464,151.75000
3.515,152.50000
3.566,152.25000
3.616,150.87500
3.667,148.87500
3.718,146.37500
3.769,144.62500
3.820,142.62500
3.870,141.25000
3.921,139.87500
3.972,138.62500
4.023,137.62500
4.074,136.50000
4.124,135.62500
4.175,134.62500
4.226,133.75000
4.276,133.00000
4.327,132.37500
4.378,132.00000
4.429,131.37500
4.479,130.87500
4.530,130.50000
4.581,129.87500
4.632,129.50000
4.684,129.25000
4.735,129.00000
4.786,128.87500
4.837,128.37500
4.887,128.00000
4.938,127.75000
4.989,127.50000
5.040,127.12500
5.090,126.87500
5.141,127.00000
5.195,126.62500
5.246,126.50000
5.297,126.00000
5.347,125.75000
5.398,125.50000
5.449,125.25000
5.500,125.37500
5.552,125.12500
5.602,124.75000
5.653,124.62500
5.704,124.37500
5.754,124.00000
5.805,123.75000
5.856,123.62500
5.907,123.37500
5.957,124.00000
6.008,123.37500
6.059,123.00000
6.110,122.75000
6.160,122.37500
6.211,122.25000
6.262,122.00000
6.312,121.75000
6.363,121.50000
6.414,121.37500
6.465,121.12500
6.518,120.50000
6.569,120.12500
6.619,119.87500
6.670,119.62500
6.721,119.87500
6.772,119.25000
6.822,118.87500
6.873,118.62500
6.924,118.25000
6.975,118.12500
7.025,117.87500
7.076,117.62500
7.127,118.37500
7.177,117.25000
7.228,116.75000
7.279,116.50000
7.330,116.37500
7.380,116.12500
7.431,115.75000
7.484,115.62500
7.535,115.12500
7.586,114.75000
7.637,114.50000
7.688,114.25000
7.739,114.12500
7.789,114.00000
7.840,113.75000
7.891,113.50000
7.942,113.25000
7.993,112.75000
8.043,112.62500
8.094,112.37500
8.145,111.87500
8.196,111.87500
8.247,111.62500
8.298,111.12500
8.350,111.00000
8.401,110.62500
8.452,110.37500
8.502,110.25000
8.553,109.87500
8.604,109.75000
8.655,109.62500
8.705,109.25000
8.756,108.87500
8.807,108.50000
8.858,108.25000
8.908,108.00000
8.959,108.00000
9.010,107.50000
9.060,107.25000
9.111,107.12500
9.162,106.75000
9.213,106.50000
9.264,106.12500
9.314,106.00000
9.367,105.87500
9.418,105.50000
9.469,105.12500
9.519,104.87500
9.570,104.50000
9.621,104.25000
9.672,104.00000
9.722,103.75000
9.773,103.62500
9.824,103.25000
9.874,103.12500
9.925,102.62500
9.976,102.25000
10.026,102.12500
10.077,101.75000
10.128,101.62500
10.179,101.50000
10.230,101.12500
10.280,101.00000
10.331,100.37500
10.383,100.12500
10.433,99.87500
10.484,99.50000
10.535,99.50000
10.585,99.25000
10.636,98.87500
10.687,98.50000
10.738,98.25000
10.789,97.87500
10.839,97.50000
10.890,97.50000
10.941,97.12500
10.991,97.00000
11.042,96.75000
11.093,96.25000
11.144,96.00000
11.195,95.87500
11.246,95.50000
11.297,95.25000
11.351,95.00000
11.402,94.62500
11.452,94.37500
11.504,93.87500
11.554,93.62500
11.605,93.50000
11.656,93.87500
11.706,92.87500
11.757,92.62500
11.808,92.00000
11.858,91.87500
11.909,91.75000
11.960,91.50000
12.011,91.25000
12.061,91.00000
12.112,90.75000
12.163,90.25000
12.215,90.00000
12.266,89.62500
12.316,89.37500
12.367,89.12500
12.418,89.00000
12.469,88.50000
12.519,88.25000
12.570,87.87500
12.621,87.62500
12.672,87.37500
12.722,86.87500
12.773,86.62500
12.824,86.50000
12.874,86.37500
12.925,85.62500
12.976,85.37500
13.027,85.12500
13.077,84.87500
13.128,84.62500
13.179,84.37500
13.232,84.12500
13.283,83.87500
13.333,83.25000
13.384,83.12500
13.435,82.62500
13.486,82.25000
13.537,82.25000
13.587,82.00000
13.638,81.50000
13.689,81.25000
13.740,80.75000
13.790,80.50000
