time: 0.000, mvs: -126.00000
time: 0.201, mvs: -125.75000
time: 0.401, mvs: -125.75000
time: 0.602, mvs: -125.87500
time: 0.803, mvs: -125.75000
time: 1.003, mvs: -125.75000
time: 1.204, mvs: -126.75000
time: 1.405, mvs: -125.87500
time: 1.606, mvs: -125.87500
time: 1.806, mvs: -72.75000
time: 2.007, mvs: -6.50000
time: 2.208, mvs: 112.62500
time: 2.408, mvs: 189.37500
time: 2.609, mvs: 172.50000
time: 2.810, mvs: 155.87500
time: 3.010, mvs: 146.75000
time: 3.211, mvs: 140.50000
time: 3.412, mvs: 133.87500
time: 3.613, mvs: 127.62500
time: 3.818, mvs: 122.87500
time: 4.020, mvs: 117.62500
time: 4.221, mvs: 112.62500
time: 4.422, mvs: 108.00000
time: 4.623, mvs: 104.50000
time: 4.824, mvs: 102.12500
time: 5.024, mvs: 100.25000
time: 5.228, mvs: 98.37500
time: 5.429, mvs: 96.50000
time: 5.631, mvs: 94.75000
time: 5.832, mvs: 93.00000
time: 6.035, mvs: 91.50000
time: 6.235, mvs: 90.25000
time: 6.436, mvs: 88.87500
time: 6.637, mvs: 87.62500
time: 6.838, mvs: 86.12500
time: 7.038, mvs: 84.62500
time: 7.239, mvs: 83.37500
time: 7.440, mvs: 81.62500
time: 7.640, mvs: 80.12500
time: 7.841, mvs: 78.37500
time: 8.042, mvs: 76.75000
time: 8.243, mvs: 74.87500
time: 8.443, mvs: 73.12500
time: 8.644, mvs: 71.25000
time: 8.845, mvs: 69.37500
time: 9.047, mvs: 67.37500
time: 9.249, mvs: 65.50000
time: 9.450, mvs: 63.75000
time: 9.651, mvs: 61.75000
time: 9.852, mvs: 60.00000
time: 10.052, mvs: 57.87500
time: 10.253, mvs: 55.87500
time: 10.454, mvs: 54.00000
time: 10.655, mvs: 51.87500
time: 10.856, mvs: 49.62500
time: 11.056, mvs: 47.50000
time: 11.257, mvs: 45.25000
time: 11.458, mvs: 43.00000
time: 11.659, mvs: 40.87500
time: 11.859, mvs: 38.50000
time: 12.060, mvs: 36.37500
time: 12.261, mvs: 34.00000
time: 12.461, mvs: 31.75000
time: 12.662, mvs: 29.50000
time: 12.863, mvs: 27.12500
time: 13.063, mvs: 24.75000
time: 13.264, mvs: 22.50000
time: 13.465, mvs: 20.12500
time: 13.666, mvs: 17.87500
time: 13.866, mvs: 15.50000
time: 14.067, mvs: 13.12500
time: 14.268, mvs: 10.87500
time: 14.468, mvs: 8.50000
time: 14.669, mvs: 6.12500
time: 14.870, mvs: 3.75000
time: 15.071, mvs: 1.37500
time: 15.271, mvs: -1.00000
time: 15.472, mvs: -3.25000
time: 15.673, mvs: -5.62500
time: 15.873, mvs: -8.00000
time: 16.074, mvs: -10.25000
time: 16.276, mvs: -12.62500
time: 16.477, mvs: -14.87500
time: 16.680, mvs: -17.25000
time: 16.880, mvs: -19.50000
time: 17.081, mvs: -21.75000
time: 17.282, mvs: -24.00000
time: 17.483, mvs: -26.12500
time: 17.684, mvs: -28.37500
time: 17.884, mvs: -30.37500
time: 18.085, mvs: -32.50000
time: 18.286, mvs: -34.50000
time: 18.487, mvs: -36.62500
time: 18.687, mvs: -38.62500
time: 18.892, mvs: -40.62500
time: 19.092, mvs: -42.62500
time: 19.293, mvs: -44.50000
time: 19.494, mvs: -46.37500
time: 19.695, mvs: -48.37500
time: 19.896, mvs: -50.25000
time: 20.096, mvs: -52.25000
time: 20.297, mvs: -53.87500
time: 20.498, mvs: -55.62500
time: 20.698, mvs: -57.12500
time: 20.899, mvs: -59.00000
time: 21.100, mvs: -60.50000
time: 21.300, mvs: -62.25000
time: 21.501, mvs: -63.87500
time: 21.702, mvs: -65.37500
time: 21.903, mvs: -67.00000
time: 22.103, mvs: -68.37500
time: 22.304, mvs: -69.75000
time: 22.506, mvs: -71.37500
time: 22.707, mvs: -72.62500
time: 22.909, mvs: -74.00000
time: 23.110, mvs: -75.37500
time: 23.311, mvs: -76.75000
time: 23.511, mvs: -77.87500
time: 23.712, mvs: -79.12500
time: 23.913, mvs: -80.25000
time: 24.114, mvs: -81.62500
time: 24.315, mvs: -82.75000
time: 24.516, mvs: -83.75000
time: 24.716, mvs: -84.87500
time: 24.917, mvs: -85.87500
time: 25.118, mvs: -86.87500
time: 25.319, mvs: -88.00000
time: 25.519, mvs: -89.00000
time: 25.720, mvs: -90.00000
time: 25.921, mvs: -90.75000
time: 26.122, mvs: -91.75000
time: 26.324, mvs: -92.62500
time: 26.524, mvs: -93.25000
time: 26.725, mvs: -94.25000
time: 26.926, mvs: -94.87500
time: 27.127, mvs: -95.62500
time: 27.327, mvs: -96.37500
time: 27.528, mvs: -97.12500
time: 27.729, mvs: -97.75000
time: 27.929, mvs: -98.25000
time: 28.130, mvs: -99.00000
time: 28.331, mvs: -99.62500
time: 28.531, mvs: -100.12500
time: 28.732, mvs: -100.62500
time: 28.933, mvs: -101.25000
time: 29.134, mvs: -101.62500
time: 29.334, mvs: -102.25000
time: 29.537, mvs: -102.75000
time: 29.739, mvs: -103.12500
time: 29.940, mvs: -103.37500
time: 30.141, mvs: -104.00000
time: 30.342, mvs: -104.37500
time: 30.543, mvs: -104.75000
time: 30.744, mvs: -105.25000
time: 30.945, mvs: -105.50000
time: 31.148, mvs: -105.75000
time: 31.349, mvs: -106.25000
time: 31.550, mvs: -106.50000
time: 31.751, mvs: -106.87500
time: 31.951, mvs: -107.12500
time: 32.152, mvs: -107.37500
time: 32.353, mvs: -107.62500
time: 32.553, mvs: -107.87500
time: 32.754, mvs: -108.12500
time: 32.955, mvs: -108.37500
time: 33.156, mvs: -108.62500
time: 33.356, mvs: -108.75000
time: 33.557, mvs: -109.00000
time: 33.758, mvs: -109.37500
time: 33.958, mvs: -109.50000
time: 34.159, mvs: -109.75000
time: 34.360, mvs: -109.87500
time: 34.561, mvs: -110.00000
time: 34.761, mvs: -110.25000
time: 34.962, mvs: -110.37500
time: 35.163, mvs: -110.50000
time: 35.363, mvs: -110.75000
time: 35.564, mvs: -110.87500
time: 35.765, mvs: -111.12500
time: 35.972, mvs: -111.25000
time: 36.173, mvs: -111.37500
time: 36.373, mvs: -111.37500
time: 36.574, mvs: -111.62500
time: 36.775, mvs: -111.75000
time: 36.976, mvs: -111.87500
time: 37.177, mvs: -112.00000
time: 37.380, mvs: -112.12500
time: 37.580, mvs: -112.25000
time: 37.781, mvs: -112.37500
time: 37.982, mvs: -112.37500
time: 38.183, mvs: -112.62500
time: 38.383, mvs: -112.50000
time: 38.584, mvs: -112.62500
time: 38.785, mvs: -112.75000
time: 38.986, mvs: -113.00000
time: 39.186, mvs: -113.00000
time: 39.387, mvs: -113.25000
time: 39.588, mvs: -113.12500
time: 39.788, mvs: -113.25000
time: 39.989, mvs: -113.37500
time: 40.190, mvs: -113.50000
time: 40.391, mvs: -113.62500
time: 40.591, mvs: -113.62500
time: 40.792, mvs: -113.75000
time: 40.993, mvs: -114.00000
time: 41.193, mvs: -114.00000
time: 41.394, mvs: -114.00000
time: 41.595, mvs: -114.12500
time: 41.796, mvs: -114.12500
time: 41.998, mvs: -114.25000
time: 42.200, mvs: -114.37500
time: 42.404, mvs: -114.50000
time: 42.605, mvs: -114.50000
time: 42.806, mvs: -114.62500
time: 43.007, mvs: -114.62500
time: 43.207, mvs: -114.75000
time: 43.408, mvs: -114.75000
time: 43.609, mvs: -114.87500
time: 43.809, mvs: -114.75000
time: 44.010, mvs: -115.00000
time: 44.211, mvs: -115.00000
time: 44.412, mvs: -115.12500
time: 44.612, mvs: -115.00000
time: 44.813, mvs: -115.12500
time: 45.014, mvs: -115.12500
time: 45.215, mvs: -115.37500
time: 45.415, mvs: -115.37500
