time(s),mvs
0.000,-103.37500
0.201,-103.62500
0.401,-103.62500
0.602,-103.75000
0.803,-103.87500
1.003,-103.87500
1.204,-104.12500
1.405,-104.00000
1.605,-104.37500
1.806,-104.12500
2.007,-104.50000
2.207,-104.50000
2.408,-104.37500
2.608,-104.62500
2.809,-104.50000
3.010,-104.75000
3.210,-104.75000
3.411,-105.00000
3.612,-105.00000
3.812,-105.00000
4.013,-105.12500
4.214,-105.00000
4.414,-105.37500
4.615,-101.25000
4.816,-18.50000
5.016,17.87500
5.217,40.12500
5.418,42.12500
5.618,39.75000
5.819,39.12500
6.020,36.87500
6.220,35.37500
6.421,34.37500
6.622,34.25000
6.822,33.87500
7.023,34.50000
7.224,35.12500
7.425,35.25000
7.625,35.62500
7.826,35.50000
8.027,35.37500
8.227,35.37500
8.428,36.12500
8.629,37.87500
8.829,40.12500
9.030,43.12500
9.231,45.00000
9.431,47.00000
9.632,48.87500
9.833,50.62500
10.034,52.12500
10.234,53.00000
10.435,54.00000
10.636,54.50000
10.836,55.12500
11.037,55.37500
11.238,55.50000
11.438,56.00000
11.639,56.00000
11.840,55.75000
12.041,55.75000
12.241,55.12500
12.442,55.00000
12.643,54.25000
12.843,54.12500
13.044,53.87500
13.245,53.25000
13.446,53.00000
13.646,52.25000
13.847,52.12500
14.048,51.75000
14.248,51.00000
14.449,51.12500
14.650,49.75000
14.850,49.25000
15.051,48.50000
15.252,47.87500
15.452,47.25000
15.653,46.25000
15.854,45.62500
16.055,44.75000
16.255,44.00000
16.456,43.37500
16.657,42.50000
16.857,41.87500
17.058,40.75000
17.259,40.00000
17.459,39.25000
17.660,38.37500
17.861,38.37500
18.062,37.00000
18.262,36.25000
18.463,35.37500
18.664,34.75000
18.864,34.00000
19.065,33.00000
19.266,32.50000
19.466,31.50000
19.667,30.75000
19.868,30.25000
20.068,29.12500
20.269,28.50000
20.470,27.62500
20.671,27.12500
20.871,26.25000
21.072,25.25000
21.273,24.62500
21.473,23.87500
21.674,23.12500
21.875,22.37500
22.075,21.87500
22.276,21.12500
22.477,20.25000
22.677,19.50000
22.878,19.00000
23.079,18.37500
23.279,17.87500
23.480,17.25000
23.681,16.87500
23.881,16.00000
24.082,15.50000
24.283,14.87500
24.484,14.00000
24.684,13.62500
24.885,12.87500
25.086,12.37500
25.286,12.00000
25.487,11.25000
25.688,10.87500
25.888,10.12500
26.089,9.75000
26.290,9.12500
26.490,8.62500
26.691,8.37500
26.892,7.62500
27.092,7.12500
27.293,6.62500
27.494,6.12500
27.694,5.62500
27.895,5.25000
28.096,4.87500
28.297,4.25000
28.497,3.87500
28.698,3.25000
28.899,2.87500
29.099,2.50000
29.300,1.87500
29.501,1.75000
29.701,0.87500
29.902,0.75000
30.103,0.50000
30.303,-0.12500
30.504,-0.37500
30.705,-1.12500
30.905,-1.25000
31.106,-1.50000
31.307,-2.12500
31.508,-2.25000
31.708,-2.87500
31.909,-3.25000
32.110,-3.37500
32.310,-3.87500
32.511,-4.12500
32.712,-4.50000
32.912,-4.75000
33.113,-5.25000
33.314,-5.62500
33.514,-5.87500
33.715,-6.25000
33.916,-6.62500
34.116,-7.00000
34.317,-7.12500
34.518,-7.50000
34.718,-7.87500
34.919,-8.00000
35.120,-8.50000
35.320,-8.50000
35.521,-9.00000
35.722,-9.25000
35.922,-9.50000
36.123,-9.87500
36.324,-9.62500
36.525,-10.50000
36.725,-10.62500
36.926,-11.00000
37.127,-11.25000
37.327,-11.37500
37.528,-11.87500
37.729,-12.00000
37.930,-12.37500
38.130,-12.75000
38.331,-12.75000
38.532,-13.37500
38.733,-13.50000
38.933,-14.00000
39.134,-14.00000
39.335,-13.87500
39.535,-14.75000
39.736,-14.87500
39.937,-15.37500
40.138,-15.50000
40.338,-15.87500
40.539,-16.00000
40.740,-16.00000
40.940,-16.50000
41.141,-16.75000
41.342,-17.00000
41.543,-17.25000
41.743,-17.50000
41.944,-17.75000
42.145,-17.75000
42.345,-18.12500
42.546,-18.25000
42.747,-18.37500
42.948,-18.62500
43.148,-18.50000
43.349,-19.12500
43.550,-19.12500
43.751,-19.37500
43.951,-19.37500
44.152,-19.50000
44.353,-20.00000
44.553,-20.00000
44.754,-20.25000
44.955,-20.37500
45.156,-20.62500
45.356,-20.87500
45.557,-20.87500
45.758,-21.25000
45.958,-21.50000
46.159,-21.37500
46.360,-21.62500
46.561,-21.87500
46.761,-22.25000
46.962,-22.37500
47.163,-22.50000
47.363,-22.62500
47.564,-22.75000
47.765,-23.12500
47.966,-23.12500
48.166,-23.37500
48.367,-23.62500
48.568,-23.62500
48.768,-23.87500
48.969,-23.75000
49.170,-24.12500
49.370,-24.00000
49.571,-24.50000
49.772,-24.62500
49.972,-24.50000
50.173,-25.00000
50.374,-24.87500
50.574,-25.12500
50.775,-25.00000
50.976,-25.25000
51.176,-25.37500
51.377,-25.50000
51.578,-25.75000
51.778,-25.87500
51.979,-25.87500
52.180,-26.12500
52.380,-26.25000
52.581,-26.50000
52.782,-26.62500
52.982,-26.87500
53.183,-27.00000
53.384,-26.50000
53.584,-27.37500
53.785,-27.37500
53.986,-27.62500
54.186,-27.75000
54.387,-28.00000
54.588,-28.12500
54.788,-28.12500
54.989,-28.37500
55.190,-28.12500
55.390,-28.37500
55.591,-28.62500
55.792,-28.50000
55.992,-29.00000
56.193,-28.62500
56.394,-29.00000
56.594,-29.00000
56.795,-29.12500
56.996,-29.50000
57.196,-29.00000
57.397,-29.75000
57.598,-29.37500
57.798,-29.62500
57.999,-30.12500
58.200,-29.87500
58.401,-30.37500
58.601,-30.37500
58.802,-30.62500
59.003,-30.62500
59.203,-30.62500
59.404,-30.75000
59.604,-30.75000
59.805,-31.12500
60.006,-31.12500
60.207,-31.25000
60.407,-31.37500
60.608,-31.37500
60.809,-31.62500
61.009,-31.50000
61.210,-31.87500
61.411,-31.87500
61.611,-32.00000
61.812,-32.00000
62.013,-31.75000
62.213,-32.25000
62.414,-32.00000
62.615,-32.37500
62.815,-32.37500
63.016,-32.50000
63.217,-32.87500
63.417,-32.50000
63.618,-32.87500
63.819,-32.87500
64.019,-32.87500
64.220,-33.00000
64.421,-33.00000
64.621,-33.25000
64.822,-33.25000
65.023,-33.37500
65.224,-33.62500
65.424,-33.25000
65.625,-33.75000
65.826,-33.37500
66.026,-34.12500
66.227,-34.00000
66.428,-34.37500
66.629,-34.37500
66.829,-34.25000
67.030,-34.62500
67.231,-34.50000
67.431,-34.75000
67.632,-34.87500
67.833,-34.75000
68.034,-35.00000
68.234,-35.00000
68.435,-35.12500
68.636,-35.25000
68.836,-35.62500
69.037,-35.50000
69.238,-35.62500
69.439,-35.75000
69.639,-35.50000
69.840,-35.87500
70.041,-36.00000
70.241,-36.00000
70.442,-36.00000
70.643,-35.87500
70.844,-36.25000
71.044,-36.12500
71.245,-36.37500
71.446,-36.25000
71.646,-36.12500
71.847,-36.62500
72.048,-36.50000
72.248,-36.75000
72.449,-36.75000
72.650,-37.00000
72.850,-37.00000
73.051,-37.12500
73.252,-37.25000
73.452,-37.00000
73.653,-37.25000
73.854,-37.12500
74.054,-37.00000
74.255,-37.37500
74.456,-36.62500
74.656,-37.50000
74.857,-37.62500
75.058,-37.75000
75.258,-37.75000
75.459,-37.75000
75.660,-37.75000
75.860,-37.62500
76.061,-38.00000
76.262,-37.87500
76.463,-37.87500
76.663,-38.12500
76.864,-38.00000
77.065,-38.25000
77.265,-38.00000
77.466,-38.12500
77.667,-38.50000
77.867,-38.25000
78.068,-38.50000
78.269,-38.50000
78.469,-38.37500
78.670,-38.50000
78.871,-38.50000
79.071,-38.87500
79.272,-38.87500
79.473,-38.75000
79.673,-39.00000
79.874,-38.75000
80.075,-39.12500
80.275,-39.12500
80.476,-39.25000
80.677,-39.25000
80.877,-39.37500
81.078,-39.50000
81.279,-39.37500
81.479,-39.50000
81.680,-39.50000
81.881,-39.75000
82.081,-39.75000
82.282,-39.75000
82.483,-39.87500
82.683,-39.75000
82.884,-40.00000
83.085,-39.75000
83.285,-40.00000
83.486,-40.12500
83.687,-40.00000
83.887,-40.25000
84.088,-40.12500
84.289,-40.37500
84.489,-40.37500
84.690,-40.12500
84.891,-40.37500
85.091,-40.25000
85.292,-40.50000
85.493,-40.37500
85.693,-40.37500
85.894,-40.62500
86.095,-40.62500
86.296,-40.75000
86.496,-40.50000
86.697,-40.87500
86.898,-40.87500
87.098,-40.87500
87.299,-41.12500
87.500,-41.00000
87.700,-41.00000
87.901,-41.12500
88.102,-41.12500
88.302,-41.25000
88.503,-41.00000
88.704,-41.37500
88.904,-41.25000
89.105,-41.25000
89.306,-41.50000
89.506,-41.00000
89.707,-41.37500
89.908,-41.12500
