time(s),mvs
0.000,-1481.00000
0.051,223.37500
0.101,223.37500
0.152,223.25000
0.203,223.37500
0.253,223.37500
0.304,223.37500
0.354,223.37500
0.405,223.25000
0.456,223.25000
0.506,223.37500
0.557,223.37500
0.608,223.37500
0.658,223.37500
0.709,223.25000
0.760,223.37500
0.810,223.25000
0.861,223.25000
0.911,223.25000
0.962,223.25000
1.013,223.37500
1.063,223.37500
1.114,223.37500
1.165,223.50000
1.215,223.37500
1.266,223.37500
1.317,223.37500
1.367,223.25000
1.418,223.25000
1.468,223.25000
1.519,223.37500
1.570,223.25000
1.621,223.37500
1.736,223.25000
1.787,223.37500
1.837,223.25000
1.888,223.37500
1.939,223.37500
1.989,223.37500
2.040,223.50000
2.091,223.50000
2.141,223.50000
2.192,223.37500
2.243,223.37500
2.293,223.50000
2.344,223.37500
2.394,223.37500
2.445,223.50000
2.496,223.25000
2.546,223.37500
2.597,223.37500
2.648,223.50000
2.698,223.25000
2.749,223.37500
2.799,223.37500
2.850,223.37500
2.901,223.37500
2.951,223.37500
3.002,223.37500
3.053,223.37500
3.103,223.37500
3.154,223.50000
3.205,223.50000
3.255,223.37500
3.306,223.37500
3.356,223.37500
3.407,223.50000
3.458,223.50000
3.508,223.37500
3.559,223.25000
3.610,223.50000
3.660,223.50000
3.711,223.50000
3.762,223.37500
3.812,223.37500
3.863,223.37500
3.914,223.37500
3.965,223.37500
4.015,223.50000
4.066,223.50000
4.117,223.37500
4.167,223.37500
4.218,223.37500
4.269,223.37500
4.320,223.37500
4.370,223.25000
4.421,223.50000
4.472,223.50000
4.522,223.37500
4.573,223.25000
4.624,223.50000
4.675,223.50000
4.726,223.50000
4.776,223.37500
4.827,223.25000
4.878,223.37500
4.929,223.37500
4.979,223.25000
5.030,223.37500
5.081,223.25000
5.132,223.25000
5.182,223.25000
5.233,223.25000
5.284,223.12500
5.335,223.25000
5.386,223.25000
5.437,223.12500
5.488,223.25000
5.538,223.25000
5.589,223.37500
5.640,223.25000
5.691,223.25000
5.741,223.37500
5.792,223.37500
5.843,223.25000
5.894,223.37500
5.944,223.37500
5.995,223.37500
6.046,223.37500
6.097,223.25000
6.147,223.37500
6.198,223.50000
6.249,223.25000
6.300,223.37500
6.350,223.37500
6.401,223.25000
6.452,223.37500
6.503,223.37500
6.553,223.50000
6.604,223.50000
6.655,223.37500
6.706,223.50000
6.756,223.25000
6.807,223.37500
6.858,223.37500
6.909,223.25000
6.959,223.25000
7.010,223.37500
7.061,223.50000
7.112,223.37500
7.162,223.37500
7.213,223.37500
7.264,223.37500
7.315,223.50000
7.365,223.37500
7.416,223.50000
7.467,223.37500
7.518,223.37500
7.568,223.37500
7.619,223.37500
7.670,223.37500
7.721,223.50000
7.771,223.37500
7.822,223.37500
7.873,223.25000
7.924,223.37500
7.974,223.37500
8.025,223.25000
8.076,223.37500
8.127,223.37500
8.177,223.25000
8.228,223.37500
8.279,223.37500
8.330,223.50000
8.380,223.50000
8.431,223.37500
8.482,223.50000
8.533,223.37500
8.583,223.37500
8.634,223.37500
8.685,223.37500
8.736,223.50000
8.787,223.37500
8.839,223.50000
8.890,223.37500
8.941,223.37500
8.992,223.37500
9.043,223.37500
9.093,223.37500
9.144,223.37500
9.195,223.37500
9.246,223.37500
9.296,223.37500
9.347,223.25000
9.398,223.37500
9.448,223.37500
9.499,223.37500
9.550,223.37500
9.600,223.50000
9.651,223.50000
9.702,223.62500
9.752,223.50000
9.803,223.37500
9.854,223.37500
9.904,223.50000
9.955,223.37500
10.006,223.50000
10.056,223.37500
10.107,223.50000
10.157,223.37500
10.208,223.37500
10.259,223.50000
10.309,223.37500
10.360,223.37500
10.411,223.37500
10.461,223.50000
10.512,223.37500
10.563,223.50000
10.613,223.50000
10.664,223.50000
10.715,223.62500
10.765,223.50000
10.816,223.50000
10.866,223.50000
10.917,223.62500
10.968,223.62500
11.018,223.62500
11.069,223.50000
11.120,223.50000
11.170,223.50000
11.221,223.37500
11.272,223.62500
11.322,223.62500
11.373,223.50000
11.423,223.50000
11.474,223.62500
11.525,223.50000
11.575,223.50000
11.626,223.50000
11.677,223.50000
11.727,223.62500
11.778,223.50000
11.829,223.62500
11.879,223.62500
11.930,223.62500
11.981,223.50000
12.031,223.37500
12.082,223.37500
12.133,223.37500
12.183,223.50000
12.234,223.37500
12.285,223.37500
12.335,223.37500
12.386,223.37500
12.437,223.50000
12.487,223.37500
12.538,223.37500
12.589,223.37500
12.639,223.37500
12.690,223.50000
12.741,223.37500
12.791,223.50000
12.842,223.37500
12.893,223.50000
12.943,223.50000
12.994,223.50000
13.045,223.50000
13.095,223.37500
13.146,223.37500
13.197,223.37500
13.247,223.37500
13.298,223.37500
13.349,223.50000
13.399,223.62500
13.450,223.50000
13.501,223.50000
13.551,223.50000
13.602,223.50000
13.653,223.37500
13.703,223.37500
13.754,223.37500
13.805,223.37500
13.855,223.37500
13.906,223.37500
13.957,223.37500
14.007,223.37500
14.058,223.50000
14.109,223.50000
14.160,223.37500
14.210,223.37500
14.261,223.50000
14.312,223.50000
14.362,223.50000
14.413,223.37500
14.464,223.37500
14.514,223.50000
14.565,223.50000
14.616,223.50000
14.666,223.37500
14.717,223.50000
14.768,223.50000
14.818,223.37500
14.869,223.50000
14.920,223.50000
14.970,223.62500
15.021,223.50000
15.072,223.50000
15.122,223.37500
15.173,223.50000
15.224,223.50000
15.274,223.50000
15.325,223.50000
15.376,223.62500
15.426,223.50000
15.477,223.37500
15.528,223.37500
15.579,223.50000
15.629,223.50000
15.680,223.50000
15.731,223.37500
15.782,223.50000
15.832,223.50000
15.883,223.37500
15.934,223.37500
15.984,223.25000
16.035,223.25000
16.086,223.37500
16.137,223.37500
16.187,223.25000
16.238,223.37500
16.289,223.37500
16.339,223.50000
16.390,223.37500
16.441,223.37500
16.492,223.25000
16.542,223.25000
16.593,223.37500
16.644,223.37500
16.695,223.37500
16.745,223.37500
16.796,223.50000
16.847,223.50000
16.897,223.50000
16.948,223.37500
16.999,223.50000
17.050,223.50000
17.100,223.50000
17.151,223.50000
17.202,223.37500
17.253,223.50000
17.303,223.37500
17.354,223.50000
17.405,223.37500
17.455,223.37500
17.506,223.50000
17.557,223.37500
17.608,223.50000
17.658,223.50000
17.709,223.37500
17.760,223.50000
17.811,223.37500
17.861,223.37500
17.912,223.50000
17.963,223.37500
18.013,223.37500
18.064,223.37500
18.115,223.37500
18.166,223.37500
18.216,223.50000
18.267,223.37500
18.318,223.50000
18.368,223.37500
18.419,223.50000
18.470,223.50000
18.521,223.37500
18.571,223.37500
18.622,223.50000
18.673,223.50000
18.724,223.50000
18.774,223.50000
18.825,223.50000
18.876,223.50000
18.926,223.50000
18.977,223.50000
19.028,223.50000
19.079,223.50000
19.129,223.50000
19.180,223.62500
19.231,223.37500
19.282,223.37500
19.332,223.37500
19.383,223.37500
19.434,223.37500
19.484,223.37500
19.535,223.37500
19.586,223.37500
19.637,223.25000
19.687,223.50000
19.738,223.37500
19.789,223.37500
19.840,223.37500
19.890,223.37500
19.941,223.37500
19.992,223.37500
