time(s),mvs
0.000,361.37500
0.051,365.37500
0.101,357.37500
0.152,363.87500
0.203,354.00000
0.253,359.25000
0.304,353.00000
0.354,354.87500
0.405,360.37500
0.456,352.37500
0.506,355.75000
0.557,353.62500
0.608,352.12500
0.658,357.50000
0.709,352.62500
0.760,362.50000
0.810,356.25000
0.861,352.87500
0.911,361.50000
0.962,355.25000
1.013,365.37500
1.063,361.00000
1.114,365.87500
1.165,365.62500
1.215,361.62500
1.266,366.75000
1.317,355.62500
1.367,363.00000
1.418,366.87500
1.469,356.75000
1.519,363.50000
1.570,352.75000
1.621,358.50000
1.671,352.62500
1.722,355.50000
1.773,356.37500
1.823,352.37500
1.874,361.12500
1.925,354.87500
1.975,351.12500
2.026,359.50000
2.077,353.87500
2.127,362.50000
2.178,357.00000
2.229,363.00000
2.279,360.37500
2.330,360.87500
2.381,362.50000
2.431,359.25000
2.482,362.50000
2.533,362.00000
2.584,360.12500
2.634,363.75000
2.685,356.50000
2.736,362.37500
2.786,354.62500
2.837,358.62500
2.888,354.75000
2.938,355.37500
2.989,357.37500
3.040,353.50000
3.090,356.12500
3.141,355.50000
3.192,352.75000
3.242,360.37500
3.293,355.62500
3.344,365.00000
3.394,358.50000
3.445,365.75000
3.496,363.87500
3.546,355.50000
3.597,366.62500
3.648,362.50000
3.698,364.37500
3.749,365.25000
3.800,358.62500
3.850,364.62500
3.901,353.87500
3.952,362.75000
4.002,352.87500
4.053,353.62500
4.104,361.62500
4.154,353.37500
4.205,357.12500
4.256,353.50000
4.306,354.87500
4.357,355.62500
4.408,353.12500
4.458,362.12500
4.509,355.50000
4.560,365.25000
4.610,359.75000
4.661,353.37500
4.712,363.25000
4.762,357.25000
4.813,362.62500
4.864,361.50000
4.914,359.12500
4.965,362.00000
5.016,355.87500
5.066,361.00000
5.117,361.00000
5.168,358.12500
5.218,361.87500
5.269,355.37500
5.320,360.12500
5.371,354.75000
5.421,357.12500
5.472,355.62500
5.523,354.75000
5.573,358.12500
5.624,353.37500
5.675,355.00000
5.725,356.62500
5.776,352.62500
5.827,360.37500
5.877,354.62500
5.928,363.75000
5.979,358.37500
6.029,363.62500
6.080,363.00000
6.131,360.87500
6.181,364.25000
6.232,361.87500
6.283,361.62500
6.333,363.50000
6.384,357.00000
6.435,362.62500
6.486,352.50000
6.536,358.50000
6.587,351.87500
6.638,353.62500
6.688,354.62500
6.739,351.87500
6.790,354.87500
6.840,353.37500
6.891,352.25000
6.942,358.87500
6.993,353.25000
7.043,363.75000
7.094,357.25000
7.145,365.75000
7.196,362.62500
7.246,363.50000
7.297,365.37500
7.348,358.87500
