time(s),mvs
0.000,-91.62500
0.201,-91.50000
0.401,-91.62500
0.602,-91.62500
0.803,-91.75000
1.003,-91.75000
1.204,-91.62500
1.404,-91.75000
1.605,-91.87500
1.806,-92.00000
2.006,-91.87500
2.207,-92.00000
2.408,-92.00000
2.608,-92.00000
2.809,-92.00000
3.009,-92.00000
3.210,-92.12500
3.411,-92.25000
3.611,-92.25000
3.812,-92.25000
4.013,-92.25000
4.213,-92.25000
4.414,-92.25000
4.614,-92.25000
4.815,-92.37500
5.016,-92.25000
5.216,-92.37500
5.417,-92.37500
5.618,-92.25000
5.818,-92.37500
6.019,-92.37500
6.220,-92.37500
6.420,-92.25000
6.621,-91.50000
6.822,-89.00000
7.022,-84.37500
7.223,-77.62500
7.424,-70.00000
7.624,-62.00000
7.825,-54.12500
8.026,-45.50000
8.226,-36.87500
8.427,-27.50000
8.627,-18.12500
8.828,-9.50000
9.029,-1.00000
9.229,6.50000
9.430,14.00000
9.631,20.62500
9.831,27.25000
10.032,33.00000
10.233,38.37500
10.433,43.37500
10.634,47.50000
10.835,51.37500
11.035,54.62500
11.236,57.37500
11.436,60.00000
11.637,62.12500
11.838,64.00000
12.038,65.50000
12.239,67.00000
12.440,68.37500
12.640,69.62500
12.841,70.37500
13.042,71.25000
13.242,72.12500
13.443,73.00000
13.644,73.62500
13.844,74.12500
14.045,74.62500
14.245,74.87500
14.446,75.25000
14.647,75.62500
14.847,75.75000
15.048,75.87500
15.249,76.00000
15.449,75.87500
15.650,75.87500
15.851,76.00000
16.051,76.00000
16.252,75.75000
16.453,75.75000
16.653,75.62500
16.854,75.25000
17.055,75.12500
17.255,74.87500
17.456,74.62500
17.657,74.50000
17.857,74.12500
18.058,73.75000
18.259,73.50000
18.459,73.00000
18.660,72.62500
18.860,72.25000
19.061,71.87500
19.262,71.50000
19.462,71.00000
19.663,70.50000
19.864,70.12500
20.064,69.50000
20.265,69.12500
20.466,68.75000
20.666,68.00000
20.867,67.62500
21.068,67.12500
21.268,66.62500
21.469,65.87500
21.669,65.62500
21.870,65.00000
22.071,64.50000
22.271,63.75000
22.472,63.25000
22.673,62.62500
22.873,62.12500
23.074,61.62500
23.275,61.00000
23.475,60.25000
23.676,59.87500
23.877,59.25000
24.077,58.62500
24.278,58.12500
24.479,57.37500
24.679,56.75000
24.880,56.12500
25.080,55.50000
25.281,55.00000
25.482,54.50000
25.682,53.75000
25.883,53.12500
26.084,52.62500
26.284,51.87500
26.485,51.25000
26.686,50.75000
26.886,50.00000
27.087,49.50000
27.288,48.87500
27.488,48.25000
27.689,47.50000
27.890,46.87500
28.090,46.25000
28.291,45.87500
28.492,45.25000
28.692,44.62500
28.893,44.12500
29.094,43.50000
29.294,42.87500
29.495,42.25000
29.695,41.75000
29.896,41.12500
30.097,40.50000
30.297,40.00000
30.498,39.37500
30.699,39.00000
30.899,38.25000
31.100,37.75000
31.301,37.37500
31.501,36.75000
31.702,36.12500
31.903,35.75000
32.103,35.12500
32.304,34.62500
32.505,34.12500
32.705,33.62500
32.906,33.25000
33.107,32.87500
33.307,32.37500
33.508,32.00000
33.708,31.62500
33.909,31.00000
34.110,30.62500
34.310,30.12500
34.511,29.87500
34.712,29.25000
34.912,28.87500
35.113,28.37500
35.314,28.00000
35.514,27.50000
35.715,27.25000
35.916,26.87500
36.116,26.50000
36.317,25.87500
36.518,25.62500
36.718,25.25000
36.919,24.87500
37.120,24.50000
37.320,24.25000
37.521,23.75000
37.722,23.37500
37.922,23.12500
38.123,22.87500
38.324,22.25000
38.524,22.12500
38.725,21.75000
38.925,21.25000
39.126,21.12500
39.327,20.75000
39.527,20.50000
39.728,20.25000
39.929,20.00000
40.129,19.75000
40.330,19.50000
40.531,19.12500
40.731,19.00000
40.932,18.62500
41.133,18.50000
41.333,18.12500
41.534,17.87500
41.735,17.62500
41.935,17.37500
42.136,17.00000
42.337,16.87500
42.537,16.50000
42.738,16.25000
42.939,15.87500
43.139,15.87500
43.340,15.62500
43.541,15.12500
43.741,15.12500
43.942,14.87500
44.143,14.62500
44.343,14.37500
44.544,14.25000
44.745,14.00000
44.946,13.62500
45.146,13.50000
45.347,13.37500
45.548,13.12500
45.748,12.87500
45.949,12.75000
46.150,12.50000
46.350,12.25000
46.551,12.12500
46.752,11.75000
46.952,11.62500
47.153,11.25000
47.354,11.12500
47.554,11.00000
47.755,10.75000
47.956,10.62500
48.156,10.50000
48.357,10.12500
48.558,10.00000
48.758,9.75000
48.959,9.62500
49.160,9.50000
49.360,9.12500
49.561,9.12500
49.762,9.00000
49.962,8.62500
50.163,8.50000
50.364,8.37500
50.564,8.25000
50.765,8.00000
50.965,7.75000
51.166,7.75000
51.367,7.50000
51.567,7.37500
51.768,7.12500
51.969,6.87500
52.169,6.75000
52.370,6.62500
52.570,6.50000
52.771,6.25000
52.972,6.25000
53.172,6.12500
53.373,5.87500
53.574,5.75000
53.774,5.50000
53.975,5.50000
54.176,5.25000
54.376,5.12500
54.577,5.00000
54.777,4.87500
54.978,4.87500
55.179,4.75000
55.379,4.50000
55.580,4.50000
55.781,4.25000
55.982,4.12500
56.182,4.12500
56.383,3.87500
56.584,3.87500
56.785,3.50000
56.985,3.50000
57.186,3.25000
57.387,3.12500
57.587,3.12500
57.788,2.87500
57.989,2.75000
58.190,2.75000
58.390,2.62500
58.591,2.50000
58.792,2.37500
58.992,2.12500
59.193,1.87500
59.394,1.87500
59.595,1.75000
59.795,1.75000
59.996,1.62500
60.197,1.37500
60.398,1.12500
60.598,1.00000
60.799,1.00000
61.000,0.62500
61.201,0.62500
61.401,0.62500
61.602,0.50000
61.803,0.50000
62.003,0.25000
62.204,0.25000
62.405,0.25000
62.606,0.12500
62.806,0.00000
63.007,-0.25000
63.208,-0.25000
63.409,-0.50000
63.609,-0.62500
63.810,-0.75000
64.011,-0.75000
64.212,-1.00000
64.412,-1.00000
64.613,-1.12500
64.814,-1.12500
65.014,-1.12500
65.215,-1.37500
65.416,-1.37500
65.617,-1.62500
65.817,-1.62500
66.018,-1.87500
66.219,-1.87500
66.420,-1.87500
66.620,-2.00000
66.821,-2.12500
67.022,-2.25000
67.222,-2.37500
67.423,-2.37500
67.624,-2.50000
67.825,-2.62500
68.025,-2.75000
68.226,-2.87500
68.427,-3.00000
68.628,-3.00000
68.828,-2.87500
69.029,-3.12500
69.230,-3.25000
69.431,-3.37500
69.631,-3.50000
69.832,-3.62500
70.033,-3.75000
70.233,-3.75000
70.434,-4.00000
70.635,-4.12500
70.836,-4.25000
71.036,-4.25000
71.237,-4.37500
71.438,-4.25000
71.639,-4.50000
71.839,-4.62500
72.040,-4.75000
72.241,-4.75000
72.441,-4.87500
72.642,-5.00000
72.843,-5.12500
73.044,-5.12500
73.244,-5.12500
73.445,-5.25000
73.646,-5.37500
73.847,-5.37500
74.047,-5.62500
74.248,-5.62500
74.449,-5.87500
74.649,-5.87500
74.850,-5.75000
75.051,-5.87500
75.252,-6.12500
75.452,-6.12500
75.653,-6.12500
75.854,-6.37500
76.055,-6.37500
76.255,-6.50000
76.456,-6.50000
76.657,-6.50000
76.858,-6.62500
77.058,-6.75000
77.259,-6.87500
77.460,-6.87500
77.660,-7.00000
77.861,-7.00000
78.062,-7.12500
78.263,-7.25000
78.463,-7.37500
78.664,-7.50000
78.865,-7.50000
79.066,-7.50000
79.266,-7.62500
79.467,-7.75000
79.668,-7.75000
79.868,-7.87500
80.069,-7.87500
80.270,-8.00000
80.471,-8.00000
80.671,-8.12500
80.872,-8.25000
81.073,-8.25000
81.274,-8.50000
81.474,-8.50000
81.675,-8.50000
81.876,-8.50000
82.077,-8.75000
82.277,-8.75000
82.478,-8.75000
82.679,-8.87500
82.879,-9.00000
83.080,-9.12500
83.281,-8.87500
83.482,-9.00000
83.682,-9.12500
83.883,-9.25000
84.084,-9.25000
84.284,-9.25000
84.485,-9.37500
84.686,-9.25000
84.886,-9.50000
85.087,-9.62500
85.288,-9.62500
85.489,-9.75000
85.689,-9.75000
85.890,-10.00000
86.091,-10.00000
86.291,-10.00000
86.492,-10.00000
86.693,-10.00000
86.894,-10.37500
87.094,-10.12500
87.295,-10.25000
87.496,-10.37500
87.696,-10.50000
87.897,-10.62500
88.098,-10.62500
88.299,-10.50000
88.499,-10.62500
88.700,-10.75000
88.901,-10.75000
89.101,-10.87500
89.302,-10.87500
89.503,-11.00000
89.704,-11.00000
89.904,-11.00000
90.105,-11.12500
90.306,-11.12500
90.506,-11.37500
90.707,-11.25000
90.908,-11.50000
91.109,-11.50000
91.309,-11.50000
91.510,-11.50000
91.711,-11.62500
91.911,-11.87500
92.112,-11.87500
92.313,-11.87500
92.514,-11.87500
92.714,-12.00000
92.915,-12.00000
93.116,-12.12500
93.316,-12.12500
93.517,-12.25000
93.718,-12.25000
93.919,-12.25000
94.119,-12.37500
94.320,-12.37500
94.521,-12.37500
94.721,-12.62500
94.922,-12.62500
95.123,-12.62500
95.324,-12.75000
95.524,-12.75000
95.725,-12.75000
95.926,-12.87500
96.126,-13.00000
96.327,-12.87500
96.528,-13.12500
96.729,-13.12500
96.929,-13.12500
97.130,-13.25000
97.331,-13.25000
97.531,-13.37500
97.732,-13.37500
97.933,-13.37500
98.134,-13.37500
98.334,-13.50000
98.535,-13.50000
98.736,-13.62500
98.936,-13.50000
99.137,-13.75000
99.338,-13.62500
99.539,-13.75000
99.739,-13.87500
99.940,-13.87500
100.141,-13.87500
100.341,-14.00000
100.542,-14.00000
100.743,-14.25000
100.944,-14.25000
101.144,-14.25000
101.345,-14.25000
101.546,-14.25000
101.746,-14.37500
101.947,-14.37500
102.148,-14.37500
102.349,-14.50000
102.549,-14.50000
102.750,-14.62500
102.951,-14.62500
103.151,-14.75000
103.352,-14.75000
103.553,-14.75000
103.754,-14.87500
103.954,-15.00000
104.155,-15.12500
104.356,-14.87500
104.556,-14.87500
104.757,-15.12500
104.958,-15.12500
105.159,-15.25000
105.359,-15.25000
105.560,-15.50000
105.761,-15.37500
105.962,-15.62500
106.162,-15.50000
106.363,-15.62500
106.564,-15.62500
106.764,-15.75000
106.965,-15.75000
107.166,-15.87500
107.366,-15.87500
107.567,-16.12500
107.768,-16.00000
107.969,-16.25000
108.169,-16.25000
108.370,-16.25000
108.571,-16.25000
108.771,-16.25000
108.972,-16.37500
109.173,-16.25000
109.374,-16.25000
109.574,-16.37500
109.775,-16.50000
109.976,-16.50000
110.176,-16.62500
110.377,-16.62500
110.578,-16.62500
110.779,-16.75000
110.979,-16.62500
111.180,-16.87500
111.381,-16.87500
111.581,-16.87500
111.782,-17.00000
111.983,-17.00000
112.184,-17.12500
112.384,-17.12500
112.585,-17.12500
112.786,-17.25000
112.986,-17.25000
113.187,-17.37500
113.388,-17.50000
113.589,-17.37500
113.789,-17.50000
113.990,-17.62500
114.191,-17.62500
114.391,-17.62500
114.592,-17.62500
114.793,-17.75000
114.994,-17.62500
115.194,-17.75000
115.395,-17.87500
115.596,-18.00000
115.796,-17.87500
115.997,-17.87500
116.198,-18.12500
116.399,-18.12500
116.599,-18.12500
116.800,-18.12500
117.001,-18.25000
117.201,-18.25000
117.402,-18.25000
117.603,-18.50000
117.804,-18.37500
118.004,-18.37500
118.205,-18.37500
118.406,-18.50000
118.606,-18.62500
118.807,-18.62500
119.008,-18.62500
119.209,-18.75000
119.409,-18.87500
119.610,-18.75000
119.811,-19.00000
