time(s),mvs
0.000,-123.37500
0.051,-123.37500
0.101,-123.25000
0.152,-123.37500
0.203,-123.25000
0.253,-123.50000
0.304,-123.12500
0.354,-123.37500
0.405,-123.12500
0.456,-123.50000
0.506,-123.62500
0.557,-123.25000
0.608,-123.50000
0.658,-123.12500
0.709,-123.50000
0.759,-123.12500
0.810,-123.50000
0.861,-123.25000
0.911,-123.25000
0.962,-123.62500
1.013,-123.25000
1.063,-123.37500
1.114,-123.12500
1.164,-123.37500
1.215,-123.25000
1.266,-123.37500
1.316,-123.25000
1.367,-123.25000
1.417,-123.50000
1.468,-123.25000
1.519,-123.37500
1.569,-123.25000
1.620,-123.25000
1.737,-123.37500
1.788,-123.12500
1.839,-122.75000
1.889,-121.87500
1.940,-121.12500
1.990,-120.50000
2.041,-117.62500
2.092,-114.87500
2.142,-111.25000
2.193,-107.12500
2.244,-100.75000
2.294,-93.75000
2.345,-84.75000
2.395,-76.12500
2.446,-68.12500
2.497,-60.12500
2.547,-55.12500
2.598,-52.50000
2.648,-52.12500
2.699,-53.62500
2.750,-55.50000
2.800,-58.12500
2.851,-59.25000
2.902,-60.37500
2.952,-61.75000
3.003,-62.50000
3.054,-63.37500
3.104,-64.00000
3.155,-65.00000
3.205,-65.62500
3.256,-66.62500
3.307,-66.62500
3.357,-67.00000
3.408,-67.00000
3.459,-67.25000
3.509,-68.12500
3.560,-69.00000
3.611,-71.00000
3.661,-72.25000
3.712,-74.62500
3.762,-76.00000
3.813,-77.75000
3.864,-78.50000
3.914,-79.00000
3.965,-80.25000
4.016,-80.75000
4.066,-82.00000
4.117,-82.62500
4.167,-83.50000
4.218,-83.50000
4.269,-83.00000
4.319,-81.87500
4.370,-80.75000
4.421,-81.37500
4.471,-82.12500
4.522,-83.37500
4.573,-82.87500
4.623,-82.12500
4.674,-81.50000
4.724,-81.00000
4.775,-80.37500
4.826,-79.00000
4.876,-77.62500
4.927,-76.00000
4.978,-74.37500
5.028,-72.87500
5.079,-70.62500
5.130,-68.87500
5.180,-66.62500
5.231,-65.12500
5.282,-63.37500
5.332,-63.00000
5.383,-62.37500
5.434,-62.25000
5.484,-62.37500
5.535,-62.37500
5.586,-62.50000
5.636,-62.12500
5.687,-62.00000
5.738,-61.12500
5.788,-61.12500
5.839,-60.87500
5.889,-61.00000
5.940,-61.50000
5.991,-61.62500
6.041,-62.12500
6.092,-62.00000
6.143,-62.62500
6.193,-62.50000
6.244,-63.00000
6.295,-63.00000
6.345,-63.62500
6.396,-64.12500
6.447,-64.00000
6.497,-64.62500
6.548,-64.62500
6.598,-65.25000
6.649,-65.12500
6.700,-65.50000
6.750,-65.37500
6.801,-65.62500
6.852,-65.87500
6.902,-65.62500
6.953,-65.50000
7.004,-65.00000
7.054,-65.00000
7.105,-64.87500
7.156,-65.12500
7.206,-65.37500
7.257,-65.62500
7.308,-66.37500
7.358,-67.00000
7.409,-67.75000
7.459,-68.37500
7.510,-69.00000
7.561,-69.62500
7.611,-70.12500
7.662,-70.75000
7.713,-71.12500
7.763,-71.75000
7.814,-72.37500
7.865,-73.12500
7.915,-73.50000
7.966,-74.00000
8.017,-74.62500
8.067,-74.87500
8.118,-75.37500
8.169,-75.50000
8.219,-76.12500
8.270,-76.12500
8.321,-76.75000
8.371,-76.87500
8.422,-77.37500
8.473,-78.12500
8.523,-78.62500
8.574,-79.50000
8.625,-79.87500
8.675,-80.87500
8.726,-81.25000
8.776,-82.25000
8.827,-82.50000
8.878,-83.25000
8.928,-83.75000
8.979,-84.00000
9.030,-84.75000
9.080,-85.12500
9.131,-86.12500
9.182,-86.37500
9.232,-87.25000
9.283,-87.50000
9.333,-88.00000
9.384,-88.37500
9.435,-88.62500
9.485,-89.50000
9.536,-89.62500
9.587,-90.25000
9.637,-90.62500
9.688,-91.25000
9.739,-91.50000
9.789,-91.87500
9.840,-92.50000
9.890,-92.62500
9.941,-93.37500
9.992,-93.62500
10.042,-94.00000
10.093,-94.37500
10.144,-94.75000
10.194,-95.00000
10.245,-95.25000
10.296,-95.75000
10.346,-95.87500
10.397,-96.25000
10.447,-96.50000
10.498,-96.87500
10.549,-97.12500
10.599,-97.25000
10.650,-97.62500
10.701,-97.50000
10.751,-98.00000
10.802,-98.00000
10.853,-98.37500
10.903,-98.75000
10.954,-98.75000
11.005,-99.12500
11.055,-99.12500
11.106,-99.50000
11.156,-99.50000
11.207,-99.87500
11.258,-99.62500
11.308,-100.25000
11.359,-100.12500
11.410,-100.50000
11.460,-100.87500
11.511,-100.87500
11.562,-101.12500
11.612,-101.00000
11.663,-101.50000
11.714,-101.37500
11.764,-101.75000
11.815,-101.62500
11.865,-101.75000
11.916,-102.12500
11.967,-101.87500
12.017,-102.25000
12.068,-102.00000
12.119,-102.37500
12.169,-102.37500
12.220,-102.50000
12.271,-102.75000
12.321,-102.62500
12.372,-103.12500
12.422,-102.87500
12.473,-103.25000
12.524,-103.25000
12.574,-103.37500
12.625,-103.37500
12.676,-103.37500
12.726,-103.37500
12.777,-103.37500
12.828,-103.75000
12.878,-103.50000
12.929,-103.50000
12.980,-103.75000
13.030,-103.62500
13.081,-103.87500
13.131,-103.87500
13.182,-104.00000
13.233,-103.87500
13.283,-104.37500
13.334,-104.00000
13.385,-104.00000
13.435,-104.25000
13.486,-104.25000
13.537,-104.62500
13.587,-104.37500
13.638,-104.87500
13.689,-104.62500
13.739,-104.87500
13.790,-104.75000
13.841,-105.12500
13.891,-105.00000
13.942,-104.87500
13.993,-105.12500
14.043,-104.87500
14.094,-105.25000
14.145,-105.12500
14.195,-105.50000
14.246,-105.37500
14.297,-105.75000
14.347,-105.62500
14.398,-105.62500
14.449,-105.75000
14.499,-105.62500
14.550,-105.87500
14.600,-105.87500
14.651,-106.12500
14.702,-106.00000
14.752,-106.25000
14.803,-106.25000
14.854,-106.25000
14.904,-106.25000
14.955,-106.25000
15.006,-106.37500
15.056,-106.50000
15.107,-106.50000
15.158,-106.50000
15.208,-106.50000
15.259,-106.62500
15.310,-106.37500
15.360,-106.62500
15.411,-106.50000
15.461,-106.75000
15.512,-106.75000
15.563,-106.62500
15.613,-106.75000
15.664,-106.75000
15.715,-106.87500
15.765,-106.50000
15.816,-106.75000
15.867,-106.62500
15.917,-106.87500
15.968,-107.00000
16.019,-106.87500
16.069,-107.00000
16.120,-106.62500
16.170,-107.00000
16.221,-106.75000
16.272,-107.00000
16.322,-106.75000
16.373,-107.00000
16.424,-107.12500
16.474,-106.87500
16.525,-107.00000
16.576,-107.00000
16.626,-107.12500
16.677,-107.00000
16.728,-107.12500
16.778,-107.00000
16.829,-107.12500
16.879,-107.12500
16.930,-107.25000
16.981,-107.37500
17.031,-107.12500
17.082,-107.25000
17.133,-107.12500
17.183,-107.25000
17.234,-107.25000
17.285,-107.25000
17.335,-107.12500
17.386,-107.25000
17.437,-107.37500
17.487,-107.25000
17.538,-107.37500
17.589,-107.37500
17.639,-107.37500
17.690,-107.50000
17.740,-107.37500
17.791,-107.62500
17.842,-107.37500
17.892,-107.62500
17.943,-107.50000
17.994,-107.62500
18.044,-107.62500
18.095,-107.50000
18.146,-107.62500
18.196,-107.50000
18.247,-107.75000
18.298,-107.50000
18.348,-107.87500
18.399,-107.75000
18.450,-107.62500
18.500,-107.75000
18.551,-107.50000
18.601,-107.87500
18.652,-107.62500
18.703,-108.00000
18.753,-107.87500
18.804,-108.12500
18.855,-107.87500
18.905,-108.12500
18.956,-108.00000
19.007,-107.87500
19.057,-108.12500
19.108,-107.87500
19.159,-108.12500
19.209,-107.87500
19.260,-108.25000
19.310,-108.25000
19.361,-108.62500
19.412,-108.37500
19.462,-108.25000
19.513,-108.62500
19.564,-108.25000
19.614,-108.50000
19.665,-108.50000
19.716,-108.62500
19.766,-108.50000
19.817,-108.50000
19.868,-108.62500
19.918,-108.50000
19.969,-108.62500
20.019,-108.50000
20.070,-108.75000
20.121,-108.62500
20.171,-108.62500
20.222,-108.62500
20.273,-108.50000
20.323,-108.62500
20.374,-108.50000
20.425,-108.62500
20.475,-108.62500
20.526,-108.50000
20.577,-108.62500
20.627,-108.50000
20.678,-108.75000
20.728,-108.37500
20.779,-108.62500
20.830,-108.37500
20.880,-108.62500
20.931,-108.25000
20.982,-108.62500
21.032,-108.75000
21.083,-108.62500
21.134,-108.75000
21.184,-108.50000
21.235,-108.87500
21.286,-108.62500
21.336,-108.75000
21.387,-108.50000
21.438,-108.62500
21.488,-108.75000
21.539,-108.62500
21.589,-108.87500
21.640,-108.62500
21.691,-108.75000
21.742,-108.62500
21.792,-108.62500
21.843,-108.62500
21.894,-108.75000
21.944,-108.75000
21.995,-108.75000
22.045,-108.87500
22.096,-108.75000
22.147,-108.87500
22.197,-108.75000
22.248,-108.87500
22.299,-108.87500
22.349,-108.87500
22.400,-108.87500
22.451,-108.75000
22.501,-108.87500
22.552,-108.87500
22.603,-108.87500
22.653,-109.00000
22.704,-109.00000
22.755,-109.00000
22.805,-108.87500
22.856,-109.12500
22.907,-109.00000
22.957,-109.37500
23.008,-109.12500
23.059,-109.00000
23.109,-109.25000
23.160,-109.00000
23.211,-109.37500
23.261,-109.12500
23.312,-109.37500
23.363,-109.25000
23.413,-109.50000
23.464,-109.37500
23.515,-109.62500
23.565,-109.37500
23.616,-109.25000
23.667,-109.50000
23.717,-109.12500
23.768,-109.50000
23.819,-109.25000
23.869,-109.75000
23.920,-109.37500
23.971,-109.50000
24.021,-109.50000
24.072,-109.50000
24.123,-109.50000
24.173,-109.37500
24.224,-109.62500
24.275,-109.37500
24.325,-109.50000
24.376,-109.62500
24.427,-109.50000
24.477,-109.50000
24.528,-109.50000
24.579,-109.50000
24.629,-109.37500
24.680,-109.62500
24.731,-109.50000
24.781,-109.50000
24.832,-109.50000
24.883,-109.50000
24.933,-109.62500
24.984,-109.37500
25.035,-109.75000
25.085,-109.37500
25.136,-109.87500
25.187,-109.75000
25.237,-109.75000
25.288,-109.75000
25.339,-109.50000
25.390,-109.75000
25.440,-109.37500
25.491,-109.75000
25.542,-109.37500
25.592,-109.62500
25.643,-109.50000
25.694,-109.50000
25.744,-109.87500
25.795,-109.50000
25.846,-109.87500
25.896,-109.50000
25.947,-109.75000
25.998,-109.50000
26.048,-109.62500
26.099,-109.50000
26.150,-109.62500
26.200,-109.50000
26.251,-109.62500
26.302,-109.87500
26.352,-109.50000
26.403,-109.75000
26.453,-109.50000
26.504,-109.50000
26.555,-109.62500
26.605,-109.62500
26.656,-109.75000
26.707,-109.62500
26.757,-109.87500
26.808,-109.75000
26.859,-109.75000
26.909,-109.75000
26.960,-109.87500
27.011,-109.75000
27.061,-109.87500
27.112,-109.87500
27.163,-109.75000
27.213,-110.12500
27.264,-109.87500
27.315,-109.75000
27.365,-110.00000
27.416,-109.75000
27.466,-110.00000
27.517,-109.75000
27.568,-110.12500
27.618,-109.87500
27.669,-110.25000
27.720,-109.87500
27.771,-110.12500
27.821,-109.87500
27.872,-109.75000
27.923,-110.00000
27.973,-109.87500
28.024,-110.00000
28.075,-109.87500
28.126,-110.12500
28.177,-109.87500
28.227,-110.12500
28.278,-110.12500
28.329,-110.25000
28.379,-110.12500
28.430,-110.00000
28.481,-110.12500
28.531,-110.12500
28.582,-110.25000
28.633,-110.12500
28.683,-110.25000
28.734,-110.25000
28.785,-110.12500
28.836,-110.25000
28.886,-110.00000
28.937,-110.25000
28.988,-109.87500
29.038,-110.25000
29.089,-110.25000
29.140,-110.12500
29.190,-110.25000
29.241,-110.00000
29.292,-110.25000
29.342,-110.00000
29.393,-110.37500
29.444,-109.87500
29.494,-110.25000
29.545,-110.50000
29.596,-110.12500
29.646,-110.25000
29.697,-109.87500
29.748,-110.25000
29.798,-109.87500
29.849,-110.25000
29.900,-109.87500
29.950,-110.00000
30.001,-109.87500
30.052,-110.00000
30.103,-110.25000
30.153,-109.87500
30.204,-110.37500
30.255,-110.00000
30.305,-110.12500
30.356,-110.12500
30.407,-110.12500
30.457,-110.12500
30.508,-110.12500
30.559,-110.00000
30.609,-110.00000
30.660,-110.12500
30.711,-110.00000
30.761,-110.12500
30.812,-110.00000
30.863,-109.87500
30.914,-110.00000
30.964,-109.87500
31.015,-110.12500
31.066,-110.00000
31.116,-110.25000
31.167,-110.00000
31.218,-110.12500
31.268,-110.25000
31.319,-110.25000
31.370,-110.37500
31.420,-110.12500
31.471,-110.50000
31.522,-110.25000
31.572,-110.62500
31.623,-110.37500
31.674,-110.37500
31.725,-110.25000
31.775,-110.12500
31.826,-110.37500
31.877,-110.25000
31.927,-110.50000
31.978,-110.25000
32.029,-110.50000
32.079,-110.37500
32.130,-110.50000
32.181,-110.37500
32.231,-110.50000
32.282,-110.50000
32.333,-110.50000
32.383,-110.50000
32.434,-110.37500
32.485,-110.62500
32.535,-110.50000
32.586,-110.50000
32.637,-110.62500
32.687,-110.50000
32.738,-110.62500
32.789,-110.50000
32.839,-110.50000
32.890,-110.50000
32.941,-110.62500
32.991,-110.75000
33.042,-110.62500
33.093,-110.62500
33.143,-110.62500
33.194,-110.75000
33.245,-110.50000
33.296,-110.75000
33.346,-110.37500
33.397,-110.75000
33.448,-110.87500
33.498,-110.62500
33.549,-110.75000
33.600,-110.62500
33.650,-110.87500
33.701,-110.50000
33.752,-110.75000
33.802,-110.50000
33.853,-110.62500
33.904,-110.50000
33.955,-110.62500
34.005,-110.62500
34.056,-110.50000
34.107,-110.87500
34.157,-110.50000
34.208,-110.62500
34.259,-110.50000
34.309,-110.50000
34.360,-110.62500
34.412,-110.37500
34.463,-110.50000
34.513,-110.50000
34.564,-110.75000
34.615,-110.50000
34.665,-110.75000
34.716,-110.50000
34.767,-110.50000
34.817,-110.62500
34.868,-110.50000
34.918,-110.62500
34.969,-110.50000
35.020,-110.87500
35.070,-110.62500
35.121,-110.87500
35.172,-110.75000
35.222,-110.50000
35.273,-110.75000
35.324,-110.62500
35.374,-110.87500
35.425,-110.62500
35.476,-111.00000
35.526,-110.62500
35.577,-111.00000
35.628,-110.75000
35.678,-111.00000
35.729,-110.75000
35.779,-110.75000
35.830,-111.00000
35.881,-110.75000
35.931,-111.00000
35.982,-110.75000
36.033,-111.12500
36.083,-111.00000
36.134,-111.00000
36.185,-111.12500
36.235,-110.75000
36.286,-111.12500
36.337,-110.87500
36.387,-111.12500
36.438,-111.00000
36.489,-111.12500
36.539,-111.00000
36.590,-111.12500
36.640,-111.12500
36.691,-111.00000
36.742,-111.12500
36.792,-111.12500
36.843,-111.12500
36.894,-111.12500
36.944,-111.12500
36.995,-111.12500
37.045,-110.87500
37.096,-111.12500
37.147,-110.87500
37.197,-111.00000
37.248,-111.12500
37.299,-111.12500
37.349,-111.12500
37.400,-110.87500
37.451,-111.12500
37.501,-110.87500
37.552,-111.12500
37.603,-110.87500
37.653,-111.12500
37.704,-110.75000
37.754,-111.12500
37.805,-111.25000
37.856,-111.00000
37.906,-111.12500
37.957,-110.87500
38.008,-111.12500
38.058,-110.87500
38.109,-111.12500
38.160,-110.75000
38.210,-110.87500
38.261,-111.12500
38.312,-110.87500
38.362,-111.00000
38.413,-110.75000
38.463,-110.87500
38.514,-110.75000
38.565,-110.87500
38.615,-110.87500
38.666,-111.00000
38.717,-111.25000
38.767,-110.75000
38.818,-111.12500
38.869,-110.87500
38.919,-111.00000
38.970,-111.00000
39.021,-111.00000
39.071,-111.12500
39.122,-111.00000
39.172,-111.12500
39.223,-111.00000
39.274,-111.12500
39.324,-111.00000
39.375,-111.00000
39.426,-111.12500
39.476,-111.00000
39.527,-111.12500
39.578,-111.00000
39.628,-111.37500
39.679,-111.12500
39.729,-111.12500
39.780,-111.12500
39.831,-111.00000
39.882,-111.25000
39.932,-111.00000
39.983,-111.37500
40.034,-111.25000
40.085,-111.50000
40.136,-111.50000
40.186,-111.75000
40.237,-111.50000
40.288,-111.75000
40.338,-111.62500
40.389,-111.37500
40.440,-111.62500
40.490,-111.50000
40.541,-111.62500
40.592,-111.37500
40.642,-111.75000
40.693,-111.62500
40.744,-111.50000
40.794,-111.50000
40.845,-111.50000
40.895,-111.62500
40.946,-111.37500
40.997,-111.50000
41.047,-111.50000
41.098,-111.50000
41.149,-111.50000
41.199,-111.50000
41.250,-111.62500
41.301,-111.37500
41.351,-111.62500
41.402,-111.62500
41.453,-111.62500
41.503,-111.50000
41.554,-111.62500
41.605,-111.62500
41.655,-111.50000
41.706,-111.62500
41.757,-111.37500
41.808,-111.62500
41.858,-111.37500
41.909,-111.62500
41.960,-111.12500
42.010,-111.50000
42.061,-111.62500
42.112,-111.25000
42.163,-111.62500
42.213,-111.25000
42.264,-111.62500
42.315,-111.25000
42.365,-111.37500
42.416,-111.25000
42.467,-111.50000
42.517,-111.37500
42.568,-111.37500
42.619,-111.62500
42.670,-111.37500
42.721,-111.50000
42.771,-111.25000
42.822,-111.37500
42.873,-111.37500
42.923,-111.37500
42.974,-111.50000
43.025,-111.37500
43.075,-111.50000
43.126,-111.25000
43.177,-111.50000
43.228,-111.37500
43.278,-111.50000
