time(s),mvs
0.000,193.12500
0.051,193.25000
0.101,193.12500
0.152,193.12500
0.203,193.00000
0.253,193.00000
0.304,193.12500
0.355,193.12500
0.405,193.25000
0.456,193.25000
0.507,193.25000
0.557,193.25000
0.608,193.25000
0.658,193.25000
0.709,193.25000
0.760,193.37500
0.810,193.25000
0.861,193.50000
0.912,193.75000
0.962,193.37500
1.013,194.25000
1.064,200.37500
1.114,207.12500
1.165,211.25000
1.215,216.50000
1.266,223.12500
1.317,231.12500
1.367,237.12500
1.418,243.37500
1.469,248.37500
1.519,253.00000
1.570,258.00000
1.621,262.50000
1.742,281.50000
1.793,290.50000
1.844,299.87500
1.894,307.00000
1.945,313.50000
1.996,318.25000
2.046,322.37500
2.097,325.50000
2.147,328.62500
2.198,331.62500
2.249,334.12500
2.299,336.87500
2.350,339.12500
2.401,341.75000
2.451,343.62500
2.502,345.75000
2.553,347.37500
2.603,348.87500
2.654,350.37500
2.705,351.62500
2.755,353.37500
2.806,354.62500
2.857,356.25000
2.907,357.37500
2.958,358.75000
3.008,359.37500
3.059,360.12500
3.110,361.12500
3.160,361.50000
3.211,362.37500
3.262,362.62500
3.312,363.25000
3.363,363.50000
3.414,363.87500
3.464,364.00000
3.515,364.12500
3.566,364.37500
3.616,364.50000
3.667,364.62500
3.717,364.62500
3.768,364.62500
3.819,364.75000
3.869,364.62500
3.920,364.87500
3.971,364.37500
4.021,364.12500
4.072,364.12500
4.123,363.75000
4.173,363.62500
4.224,363.37500
4.275,363.25000
4.325,363.00000
4.376,363.00000
4.426,362.75000
4.477,362.50000
4.528,362.37500
4.578,362.12500
4.629,361.87500
4.680,361.62500
4.730,361.37500
4.781,361.37500
4.832,361.00000
4.882,361.00000
4.933,360.75000
4.984,360.62500
5.034,360.12500
5.085,359.87500
5.136,359.87500
5.186,359.50000
5.237,359.37500
5.288,359.12500
5.338,359.00000
5.389,358.75000
5.440,358.37500
5.490,358.12500
5.541,357.87500
5.592,357.87500
5.642,357.62500
5.693,357.37500
5.744,357.12500
5.794,356.75000
5.845,356.50000
5.896,356.12500
5.946,355.75000
5.997,355.50000
6.048,355.37500
6.098,355.00000
6.149,354.75000
6.200,354.62500
6.250,354.37500
6.301,354.12500
6.352,353.75000
6.402,353.75000
6.453,353.37500
6.504,353.12500
6.554,352.87500
6.605,352.62500
6.656,352.37500
6.706,352.00000
6.757,351.62500
6.808,351.50000
6.858,351.25000
6.909,351.37500
6.960,351.00000
7.010,350.87500
7.061,350.50000
7.112,350.50000
7.162,350.12500
7.213,349.75000
7.264,349.75000
7.314,349.50000
7.365,349.12500
7.416,349.00000
7.466,348.75000
7.517,348.62500
7.568,348.12500
7.618,348.12500
7.669,347.75000
7.720,347.62500
7.770,347.37500
7.821,347.00000
7.872,346.87500
7.922,346.50000
7.973,346.37500
8.024,346.12500
8.074,345.87500
8.125,345.50000
8.176,345.25000
8.227,344.87500
8.277,344.87500
8.328,344.62500
8.379,344.37500
8.429,344.25000
8.480,343.75000
8.531,343.62500
8.581,343.37500
8.632,343.12500
8.683,343.00000
8.733,342.75000
8.784,342.62500
8.835,342.37500
8.885,342.00000
8.936,341.87500
8.987,341.62500
9.037,341.62500
9.088,341.25000
9.139,341.00000
9.189,340.87500
9.240,340.50000
9.290,340.37500
9.341,340.00000
9.392,339.75000
9.442,339.62500
9.493,339.12500
9.544,338.75000
9.594,338.62500
9.645,338.37500
9.696,338.00000
9.746,337.87500
9.797,337.50000
9.848,337.37500
9.898,337.25000
9.949,336.87500
10.000,336.87500
10.050,336.37500
10.101,336.25000
10.152,336.00000
10.202,335.87500
10.253,335.50000
10.304,335.37500
10.354,335.12500
10.405,334.87500
10.456,334.75000
10.506,334.50000
10.557,334.25000
10.608,334.12500
10.658,334.00000
10.709,333.75000
10.760,333.50000
10.810,333.50000
10.861,333.12500
10.912,332.87500
10.962,332.75000
11.013,332.50000
11.064,332.37500
11.114,332.12500
11.165,332.12500
11.216,331.75000
11.266,331.62500
11.317,331.50000
11.368,331.25000
11.418,331.12500
11.469,330.87500
11.520,330.75000
11.570,330.50000
11.621,330.12500
11.672,330.00000
11.722,329.62500
11.773,329.50000
11.824,329.25000
11.874,329.25000
11.925,328.75000
11.976,328.62500
12.026,328.50000
12.077,328.12500
12.128,328.12500
12.178,327.87500
12.229,327.62500
12.280,327.37500
12.330,327.12500
12.381,327.00000
12.432,326.75000
12.482,326.62500
12.533,326.37500
12.584,326.00000
12.634,325.75000
12.685,325.62500
12.736,325.37500
12.786,325.25000
12.837,325.00000
12.888,324.87500
12.938,324.62500
12.989,324.37500
13.040,324.12500
13.090,323.87500
13.141,323.62500
13.191,323.62500
13.242,323.25000
13.293,323.37500
13.343,323.00000
13.394,323.00000
13.445,322.62500
13.495,322.50000
13.546,322.25000
13.597,322.12500
13.647,322.00000
13.698,321.87500
13.749,321.50000
13.799,321.50000
13.850,321.25000
13.901,321.12500
13.951,320.75000
14.002,320.75000
14.053,320.62500
14.103,320.37500
14.154,320.25000
14.205,320.00000
14.255,319.87500
14.306,319.62500
