time: 0.000, mvs: -125.00000
time: 0.201, mvs: -125.00000
time: 0.401, mvs: -125.00000
time: 0.602, mvs: -125.00000
time: 0.803, mvs: -125.00000
time: 1.004, mvs: -125.12500
time: 1.204, mvs: 237.75000
time: 1.405, mvs: 254.75000
time: 1.606, mvs: 259.50000
time: 1.806, mvs: 269.12500
time: 2.007, mvs: 269.12500
time: 2.208, mvs: 268.62500
time: 2.408, mvs: 263.12500
time: 2.609, mvs: 248.37500
time: 2.810, mvs: 240.25000
time: 3.011, mvs: 234.62500
time: 3.211, mvs: 222.25000
time: 3.412, mvs: 212.62500
time: 3.616, mvs: 203.12500
time: 3.817, mvs: 194.12500
time: 4.021, mvs: 186.50000
time: 4.224, mvs: 180.37500
time: 4.428, mvs: 175.12500
time: 4.629, mvs: 170.62500
time: 4.832, mvs: 166.37500
time: 5.033, mvs: 162.75000
time: 5.234, mvs: 159.62500
time: 5.435, mvs: 156.25000
time: 5.635, mvs: 153.37500
time: 5.836, mvs: 150.62500
time: 6.037, mvs: 148.00000
time: 6.237, mvs: 145.50000
time: 6.438, mvs: 143.12500
time: 6.639, mvs: 140.87500
time: 6.839, mvs: 138.50000
time: 7.040, mvs: 136.37500
time: 7.241, mvs: 134.37500
time: 7.444, mvs: 132.00000
time: 7.645, mvs: 130.12500
time: 7.847, mvs: 127.75000
time: 8.048, mvs: 125.50000
time: 8.249, mvs: 123.50000
time: 8.450, mvs: 121.25000
time: 8.651, mvs: 119.00000
time: 8.852, mvs: 116.87500
time: 9.053, mvs: 114.87500
time: 9.253, mvs: 113.25000
time: 9.454, mvs: 111.62500
time: 9.656, mvs: 109.87500
time: 9.857, mvs: 108.37500
time: 10.058, mvs: 106.87500
time: 10.259, mvs: 105.37500
time: 10.459, mvs: 104.00000
time: 10.660, mvs: 102.37500
time: 10.861, mvs: 101.00000
time: 11.062, mvs: 99.25000
time: 11.262, mvs: 98.25000
time: 11.463, mvs: 96.87500
time: 11.664, mvs: 95.50000
time: 11.864, mvs: 94.12500
time: 12.065, mvs: 92.87500
time: 12.266, mvs: 91.50000
time: 12.467, mvs: 90.12500
time: 12.667, mvs: 88.75000
time: 12.868, mvs: 87.25000
time: 13.069, mvs: 86.00000
time: 13.270, mvs: 84.50000
time: 13.470, mvs: 82.87500
time: 13.671, mvs: 81.50000
time: 13.872, mvs: 80.00000
time: 14.073, mvs: 78.50000
time: 14.277, mvs: 77.12500
time: 14.478, mvs: 75.75000
time: 14.679, mvs: 74.50000
time: 14.879, mvs: 73.12500
time: 15.080, mvs: 71.87500
time: 15.281, mvs: 70.37500
time: 15.482, mvs: 68.87500
time: 15.683, mvs: 67.50000
time: 15.885, mvs: 66.12500
time: 16.085, mvs: 64.75000
