time(s),mvs
0.000,195.75000
0.051,196.00000
0.101,195.87500
0.152,195.87500
0.203,196.00000
0.253,196.00000
0.304,196.12500
0.355,196.00000
0.405,196.00000
0.456,196.00000
0.507,196.00000
0.557,195.87500
0.608,195.87500
0.658,196.00000
0.709,195.87500
0.760,196.00000
0.810,196.00000
0.861,197.12500
0.912,205.12500
0.962,215.87500
1.013,231.12500
1.065,244.12500
1.115,257.50000
1.166,266.12500
1.217,272.50000
1.267,276.00000
1.318,278.87500
1.368,286.00000
1.419,296.87500
1.470,310.50000
1.520,321.37500
1.571,331.75000
1.622,339.37500
1.743,353.37500
1.793,356.25000
1.844,359.12500
1.895,361.50000
1.945,363.75000
1.996,365.37500
2.047,366.62500
2.097,367.87500
2.148,368.50000
2.199,369.12500
2.249,369.62500
2.300,370.00000
2.350,370.25000
2.401,370.75000
2.452,370.75000
2.502,370.87500
2.553,371.25000
2.604,371.12500
2.654,371.62500
2.705,371.50000
2.756,372.00000
2.806,372.00000
2.857,372.12500
2.907,372.25000
2.958,372.25000
3.009,372.12500
3.059,372.25000
3.110,371.87500
3.161,371.75000
3.211,371.37500
3.262,371.12500
3.313,370.87500
3.363,370.87500
3.414,370.75000
3.465,370.75000
3.515,370.62500
3.566,370.37500
3.616,370.12500
3.667,370.00000
3.718,369.75000
3.768,369.50000
3.819,369.25000
3.870,369.12500
3.920,368.75000
3.971,368.37500
4.022,368.25000
4.072,367.75000
4.123,367.75000
4.173,367.12500
4.224,366.87500
4.275,366.50000
4.325,366.25000
4.376,366.00000
4.427,365.62500
4.477,365.25000
4.528,364.87500
4.579,364.50000
4.629,364.25000
4.680,363.75000
4.731,363.50000
4.781,363.25000
4.832,363.12500
4.883,362.62500
4.933,362.50000
4.984,362.37500
5.035,361.87500
5.085,361.75000
5.136,361.50000
5.187,361.37500
5.237,361.00000
5.288,360.75000
5.339,360.50000
5.389,360.12500
5.440,360.00000
5.491,359.62500
5.541,359.12500
5.592,359.12500
5.643,358.75000
5.693,358.50000
5.744,358.25000
5.795,357.87500
5.845,357.75000
5.896,357.25000
5.947,357.12500
5.997,356.62500
6.048,356.50000
6.099,356.37500
6.150,355.87500
6.200,355.75000
6.251,355.37500
6.302,355.00000
6.353,354.75000
6.403,354.50000
6.454,354.12500
6.505,354.12500
6.555,353.62500
6.606,353.37500
6.657,353.12500
6.708,353.00000
6.758,352.62500
6.809,352.50000
6.860,352.25000
6.910,352.12500
6.961,351.75000
7.012,351.62500
7.063,351.25000
7.113,350.87500
7.164,350.75000
7.215,350.25000
7.265,350.12500
7.316,349.87500
7.367,349.50000
7.418,349.37500
7.468,348.87500
7.519,348.75000
7.570,348.50000
7.621,348.25000
7.671,347.87500
7.722,347.87500
7.773,347.50000
7.823,347.37500
7.874,346.87500
7.925,346.50000
7.976,346.50000
8.026,346.25000
8.077,346.12500
8.128,345.87500
8.178,345.62500
8.229,345.62500
8.280,345.25000
8.331,345.12500
8.381,345.00000
8.432,344.62500
8.483,344.37500
8.533,344.12500
8.584,343.87500
8.635,343.75000
8.686,343.25000
8.736,343.25000
8.787,342.62500
8.838,342.62500
8.889,342.25000
8.939,342.12500
8.990,341.75000
9.041,341.62500
9.091,341.25000
9.142,341.12500
9.193,340.87500
9.244,340.62500
9.294,340.37500
9.345,340.12500
9.396,339.87500
9.446,339.62500
9.497,339.37500
9.548,339.37500
9.599,338.87500
9.649,338.87500
9.700,338.62500
9.751,338.37500
9.801,338.37500
9.852,338.12500
9.903,337.75000
9.954,337.62500
10.004,337.25000
10.055,337.12500
10.106,336.75000
10.157,336.50000
10.207,336.25000
10.258,336.00000
10.309,335.87500
10.360,335.50000
10.410,335.25000
10.461,334.87500
10.512,334.75000
10.562,334.50000
10.613,334.25000
10.664,334.12500
10.715,333.87500
10.765,333.75000
10.816,333.50000
10.867,333.37500
10.917,333.12500
10.968,333.00000
11.019,332.62500
11.070,332.37500
11.120,332.25000
11.171,332.00000
11.222,331.62500
11.274,331.37500
11.325,331.12500
11.375,330.87500
11.426,330.50000
11.477,330.37500
11.528,330.12500
11.578,329.75000
11.629,329.62500
11.680,329.50000
11.731,329.12500
11.781,328.87500
11.832,328.75000
11.883,328.50000
11.933,328.50000
11.984,328.25000
12.035,327.87500
12.086,328.00000
12.136,327.75000
12.187,327.87500
12.238,327.50000
12.288,327.25000
12.339,327.12500
12.390,327.00000
12.440,326.75000
12.491,326.37500
12.542,326.37500
12.592,326.12500
12.643,325.87500
12.694,325.75000
12.745,325.37500
12.795,325.25000
12.846,325.12500
12.897,325.00000
12.947,324.75000
12.998,324.62500
13.049,324.37500
13.099,324.12500
13.150,324.00000
13.201,323.75000
13.252,323.50000
13.302,323.25000
13.353,323.12500
13.404,323.00000
13.454,322.75000
13.505,322.75000
13.556,322.37500
13.606,322.00000
13.657,321.87500
13.708,321.50000
13.758,321.62500
13.809,321.12500
13.860,321.12500
13.911,321.00000
13.961,320.75000
14.012,320.62500
14.063,320.25000
14.113,320.25000
14.164,320.00000
14.215,319.75000
14.265,319.75000
14.316,319.37500
14.367,319.25000
14.417,319.00000
14.468,318.87500
14.519,318.62500
14.569,318.50000
14.620,318.12500
14.671,318.12500
14.722,317.87500
14.772,317.62500
14.823,317.50000
14.874,317.12500
14.924,317.00000
14.975,316.87500
15.026,316.75000
15.076,316.62500
15.127,316.37500
15.178,316.50000
15.229,316.12500
