time: 0.000, mvs: -120.87500
time: 0.201, mvs: -120.75000
time: 0.401, mvs: -120.87500
time: 0.602, mvs: -121.00000
time: 0.803, mvs: -121.00000
time: 1.004, mvs: -120.87500
time: 1.204, mvs: -121.00000
time: 1.405, mvs: -121.00000
time: 1.606, mvs: -121.00000
time: 1.806, mvs: -121.00000
time: 2.007, mvs: -117.25000
time: 2.208, mvs: 157.25000
time: 2.409, mvs: 186.75000
time: 2.609, mvs: 198.50000
time: 2.810, mvs: 188.37500
time: 3.011, mvs: 180.25000
time: 3.211, mvs: 200.87500
time: 3.412, mvs: 190.25000
time: 3.613, mvs: 184.37500
time: 3.817, mvs: 195.50000
time: 4.018, mvs: 194.50000
time: 4.219, mvs: 229.37500
time: 4.420, mvs: 214.25000
time: 4.621, mvs: 198.75000
time: 4.825, mvs: 186.75000
time: 5.025, mvs: 177.75000
time: 5.226, mvs: 170.50000
time: 5.427, mvs: 164.00000
time: 5.627, mvs: 158.50000
time: 5.828, mvs: 153.37500
time: 6.029, mvs: 149.00000
time: 6.230, mvs: 144.75000
time: 6.430, mvs: 140.75000
time: 6.631, mvs: 136.62500
time: 6.832, mvs: 132.37500
time: 7.033, mvs: 128.62500
time: 7.233, mvs: 125.00000
time: 7.434, mvs: 121.50000
time: 7.635, mvs: 118.12500
time: 7.835, mvs: 115.25000
time: 8.036, mvs: 112.37500
time: 8.237, mvs: 109.75000
time: 8.438, mvs: 107.37500
time: 8.638, mvs: 105.25000
time: 8.839, mvs: 103.12500
time: 9.040, mvs: 101.12500
time: 9.241, mvs: 99.25000
time: 9.442, mvs: 97.37500
time: 9.643, mvs: 95.62500
time: 9.845, mvs: 93.62500
time: 10.048, mvs: 91.75000
time: 10.249, mvs: 89.87500
time: 10.450, mvs: 88.00000
time: 10.651, mvs: 86.12500
time: 10.852, mvs: 84.12500
time: 11.053, mvs: 82.25000
time: 11.253, mvs: 80.37500
time: 11.454, mvs: 78.50000
time: 11.655, mvs: 76.62500
time: 11.856, mvs: 74.75000
time: 12.057, mvs: 72.87500
time: 12.257, mvs: 71.12500
time: 12.458, mvs: 69.12500
time: 12.659, mvs: 67.37500
time: 12.859, mvs: 65.50000
time: 13.060, mvs: 63.62500
time: 13.261, mvs: 61.87500
time: 13.462, mvs: 60.12500
time: 13.662, mvs: 58.25000
time: 13.863, mvs: 56.37500
time: 14.064, mvs: 54.50000
time: 14.264, mvs: 52.75000
time: 14.465, mvs: 50.87500
time: 14.666, mvs: 49.12500
time: 14.866, mvs: 47.37500
time: 15.067, mvs: 45.50000
time: 15.268, mvs: 43.87500
