time(s),mvs
0.000,22.37500
0.051,22.12500
0.101,21.75000
0.152,21.62500
0.203,21.50000
0.253,21.00000
0.304,21.12500
0.354,20.75000
0.405,20.62500
0.456,20.37500
0.506,19.87500
0.557,19.75000
0.608,19.62500
0.658,19.37500
0.709,19.25000
0.759,18.75000
0.810,18.75000
0.861,18.12500
0.911,21.87500
0.962,36.12500
1.013,49.50000
1.063,61.50000
1.114,66.37500
1.164,67.62500
1.215,67.25000
1.266,67.37500
1.316,70.00000
1.367,75.50000
1.418,80.75000
1.468,85.87500
1.519,90.25000
1.570,95.75000
1.620,99.75000
1.735,107.37500
1.786,122.75000
1.837,152.75000
1.887,185.87500
1.938,215.62500
1.989,231.62500
2.039,249.50000
2.090,262.37500
2.141,271.87500
2.191,275.50000
2.242,278.25000
2.292,281.75000
2.343,284.87500
2.394,287.75000
2.444,289.50000
2.495,290.87500
2.546,292.37500
2.596,293.25000
2.647,294.12500
2.697,295.25000
2.748,295.87500
2.799,297.37500
2.849,299.87500
2.900,302.62500
2.951,305.25000
3.001,306.87500
3.052,310.00000
3.102,312.00000
3.153,313.62500
3.204,314.50000
3.254,314.50000
3.305,315.00000
3.356,315.00000
3.406,315.25000
3.457,314.87500
3.507,314.62500
3.558,314.62500
3.609,314.37500
3.659,314.62500
3.710,314.50000
3.761,313.87500
3.811,313.75000
3.862,313.12500
3.912,313.37500
3.963,312.50000
4.014,312.25000
4.064,312.37500
4.115,311.37500
4.166,311.25000
4.216,310.37500
4.267,310.12500
4.317,309.87500
4.368,309.62500
4.419,309.12500
4.469,308.37500
4.520,307.75000
4.571,307.37500
4.621,307.37500
4.672,307.12500
4.723,306.37500
4.773,305.87500
4.824,305.50000
4.875,305.12500
4.925,305.00000
4.976,304.37500
5.026,303.75000
5.077,303.37500
5.128,302.50000
5.178,302.12500
5.229,301.00000
5.280,301.12500
5.330,300.00000
5.381,299.75000
5.432,299.00000
5.482,298.62500
5.533,298.50000
5.584,297.62500
5.634,297.12500
5.685,296.50000
5.736,296.12500
5.786,295.75000
5.837,295.12500
5.888,294.50000
5.938,294.12500
5.989,293.25000
6.039,293.00000
6.090,292.00000
6.141,291.62500
6.191,290.75000
6.242,290.00000
6.293,289.25000
6.343,288.25000
6.394,287.75000
6.445,286.87500
6.495,286.25000
6.546,285.50000
6.597,284.50000
6.647,284.25000
6.698,283.25000
6.749,282.75000
6.799,281.62500
6.850,281.00000
6.900,280.12500
6.951,279.12500
7.002,278.12500
7.052,277.50000
7.103,276.62500
7.154,275.87500
7.204,274.75000
7.255,274.12500
7.306,272.87500
7.356,272.25000
7.407,271.50000
7.458,270.12500
7.508,269.75000
7.559,268.62500
7.610,268.25000
7.660,267.25000
7.711,266.25000
7.761,265.25000
7.812,264.12500
7.863,263.37500
7.913,262.37500
7.964,261.37500
8.015,260.50000
8.065,259.25000
8.116,258.50000
8.167,257.37500
8.217,256.37500
8.268,255.62500
8.319,254.75000
8.369,253.75000
8.420,252.75000
8.471,251.50000
8.521,250.75000
8.572,249.75000
8.622,249.12500
8.673,247.87500
8.724,247.12500
8.774,246.25000
8.825,245.37500
8.876,244.25000
8.926,243.37500
8.977,242.50000
9.028,241.62500
9.078,240.50000
9.129,239.62500
9.180,238.37500
9.230,237.75000
9.281,236.37500
9.332,235.62500
9.382,234.87500
9.433,233.37500
9.484,232.87500
9.534,231.37500
9.585,230.75000
9.635,229.50000
9.686,228.87500
9.737,227.87500
9.787,226.75000
9.838,226.12500
9.889,224.87500
9.939,224.00000
9.990,223.12500
10.041,222.12500
10.091,221.37500
10.142,220.50000
10.193,219.62500
10.243,218.75000
10.294,217.75000
10.345,217.12500
10.395,216.25000
10.446,215.25000
10.497,214.62500
10.547,213.25000
10.598,212.62500
10.648,211.37500
10.699,210.75000
10.750,209.62500
10.800,209.00000
10.851,208.50000
10.902,207.25000
10.952,206.50000
11.003,205.25000
11.054,204.62500
11.104,203.75000
11.155,202.87500
11.206,202.25000
11.256,201.25000
11.307,200.50000
11.358,199.75000
11.408,198.87500
11.459,198.25000
11.510,197.37500
11.560,196.50000
11.611,195.62500
11.661,194.75000
11.712,194.00000
11.763,192.62500
11.813,192.25000
11.864,191.62500
11.915,190.62500
11.965,189.87500
12.016,188.50000
12.067,188.00000
12.117,186.75000
12.168,186.12500
12.219,185.00000
12.269,184.37500
12.320,183.87500
12.371,182.62500
12.421,182.12500
12.472,181.12500
12.523,180.62500
12.573,179.75000
12.624,178.87500
12.674,178.25000
12.725,177.75000
12.776,176.75000
12.826,176.12500
12.877,175.12500
12.928,174.62500
12.978,173.75000
13.029,172.87500
13.080,172.25000
13.130,171.00000
13.181,170.62500
13.232,169.37500
13.282,169.00000
13.333,168.37500
13.384,167.37500
13.434,166.87500
13.485,165.75000
13.535,165.25000
13.586,164.12500
13.637,163.50000
13.687,162.87500
13.738,162.25000
13.789,161.37500
13.839,160.75000
13.890,159.87500
13.941,159.37500
13.991,158.50000
14.042,158.12500
14.093,157.00000
14.143,156.62500
14.194,156.00000
14.245,155.50000
14.295,154.62500
14.346,153.62500
14.396,153.25000
14.447,152.50000
14.498,151.75000
14.548,151.00000
14.599,150.12500
14.650,149.50000
14.700,148.75000
14.751,148.00000
14.802,147.62500
14.852,146.62500
14.903,146.25000
14.954,145.25000
15.004,144.50000
15.055,143.87500
15.106,143.12500
15.156,142.62500
15.207,141.75000
15.257,141.25000
15.308,140.37500
15.359,140.00000
15.409,139.50000
15.460,138.62500
15.511,138.37500
15.561,137.62500
15.612,137.12500
15.663,136.50000
15.713,135.62500
15.764,135.12500
15.815,134.62500
15.865,133.87500
15.916,133.37500
15.967,132.50000
16.017,132.25000
16.068,131.12500
16.118,130.87500
16.169,130.00000
16.220,129.50000
16.270,129.00000
16.321,128.12500
16.372,127.75000
16.422,126.87500
16.473,126.37500
16.524,125.75000
16.574,125.12500
16.625,124.75000
16.676,124.00000
16.726,123.50000
16.777,123.00000
