time(s),mvs
0.000,-35.37500
0.051,-34.25000
0.101,-35.00000
0.152,-32.87500
0.203,-34.75000
0.253,-32.75000
0.304,-33.25000
0.354,-34.87500
0.405,-32.62500
0.456,-33.75000
0.506,-32.75000
0.557,-32.62500
0.607,-32.87500
0.658,-32.87500
0.709,-32.87500
0.759,-32.75000
0.810,-32.50000
0.860,-33.75000
0.911,-32.62500
0.962,-35.12500
1.012,-33.12500
1.063,-35.00000
1.113,-34.75000
1.164,-33.00000
1.215,-35.12500
1.265,-34.25000
1.316,-35.00000
1.366,-35.25000
1.417,-34.75000
1.468,-35.25000
1.518,-33.12500
1.569,-35.00000
1.619,-35.12500
1.739,-32.62500
1.789,-32.75000
1.840,-32.75000
1.891,-32.50000
1.941,-33.25000
1.992,-32.75000
2.042,-32.62500
2.093,-33.25000
2.144,-32.75000
2.194,-35.00000
2.245,-32.87500
2.295,-35.37500
2.346,-34.37500
2.397,-33.00000
2.447,-35.50000
2.498,-34.00000
2.548,-35.37500
2.599,-35.50000
2.650,-35.25000
2.700,-35.50000
2.751,-33.62500
2.801,-34.50000
2.852,-29.75000
2.903,-24.75000
2.953,14.25000
3.004,142.62500
3.054,199.62500
3.105,242.62500
3.156,259.50000
3.206,266.62500
3.257,274.37500
3.307,281.75000
3.358,293.00000
3.409,298.25000
3.459,300.75000
3.510,301.37500
3.560,300.12500
3.611,302.62500
3.662,303.62500
3.712,303.12500
3.763,305.25000
3.813,304.00000
3.864,307.00000
3.915,306.37500
3.965,307.12500
4.016,308.37500
4.066,309.62500
4.117,311.25000
4.168,311.75000
4.218,311.37500
4.269,311.87500
4.319,310.50000
4.370,312.25000
4.421,310.12500
4.471,312.87500
4.522,312.37500
4.572,310.62500
4.623,312.75000
4.674,311.12500
4.724,312.00000
4.775,311.62500
4.825,310.50000
4.876,310.37500
4.927,308.25000
4.977,309.37500
5.028,308.87500
5.079,306.25000
5.129,306.12500
5.180,302.25000
5.230,303.62500
5.281,300.62500
5.332,300.25000
5.382,299.00000
5.433,297.75000
5.483,297.87500
5.534,296.00000
5.585,294.87500
5.635,294.12500
5.686,292.62500
5.736,293.50000
5.787,290.25000
5.838,291.12500
5.888,288.75000
5.939,286.25000
5.990,287.62500
6.040,285.12500
6.091,285.75000
6.141,284.87500
6.192,284.25000
6.243,283.62500
6.293,281.12500
6.344,281.37500
6.394,280.37500
6.445,278.00000
6.496,277.25000
6.546,273.12500
6.597,273.75000
6.648,269.62500
6.698,268.62500
6.749,266.37500
6.799,264.62500
6.850,264.25000
6.901,261.37500
6.951,259.62500
7.002,258.00000
7.053,256.00000
7.103,255.87500
7.154,252.37500
7.204,252.62500
7.255,249.62500
7.306,246.50000
7.356,246.75000
7.407,243.12500
7.457,243.00000
7.508,241.50000
7.559,239.50000
7.609,238.25000
7.660,234.87500
7.710,234.62500
7.761,233.37500
7.812,230.62500
7.862,229.75000
7.913,225.62500
7.964,226.50000
8.014,222.62500
8.065,221.87500
8.115,219.87500
8.166,218.00000
8.217,217.50000
8.267,213.87500
8.318,211.87500
8.368,210.00000
8.419,207.87500
8.470,207.62500
8.520,204.12500
8.571,204.25000
8.622,201.25000
8.672,198.12500
8.723,198.12500
8.773,194.12500
8.824,193.75000
8.875,191.50000
8.925,189.37500
8.976,187.75000
9.026,183.87500
9.077,183.25000
9.128,181.50000
9.178,178.75000
9.229,177.50000
9.280,173.00000
9.330,173.12500
9.381,168.75000
9.431,167.62500
9.482,165.12500
9.533,163.12500
9.583,162.75000
9.634,159.75000
9.685,158.00000
9.735,156.25000
9.786,154.50000
9.836,154.75000
9.887,151.50000
9.938,152.00000
9.988,149.12500
10.039,146.50000
10.090,147.25000
10.140,143.87500
10.191,144.12500
10.241,142.50000
10.292,140.87500
10.343,139.75000
10.393,136.75000
10.444,136.62500
10.494,135.62500
10.545,133.50000
10.596,132.75000
10.646,129.12500
10.697,130.00000
10.748,126.37500
10.798,125.87500
10.849,124.00000
10.899,122.62500
10.950,122.87500
11.001,120.50000
11.051,119.12500
11.102,118.25000
11.152,116.87500
11.203,117.75000
11.254,114.87500
11.304,116.12500
11.355,113.75000
11.406,111.62500
11.456,112.87500
11.507,110.00000
11.557,110.75000
11.608,109.75000
11.659,108.50000
11.709,108.00000
11.760,106.25000
11.810,105.87500
11.861,105.25000
11.912,103.37500
11.962,103.12500
12.013,99.87500
12.063,101.12500
12.114,97.87500
12.165,97.87500
12.215,98.75000
12.266,95.37500
12.317,95.87500
12.367,93.87500
12.418,93.00000
12.468,92.50000
12.519,91.50000
12.570,92.62500
12.620,89.87500
12.671,89.12500
12.722,89.75000
12.772,87.75000
12.823,89.37500
12.873,86.87500
12.924,87.87500
12.975,87.00000
13.025,86.37500
