time(s),mvs
0.000,-110.12500
0.103,-110.00000
0.154,-110.75000
0.205,-110.12500
0.255,-109.87500
0.306,-109.87500
0.357,-109.87500
0.408,-110.12500
0.460,-110.62500
0.511,-110.25000
0.562,-110.12500
0.613,-110.12500
0.668,-110.12500
0.719,-110.25000
0.770,-110.37500
0.820,-110.25000
0.871,-110.37500
0.922,-110.37500
0.973,-110.00000
1.023,-110.12500
1.074,-110.12500
1.125,-110.12500
1.176,-110.37500
1.227,-110.25000
1.278,-110.25000
1.330,-110.25000
1.381,-110.12500
1.431,-110.00000
1.482,-110.12500
1.533,-110.25000
1.583,-110.25000
1.634,-110.25000
1.685,-109.62500
1.736,-109.12500
1.788,-107.75000
1.839,-106.62500
1.890,-105.25000
1.941,-103.87500
1.991,-102.37500
2.042,-101.37500
2.093,-100.00000
2.144,-99.37500
2.194,-98.62500
2.245,-97.37500
2.296,-96.25000
2.346,-94.75000
2.397,-93.50000
2.448,-91.37500
2.499,-89.62500
2.550,-87.50000
2.600,-85.87500
2.651,-84.12500
2.702,-83.12500
2.755,-81.87500
2.805,-80.75000
2.856,-79.25000
2.907,-78.12500
2.958,-77.12500
3.009,-75.75000
3.059,-74.87500
3.110,-73.50000
3.161,-72.50000
3.212,-71.37500
3.262,-70.37500
3.313,-69.00000
3.364,-68.37500
3.414,-67.75000
3.465,-67.25000
3.516,-66.62500
3.568,-66.37500
3.619,-66.25000
3.669,-66.12500
3.721,-65.62500
3.772,-65.75000
3.822,-65.87500
3.873,-65.75000
3.924,-66.00000
3.975,-65.87500
4.026,-65.75000
4.076,-65.75000
4.127,-65.37500
4.178,-65.50000
4.228,-65.50000
4.279,-65.25000
4.330,-65.62500
4.380,-65.25000
4.431,-65.00000
4.482,-64.87500
4.533,-64.62500
4.583,-65.00000
4.634,-64.87500
4.685,-65.12500
4.738,-65.25000
4.788,-65.25000
4.839,-65.25000
4.890,-65.25000
4.941,-65.25000
4.991,-65.62500
5.042,-65.62500
5.093,-65.37500
5.144,-65.37500
5.195,-65.25000
5.245,-64.62500
5.296,-64.37500
5.347,-64.12500
5.397,-63.75000
5.448,-63.62500
5.499,-63.37500
5.549,-62.87500
5.600,-62.75000
5.651,-62.00000
5.702,-61.75000
5.753,-61.62500
5.804,-61.12500
5.855,-60.75000
5.905,-60.50000
5.956,-60.00000
6.007,-59.62500
6.058,-59.37500
6.109,-58.75000
6.159,-58.50000
6.210,-58.12500
6.261,-57.87500
6.311,-57.75000
6.362,-57.62500
6.413,-57.50000
6.464,-57.37500
6.514,-57.37500
6.565,-57.37500
6.616,-57.50000
6.667,-57.75000
6.717,-58.00000
6.768,-58.25000
6.819,-58.37500
6.870,-58.25000
6.921,-58.37500
6.971,-58.12500
7.022,-58.00000
7.073,-58.25000
7.124,-58.25000
7.174,-58.25000
7.225,-58.37500
7.276,-58.62500
7.326,-58.37500
7.377,-58.75000
7.428,-58.75000
7.479,-58.87500
7.531,-59.12500
7.582,-59.25000
7.636,-59.37500
7.687,-59.37500
7.737,-59.62500
7.788,-60.00000
7.839,-60.12500
7.889,-60.37500
7.940,-60.62500
7.991,-60.62500
8.042,-60.75000
8.096,-60.75000
8.147,-61.00000
8.200,-61.37500
8.252,-61.62500
8.303,-61.75000
8.354,-61.75000
8.405,-61.75000
8.455,-62.00000
8.507,-62.12500
8.557,-62.25000
8.608,-62.37500
8.659,-62.50000
8.709,-62.50000
8.764,-62.50000
8.814,-62.62500
8.865,-63.12500
8.916,-63.25000
8.970,-63.37500
9.021,-63.37500
9.072,-63.50000
9.122,-63.62500
9.173,-64.00000
9.224,-64.00000
9.275,-64.50000
9.325,-64.62500
9.376,-64.75000
9.427,-65.00000
9.477,-65.00000
9.528,-65.12500
9.579,-65.62500
9.630,-65.75000
9.680,-66.00000
9.731,-66.37500
9.782,-66.62500
9.833,-66.87500
9.885,-67.00000
9.936,-67.25000
9.986,-67.50000
10.037,-67.87500
10.088,-68.12500
10.139,-68.37500
10.190,-68.62500
10.241,-68.62500
10.291,-68.87500
10.342,-69.00000
10.393,-69.25000
10.443,-69.50000
10.494,-69.75000
10.545,-69.62500
10.595,-69.87500
10.648,-69.75000
10.699,-70.00000
10.750,-70.25000
10.801,-70.37500
10.852,-70.62500
10.902,-70.75000
10.953,-70.87500
11.004,-70.87500
11.055,-71.12500
11.106,-71.00000
11.156,-71.12500
11.207,-71.37500
11.258,-71.50000
11.308,-71.75000
11.359,-71.87500
11.410,-72.00000
11.461,-72.12500
11.511,-72.25000
11.562,-72.25000
11.613,-72.62500
11.664,-72.87500
11.716,-73.00000
11.767,-73.12500
11.818,-72.87500
11.868,-73.12500
11.919,-73.62500
11.970,-73.62500
12.021,-73.75000
12.072,-73.75000
12.123,-73.75000
12.174,-74.00000
12.225,-74.12500
12.275,-74.12500
12.326,-74.25000
12.377,-74.62500
12.428,-74.75000
12.478,-74.75000
12.529,-74.87500
12.580,-74.87500
12.631,-75.00000
12.684,-75.12500
12.734,-75.25000
12.785,-75.62500
12.836,-75.62500
12.886,-75.75000
12.937,-75.87500
12.988,-75.75000
13.039,-75.75000
13.091,-76.12500
13.141,-76.12500
13.192,-76.25000
13.243,-76.37500
13.294,-76.37500
13.345,-76.37500
13.395,-76.50000
13.447,-76.37500
13.497,-76.62500
13.549,-76.75000
13.600,-76.75000
13.650,-76.87500
13.701,-77.00000
13.752,-77.00000
13.803,-77.00000
13.854,-77.00000
13.904,-77.00000
13.955,-77.25000
14.006,-77.37500
14.057,-77.37500
14.107,-77.62500
14.158,-77.37500
14.209,-77.37500
14.260,-77.62500
14.311,-77.62500
14.361,-77.62500
14.412,-78.00000
14.463,-77.87500
14.516,-77.87500
14.567,-77.75000
14.617,-77.87500
14.668,-78.12500
14.719,-78.12500
14.770,-78.25000
14.820,-78.25000
14.871,-78.25000
14.922,-78.12500
14.973,-78.25000
15.023,-78.12500
15.074,-78.00000
15.125,-78.37500
15.176,-78.37500
15.226,-78.50000
15.277,-78.50000
15.328,-78.25000
15.379,-78.50000
15.430,-78.37500
15.480,-78.62500
15.531,-78.50000
15.582,-78.75000
15.633,-78.75000
15.684,-78.87500
15.736,-78.87500
15.788,-78.62500
15.841,-79.00000
15.892,-79.00000
15.942,-79.12500
15.995,-79.25000
16.046,-79.12500
16.097,-79.12500
16.149,-79.00000
16.200,-79.25000
16.251,-79.25000
16.301,-79.25000
16.352,-79.37500
16.403,-79.50000
16.454,-79.00000
16.504,-79.12500
16.555,-79.37500
16.606,-79.37500
16.657,-79.37500
16.707,-79.50000
16.758,-79.37500
16.809,-79.62500
16.859,-79.50000
16.910,-79.37500
16.961,-79.37500
17.012,-79.50000
17.063,-79.62500
17.115,-79.62500
17.166,-79.37500
17.217,-79.37500
17.268,-79.50000
17.319,-79.75000
17.369,-79.62500
17.420,-79.75000
17.471,-79.75000
17.522,-79.50000
17.572,-79.62500
17.623,-79.62500
17.674,-79.62500
17.725,-79.75000
17.776,-79.87500
17.827,-80.12500
17.879,-80.00000
17.930,-79.87500
17.981,-79.87500
18.032,-79.87500
18.083,-80.00000
18.133,-80.00000
18.184,-80.00000
18.235,-80.12500
18.286,-80.00000
18.337,-79.75000
18.387,-79.87500
18.438,-80.00000
18.489,-80.00000
18.540,-79.87500
18.591,-80.00000
18.641,-80.00000
18.692,-79.75000
18.744,-79.87500
18.795,-79.87500
18.847,-79.87500
18.898,-80.00000
18.949,-80.00000
18.999,-80.00000
19.050,-80.12500
19.101,-79.75000
19.152,-79.75000
19.202,-79.87500
19.253,-79.87500
19.304,-80.12500
19.355,-80.12500
19.405,-80.00000
19.456,-80.12500
19.507,-79.25000
19.558,-79.87500
19.608,-79.87500
19.662,-80.00000
19.714,-80.12500
19.765,-80.12500
19.815,-80.00000
19.867,-79.87500
19.917,-80.12500
19.968,-80.00000
20.019,-80.12500
20.070,-80.12500
20.121,-80.12500
20.172,-80.12500
20.224,-79.87500
20.275,-80.00000
20.328,-80.25000
20.380,-80.12500
20.430,-80.25000
20.481,-80.00000
20.532,-80.00000
20.583,-80.12500
20.634,-80.12500
20.687,-80.25000
20.738,-80.25000
20.789,-80.25000
20.840,-80.12500
20.891,-80.12500
20.944,-80.00000
20.994,-80.25000
21.046,-80.25000
21.097,-80.37500
21.148,-80.25000
21.199,-80.12500
21.249,-80.00000
21.300,-80.25000
21.351,-80.25000
21.402,-80.25000
21.452,-80.37500
21.503,-80.12500
21.554,-80.12500
21.604,-80.25000
21.655,-80.25000
21.706,-80.37500
21.757,-80.37500
21.807,-80.37500
21.861,-80.37500
21.912,-80.12500
21.963,-80.25000
22.014,-80.37500
22.065,-80.37500
22.115,-80.50000
22.166,-80.37500
22.217,-80.37500
22.268,-80.37500
22.319,-80.12500
22.369,-79.62500
22.424,-80.50000
22.476,-80.50000
22.527,-80.62500
22.579,-80.25000
22.629,-80.25000
22.680,-80.37500
22.731,-80.37500
22.782,-80.37500
22.833,-80.62500
22.883,-80.50000
22.934,-80.50000
22.985,-80.50000
23.036,-80.12500
23.087,-80.12500
23.137,-80.37500
23.188,-80.37500
23.239,-80.50000
23.290,-80.50000
23.341,-80.50000
23.391,-80.50000
23.444,-80.12500
23.494,-80.25000
23.545,-80.37500
23.596,-80.37500
23.647,-80.50000
23.697,-80.62500
23.748,-80.37500
23.800,-80.37500
23.851,-80.37500
23.901,-80.37500
23.952,-80.50000
24.003,-80.50000
24.054,-80.50000
24.104,-80.62500
24.156,-80.50000
24.207,-80.37500
24.260,-80.50000
24.311,-80.25000
24.363,-80.62500
24.414,-80.50000
24.464,-80.50000
24.515,-80.50000
24.566,-80.25000
24.617,-80.25000
24.667,-80.37500
24.718,-80.37500
24.769,-80.37500
24.819,-80.50000
24.870,-80.62500
24.921,-80.37500
24.972,-80.50000
25.022,-80.37500
25.073,-80.37500
25.124,-80.62500
25.175,-80.50000
25.227,-80.62500
25.278,-80.62500
25.329,-80.50000
25.379,-80.37500
25.430,-80.50000
25.481,-80.50000
25.532,-80.62500
25.582,-80.75000
25.633,-80.50000
25.684,-80.50000
25.735,-80.50000
25.785,-80.37500
25.836,-80.37500
25.887,-80.50000
25.937,-80.62500
25.988,-80.62500
26.040,-80.62500
26.091,-80.50000
26.143,-80.37500
26.194,-80.50000
26.245,-80.50000
26.295,-80.75000
26.346,-80.75000
26.397,-80.75000
26.448,-80.62500
26.498,-80.50000
26.549,-80.50000
26.600,-80.50000
26.651,-80.62500
26.701,-80.75000
26.752,-80.62500
26.803,-80.62500
26.854,-80.75000
26.905,-80.75000
26.957,-80.50000
27.009,-80.75000
27.062,-80.62500
27.112,-80.75000
27.164,-80.62500
27.214,-80.62500
27.265,-80.62500
27.316,-80.62500
27.367,-80.62500
27.418,-80.75000
27.468,-80.62500
27.519,-80.75000
27.570,-80.62500
27.621,-80.37500
27.672,-80.50000
27.724,-80.50000
27.776,-80.62500
27.827,-80.75000
27.877,-80.62500
27.928,-80.50000
27.979,-80.50000
28.030,-80.37500
28.081,-80.50000
28.134,-80.75000
28.188,-80.75000
28.239,-80.87500
28.291,-80.37500
28.342,-80.50000
28.393,-80.62500
28.444,-80.50000
28.494,-80.75000
28.548,-80.62500
28.599,-80.50000
28.652,-80.50000
28.703,-80.37500
28.755,-80.62500
28.805,-80.37500
28.856,-80.62500
28.909,-80.37500
28.960,-80.50000
29.010,-80.25000
29.061,-80.50000
29.112,-80.50000
29.162,-80.62500
29.215,-80.37500
29.266,-80.37500
29.317,-80.50000
29.367,-80.50000
29.420,-80.62500
29.471,-80.62500
29.521,-80.62500
29.572,-80.50000
29.623,-80.37500
29.676,-80.37500
29.727,-80.62500
29.778,-80.62500
29.828,-80.75000
29.879,-80.75000
29.930,-80.37500
29.981,-80.50000
30.032,-80.62500
30.083,-80.62500
30.133,-80.62500
30.184,-80.75000
30.235,-80.75000
30.286,-80.75000
30.337,-80.75000
30.389,-80.50000
30.442,-80.75000
30.493,-80.75000
30.544,-80.75000
30.595,-80.87500
30.645,-80.62500
30.696,-80.62500
30.747,-80.62500
30.800,-80.37500
30.851,-80.75000
30.902,-80.75000
30.952,-80.87500
31.008,-80.62500
31.059,-80.87500
31.110,-81.00000
31.161,-80.50000
31.211,-81.12500
31.262,-81.00000
31.313,-80.87500
31.364,-80.87500
31.414,-80.75000
31.465,-80.62500
31.516,-80.62500
31.566,-80.75000
31.618,-80.87500
31.670,-80.87500
31.720,-81.00000
31.771,-80.62500
31.822,-80.75000
31.875,-80.75000
31.926,-81.12500
31.977,-80.87500
32.027,-80.75000
32.078,-80.75000
32.129,-80.62500
32.180,-80.75000
32.231,-80.87500
32.282,-81.00000
32.332,-81.00000
32.383,-80.87500
32.434,-80.87500
32.485,-80.75000
32.535,-80.87500
32.587,-80.87500
32.638,-80.62500
32.689,-80.87500
32.740,-81.00000
32.791,-81.00000
32.842,-81.00000
32.894,-80.75000
32.945,-80.75000
32.996,-80.87500
33.047,-81.00000
33.098,-81.00000
33.148,-81.12500
33.199,-80.75000
33.250,-80.87500
33.300,-80.75000
33.351,-80.62500
33.402,-81.00000
33.456,-81.12500
33.507,-81.00000
33.558,-81.00000
33.608,-80.87500
33.659,-80.75000
33.710,-81.00000
33.761,-81.00000
33.812,-81.12500
33.862,-81.12500
33.913,-80.87500
33.964,-80.87500
34.014,-81.00000
34.065,-81.00000
34.116,-80.87500
34.166,-81.00000
34.217,-81.00000
34.268,-81.00000
34.318,-81.00000
34.371,-80.87500
34.421,-80.87500
34.474,-81.00000
34.524,-81.12500
34.575,-81.25000
34.626,-81.25000
34.677,-81.12500
34.728,-81.00000
34.779,-81.00000
34.831,-81.12500
34.882,-81.12500
34.933,-81.12500
34.984,-81.12500
35.034,-81.25000
35.085,-81.00000
35.136,-81.00000
35.187,-81.00000
35.238,-81.25000
35.288,-81.37500
35.340,-81.37500
35.391,-81.37500
35.442,-81.37500
35.492,-81.12500
35.543,-80.87500
35.594,-81.25000
35.645,-81.12500
35.696,-81.37500
35.746,-81.37500
35.797,-81.12500
35.848,-81.25000
35.899,-81.25000
35.949,-81.12500
36.000,-81.12500
36.051,-81.37500
36.102,-81.37500
36.152,-81.50000
36.203,-81.50000
36.254,-81.37500
36.307,-81.50000
36.358,-81.25000
36.408,-81.37500
36.459,-81.50000
36.510,-81.50000
36.561,-81.50000
36.612,-81.50000
36.662,-81.37500
36.713,-81.50000
36.764,-81.50000
36.814,-81.50000
36.865,-81.62500
36.916,-81.75000
36.966,-81.75000
37.017,-81.75000
37.068,-81.87500
37.119,-81.50000
37.169,-81.62500
37.220,-81.62500
37.272,-81.62500
37.323,-81.75000
37.374,-81.87500
37.425,-81.75000
37.475,-81.75000
37.527,-81.62500
37.578,-81.50000
37.629,-81.75000
37.679,-81.75000
37.730,-81.87500
37.781,-81.87500
37.831,-81.75000
37.882,-81.75000
37.933,-81.75000
37.984,-81.62500
38.036,-81.87500
38.088,-81.75000
38.139,-81.87500
38.190,-81.87500
38.240,-81.62500
38.291,-81.62500
38.342,-81.62500
38.393,-81.75000
38.443,-81.75000
38.494,-81.87500
38.545,-81.87500
38.595,-81.87500
38.646,-81.87500
38.697,-81.62500
38.747,-81.62500
38.798,-81.75000
38.849,-81.62500
38.900,-81.75000
38.951,-81.62500
39.001,-81.50000
39.052,-81.37500
39.103,-81.25000
39.154,-80.75000
39.205,-80.75000
39.256,-80.75000
39.306,-80.50000
39.357,-80.37500
39.408,-80.37500
39.459,-80.12500
39.509,-79.62500
39.560,-79.87500
39.611,-79.62500
39.662,-79.75000
39.712,-79.50000
39.763,-79.37500
39.814,-79.25000
39.864,-79.00000
39.915,-78.75000
39.966,-78.62500
40.016,-78.37500
40.067,-77.87500
40.119,-77.50000
40.171,-77.12500
40.222,-76.62500
40.273,-76.25000
40.323,-76.00000
40.374,-75.62500
40.425,-75.62500
40.476,-75.50000
40.526,-75.25000
40.577,-75.25000
40.628,-74.62500
40.679,-74.62500
40.729,-74.62500
40.780,-74.50000
40.831,-74.25000
40.881,-74.25000
40.932,-74.12500
40.983,-74.12500
41.035,-74.00000
41.086,-72.75000
41.137,-72.25000
41.188,-72.25000
41.239,-71.75000
41.290,-72.12500
41.340,-72.62500
41.391,-73.00000
41.442,-72.75000
41.493,-73.00000
41.544,-73.62500
41.594,-74.00000
41.645,-74.00000
41.696,-74.12500
41.746,-74.50000
41.797,-74.75000
41.848,-74.87500
41.899,-75.00000
41.950,-75.12500
42.001,-75.37500
42.052,-75.75000
42.102,-76.12500
42.156,-76.00000
42.206,-76.25000
42.257,-76.25000
42.308,-76.50000
42.359,-76.75000
42.412,-77.12500
42.463,-77.12500
42.516,-76.87500
42.568,-76.87500
42.619,-77.12500
42.672,-77.50000
42.723,-77.62500
42.774,-77.75000
42.825,-77.87500
42.876,-77.87500
42.926,-78.00000
42.977,-78.00000
43.028,-78.12500
43.079,-78.62500
43.130,-78.87500
43.184,-79.25000
43.234,-79.37500
43.285,-79.00000
43.336,-79.37500
43.387,-79.75000
43.437,-79.87500
43.489,-80.12500
43.539,-80.25000
43.590,-80.25000
43.641,-80.37500
43.692,-80.62500
43.742,-80.62500
43.793,-80.75000
43.844,-81.00000
43.895,-81.12500
43.946,-81.25000
43.997,-80.87500
44.047,-80.75000
44.098,-80.87500
44.152,-80.37500
44.203,-80.50000
44.254,-80.50000
44.304,-81.00000
44.356,-81.37500
44.406,-80.87500
44.458,-80.75000
44.509,-81.37500
44.560,-81.75000
44.610,-82.00000
44.661,-82.25000
44.712,-82.37500
44.763,-82.00000
44.813,-82.12500
44.864,-82.37500
44.915,-82.25000
44.966,-82.50000
45.018,-82.50000
45.069,-82.87500
45.120,-83.25000
45.171,-83.12500
45.222,-83.00000
45.272,-83.50000
45.324,-83.62500
45.376,-83.25000
45.427,-83.00000
45.479,-83.25000
45.529,-83.62500
45.580,-83.62500
45.631,-84.00000
45.684,-84.12500
45.735,-84.25000
45.786,-84.50000
45.837,-84.37500
45.888,-84.75000
45.938,-85.25000
45.990,-85.25000
46.040,-85.50000
46.091,-85.25000
46.142,-84.75000
46.192,-84.87500
46.243,-85.12500
46.294,-84.75000
46.345,-84.75000
46.395,-85.00000
46.446,-85.12500
46.497,-85.37500
46.548,-85.25000
46.598,-84.75000
46.649,-85.12500
46.701,-85.25000
46.752,-85.37500
46.802,-85.50000
46.853,-85.25000
46.904,-85.37500
46.954,-85.50000
47.005,-85.50000
47.056,-85.12500
47.106,-85.37500
47.157,-85.50000
47.208,-85.75000
47.259,-85.37500
47.310,-84.87500
47.360,-85.12500
47.411,-85.37500
47.462,-85.00000
47.512,-84.87500
47.563,-85.25000
47.614,-85.62500
47.665,-86.00000
47.718,-85.25000
47.768,-84.62500
47.819,-85.25000
47.870,-85.87500
47.921,-85.87500
47.971,-86.00000
48.022,-86.12500
48.073,-86.12500
48.123,-86.25000
48.174,-86.62500
48.225,-87.12500
48.276,-87.37500
48.330,-87.12500
48.381,-86.50000
48.432,-86.87500
48.483,-87.12500
48.535,-87.00000
48.586,-86.87500
48.637,-86.75000
48.687,-87.00000
48.738,-87.25000
48.789,-87.62500
48.840,-88.00000
48.890,-88.37500
48.941,-88.25000
48.992,-88.87500
49.043,-89.62500
49.093,-89.75000
49.144,-89.75000
49.195,-90.00000
49.246,-90.00000
49.296,-89.87500
49.347,-89.62500
