time(s),mvs
0.000,204.25000
0.051,204.37500
0.101,204.37500
0.152,204.25000
0.203,204.50000
0.253,204.25000
0.304,204.25000
0.354,204.50000
0.405,204.62500
0.456,204.25000
0.506,204.00000
0.557,204.37500
0.608,204.37500
0.658,204.37500
0.709,204.25000
0.760,204.25000
0.810,204.50000
0.861,204.62500
0.911,204.25000
0.962,204.12500
1.013,204.50000
1.063,204.50000
1.114,204.25000
1.165,204.37500
1.215,204.37500
1.266,204.50000
1.317,204.50000
1.367,204.37500
1.418,204.25000
1.468,204.62500
1.519,204.62500
1.570,204.25000
1.620,204.50000
1.739,204.50000
1.790,204.25000
1.840,204.25000
1.891,204.50000
1.942,204.37500
1.992,204.37500
2.043,204.25000
2.093,204.12500
2.144,204.37500
2.195,204.37500
2.245,204.00000
2.296,204.12500
2.347,204.37500
2.397,204.25000
2.448,204.25000
2.498,204.37500
2.549,204.25000
2.600,204.50000
2.650,204.37500
2.701,204.12500
2.752,204.12500
2.802,204.50000
2.853,204.12500
2.904,204.25000
2.954,204.50000
3.005,204.37500
3.055,204.37500
3.106,204.37500
3.157,204.25000
3.207,204.25000
3.258,204.37500
3.309,204.00000
3.359,204.25000
3.410,204.37500
3.460,204.37500
3.511,204.25000
3.562,204.37500
3.612,204.37500
3.663,204.37500
3.714,204.50000
3.764,204.50000
3.815,204.25000
3.866,204.62500
3.916,204.62500
3.967,204.12500
4.018,204.25000
4.068,204.50000
4.119,204.37500
4.169,204.25000
4.220,204.37500
4.271,204.25000
4.321,204.37500
4.372,204.62500
4.423,204.12500
4.473,204.12500
4.524,204.62500
4.574,204.62500
4.625,204.25000
4.676,204.25000
4.726,204.37500
4.777,204.37500
4.828,204.50000
4.878,204.25000
4.929,204.25000
4.980,204.62500
5.030,204.75000
5.081,204.37500
5.132,204.25000
5.182,204.50000
5.233,204.37500
5.283,204.37500
5.334,204.12500
5.385,204.12500
5.435,204.37500
5.486,204.50000
5.537,204.12500
5.587,204.12500
5.638,204.62500
5.689,204.62500
5.739,204.25000
5.790,204.50000
5.840,204.37500
5.891,204.37500
5.942,204.37500
5.992,204.25000
6.043,204.25000
6.094,204.50000
6.144,204.62500
6.195,204.12500
6.246,204.37500
6.296,204.37500
6.347,204.25000
6.397,204.37500
6.448,204.12500
6.499,204.12500
6.549,204.37500
6.600,204.37500
6.651,204.12500
6.701,204.12500
6.752,204.50000
6.803,204.12500
6.853,204.12500
6.904,204.37500
6.954,204.37500
7.005,204.50000
7.056,204.37500
7.106,204.12500
7.157,204.12500
7.208,204.50000
7.258,204.25000
7.309,204.37500
7.360,204.62500
7.410,204.62500
7.461,204.62500
7.511,204.62500
7.562,204.50000
7.613,204.50000
7.663,204.75000
7.714,204.75000
7.765,204.37500
7.815,204.50000
7.866,204.50000
7.917,204.25000
7.967,204.25000
8.018,204.37500
8.068,204.37500
8.119,204.50000
8.170,204.50000
8.220,204.12500
8.271,204.37500
8.322,204.37500
8.372,204.12500
8.423,204.00000
8.473,204.37500
8.524,204.37500
8.575,204.25000
8.625,204.25000
8.676,204.25000
8.727,204.50000
8.777,204.50000
8.828,204.12500
8.879,204.25000
8.929,204.50000
8.980,204.50000
9.030,204.25000
9.081,204.37500
9.132,204.37500
9.182,204.25000
9.233,204.37500
9.284,204.25000
9.334,204.12500
9.385,204.50000
9.436,204.62500
9.486,204.25000
9.537,204.12500
9.587,204.50000
9.638,204.50000
9.689,204.25000
9.739,204.25000
9.790,204.37500
9.841,204.50000
9.891,204.50000
9.942,204.25000
9.993,204.25000
10.043,204.37500
10.094,204.50000
10.144,204.12500
10.195,204.37500
10.246,204.37500
10.296,204.37500
10.347,204.37500
10.398,204.12500
10.448,204.12500
10.499,204.50000
10.549,204.50000
10.600,204.25000
10.651,204.50000
10.701,204.50000
10.752,204.37500
10.803,204.37500
10.853,204.25000
10.904,204.37500
10.955,204.50000
11.005,204.50000
11.056,204.25000
11.107,204.25000
11.157,204.50000
11.208,204.25000
11.258,204.37500
11.309,204.37500
11.360,204.50000
11.410,204.50000
11.461,204.50000
11.512,204.37500
11.562,204.25000
11.613,204.50000
11.664,204.12500
11.714,204.25000
11.765,204.50000
11.815,204.37500
11.866,204.37500
11.917,204.25000
11.967,204.25000
