time(s),mvs
0.0,-125.0
0.201,-125.0
0.401,-125.0
0.602,-125.0
0.803,-125.0
1.004,-125.125
1.204,237.75
1.405,254.75
1.606,259.5
1.806,269.125
2.007,269.125
2.208,268.625
2.408,263.125
2.609,248.375
2.81,240.25
3.011,234.625
3.211,222.25
3.412,212.625
3.616,203.125
3.817,194.125
4.021,186.5
4.224,180.375
4.428,175.125
4.629,170.625
4.832,166.375
5.033,162.75
5.234,159.625
5.435,156.25
5.635,153.375
5.836,150.625
6.037,148.0
6.237,145.5
6.438,143.125
6.639,140.875
6.839,138.5
7.04,136.375
7.241,134.375
7.444,132.0
7.645,130.125
7.847,127.75
8.048,125.5
8.249,123.5
8.45,121.25
8.651,119.0
8.852,116.875
9.053,114.875
9.253,113.25
9.454,111.625
9.656,109.875
9.857,108.375
10.058,106.875
10.259,105.375
10.459,104.0
10.66,102.375
10.861,101.0
11.062,99.25
11.262,98.25
11.463,96.875
11.664,95.5
11.864,94.125
12.065,92.875
12.266,91.5
12.467,90.125
12.667,88.75
12.868,87.25
13.069,86.0
13.27,84.5
13.47,82.875
13.671,81.5
13.872,80.0
14.073,78.5
14.277,77.125
14.478,75.75
14.679,74.5
14.879,73.125
15.08,71.875
15.281,70.375
15.482,68.875
15.683,67.5
15.885,66.125
16.085,64.75
16.286,63.375
16.487,62.0
16.687,60.625
16.888,59.0
17.089,57.625
17.29,56.375
17.491,54.875
17.691,53.375
17.892,51.875
18.093,50.5
18.293,49.125
18.494,47.75
18.695,46.25
18.895,44.875
19.096,43.25
19.297,41.875
19.498,40.375
19.698,38.875
19.899,37.5
20.1,36.125
20.3,34.5
20.501,33.0
20.702,31.5
20.903,30.0
21.103,28.5
21.304,27.125
21.505,25.625
21.707,24.0
21.908,22.375
22.108,20.875
22.309,19.375
22.51,17.75
22.711,16.375
22.912,14.75
23.113,13.25
23.313,11.75
23.514,10.0
23.715,8.5
23.916,7.125
24.116,5.375
24.317,3.875
24.518,2.375
24.719,0.875
24.919,-0.875
25.12,-2.25
25.321,-3.875
25.521,-5.375
25.722,-7.0
25.923,-8.625
26.124,-10.0
26.324,-11.75
26.525,-13.125
26.726,-14.625
26.926,-16.25
27.127,-17.875
27.328,-19.25
27.528,-20.75
27.729,-22.375
27.93,-23.875
28.131,-25.375
28.331,-26.75
28.532,-28.25
28.733,-29.625
28.934,-31.125
29.137,-32.5
29.338,-33.875
29.538,-35.375
29.739,-36.625
29.94,-38.125
30.142,-39.5
30.343,-40.875
30.543,-42.25
30.744,-43.5
30.945,-44.875
31.146,-46.125
31.346,-47.375
31.547,-48.625
31.748,-50.0
31.952,-51.125
32.153,-52.5
32.354,-53.5
32.555,-54.875
32.755,-55.875
32.956,-57.375
33.157,-58.375
33.358,-59.5
33.558,-60.375
33.759,-61.5
33.96,-62.75
34.16,-63.75
34.361,-64.875
34.562,-65.875
34.763,-66.875
34.964,-67.75
35.165,-68.875
35.367,-69.875
35.568,-70.75
35.769,-71.75
35.97,-72.5
36.171,-73.625
36.372,-74.5
36.573,-75.375
36.774,-76.25
36.976,-77.0
37.177,-77.875
37.378,-78.75
37.579,-79.5
37.779,-80.25
37.98,-81.125
38.181,-81.875
38.382,-82.625
38.582,-83.375
38.783,-84.0
38.984,-84.625
39.185,-85.25
39.385,-86.0
39.586,-86.625
39.787,-87.375
39.987,-87.875
40.188,-88.375
40.389,-89.125
40.59,-89.5
40.79,-90.125
40.991,-90.75
41.192,-91.25
41.392,-91.75
41.593,-92.25
41.795,-92.75
41.998,-93.375
42.199,-93.875
42.399,-94.25
42.6,-94.625
42.801,-95.125
43.002,-95.5
43.202,-96.125
43.408,-96.375
43.609,-96.75
43.81,-97.125
44.011,-97.5
44.212,-98.0
44.412,-98.25
44.613,-98.375
44.814,-98.875
45.015,-99.25
45.215,-99.5
45.416,-99.75
45.617,-100.25
45.817,-100.5
46.018,-100.75
46.219,-101.0
46.419,-101.125
46.62,-101.5
46.821,-101.75
47.021,-102.125
47.222,-102.125
47.423,-102.375
47.624,-102.625
47.824,-103.0
48.025,-103.125
48.228,-103.375
48.429,-103.5
48.629,-103.875
48.83,-103.875
49.031,-104.0
49.232,-104.25
49.433,-104.5
49.634,-104.5
49.837,-104.875
50.038,-105.125
50.238,-105.25
50.439,-105.25
50.64,-105.5
50.841,-105.625
51.041,-105.875
51.242,-105.875
51.443,-106.25
51.643,-106.25
51.844,-106.375
52.045,-106.375
52.246,-106.625
52.446,-106.75
52.647,-106.75
52.848,-106.875
53.048,-107.0
53.249,-107.125
53.45,-107.25
53.65,-107.25
53.851,-107.375
54.052,-107.375
54.253,-107.5
54.453,-107.5
54.654,-107.75
54.855,-107.75
55.056,-107.875
55.259,-108.0
55.46,-108.125
55.66,-108.25
55.861,-108.25
56.062,-108.25
56.263,-108.375
56.464,-108.375
56.665,-108.625
56.868,-108.75
57.069,-108.75
57.27,-108.75
57.471,-108.875
57.671,-109.0
57.872,-109.125
58.073,-109.125
58.274,-109.125
58.475,-109.125
58.675,-109.375
58.876,-109.375
59.077,-109.5
59.278,-109.5
59.478,-109.5
59.679,-109.5
59.88,-109.5
60.081,-109.75
60.282,-109.875
60.482,-109.875
60.683,-110.0
60.884,-110.0
61.089,-110.125
61.29,-110.125
61.492,-110.25
61.693,-110.25
61.897,-110.375
62.098,-110.25
62.298,-110.375
62.499,-110.25
62.7,-110.375
62.901,-110.375
63.101,-110.625
63.302,-110.625
63.503,-110.625
63.703,-110.625
63.904,-110.75
64.105,-110.75
64.305,-110.75
64.506,-110.75
64.707,-110.875
64.907,-110.875
65.108,-110.875
65.309,-110.875
65.51,-111.125
65.71,-111.0
65.911,-111.125
66.112,-111.125
66.312,-111.0
66.513,-111.25
66.714,-111.25
66.915,-111.25
67.115,-111.375
67.317,-111.375
67.518,-111.25
67.72,-111.25
67.921,-111.375
68.122,-111.5
68.323,-111.5
68.524,-111.5
68.725,-111.5
68.926,-111.625
69.127,-111.5
69.327,-111.625
69.528,-111.625
69.729,-111.75
69.93,-111.75
70.13,-111.75
70.331,-111.75
70.532,-111.875
70.732,-111.875
70.933,-111.875
71.134,-111.875
71.335,-111.875
71.535,-112.0
71.736,-112.0
71.937,-111.875
72.138,-112.0
72.338,-112.125
72.539,-112.125
72.74,-112.25
72.94,-112.125
73.141,-112.125
73.342,-112.125
73.542,-112.125
73.743,-112.125
73.944,-112.125
74.145,-112.25
74.347,-112.25
74.549,-112.25
74.75,-112.5
74.951,-112.375
75.152,-112.5
75.353,-112.25
75.554,-112.5
75.755,-112.5
75.956,-112.5
76.157,-112.5
76.357,-112.5
76.558,-112.5
76.759,-112.5
76.959,-112.625
77.16,-112.625
77.361,-112.5
77.562,-112.625
77.762,-112.625
77.963,-112.625
78.164,-112.75
78.364,-112.75
78.565,-112.875
78.766,-112.875
78.967,-112.875
79.167,-112.875
79.368,-113.125
79.569,-113.125
79.769,-113.125
79.97,-113.125
80.171,-113.125
80.372,-113.125
80.572,-113.25
80.773,-113.25
80.974,-113.125
81.175,-113.125
81.375,-113.125
81.577,-113.25
81.778,-113.125
81.981,-113.25
82.182,-113.25
82.382,-113.25
82.583,-113.25
82.784,-113.375
82.985,-113.375
83.189,-113.375
83.389,-113.375
83.592,-113.25
83.793,-113.375
83.994,-113.5
84.196,-113.5
84.397,-113.5
84.598,-113.5
84.799,-113.375
84.999,-113.5
85.2,-113.5
85.401,-113.5
85.601,-113.625
85.802,-113.625
86.003,-113.5
86.203,-113.5
86.404,-113.625
86.605,-113.625
86.806,-113.625
87.006,-113.625
87.207,-113.625
87.408,-113.75
87.609,-113.625
87.812,-113.625
88.013,-113.75
88.214,-113.75
88.415,-113.75
88.616,-113.875
88.817,-113.875
89.017,-113.875
89.218,-113.875
89.419,-113.875
89.62,-113.875
89.824,-113.875
