time(s),mvs
0.000,-102.25000
0.102,-102.25000
0.153,-102.50000
0.203,-102.37500
0.254,-102.50000
0.305,-102.12500
0.361,-102.37500
0.412,-102.25000
0.462,-102.12500
0.513,-102.37500
0.564,-27.87500
0.615,67.87500
0.665,128.00000
0.716,162.00000
0.767,174.50000
0.818,178.75000
0.869,176.75000
0.921,181.87500
0.972,181.87500
1.023,197.62500
1.074,213.37500
1.124,211.50000
1.175,207.37500
1.226,206.50000
1.277,221.62500
1.327,225.37500
1.378,226.62500
1.429,225.75000
1.480,226.87500
1.530,231.62500
1.581,230.50000
1.632,229.12500
1.682,227.75000
1.733,223.75000
1.784,221.75000
1.835,222.62500
1.887,220.50000
1.938,217.62500
1.990,214.00000
2.041,211.25000
2.092,207.87500
2.142,205.50000
2.193,203.50000
2.244,201.12500
2.294,199.37500
2.345,197.37500
2.396,195.75000
2.447,194.12500
2.497,192.75000
2.548,191.37500
2.600,189.87500
2.654,188.12500
2.705,186.50000
2.757,185.25000
2.808,183.75000
2.859,182.62500
2.910,181.62500
2.960,180.37500
3.011,179.25000
3.062,178.37500
3.113,177.00000
3.163,176.00000
3.214,175.12500
3.265,173.87500
3.317,172.75000
3.368,172.00000
3.422,171.25000
3.473,170.37500
3.524,169.37500
3.575,168.75000
3.625,167.62500
3.676,167.00000
3.727,165.87500
3.777,165.12500
3.828,164.37500
3.879,163.62500
3.929,163.00000
3.980,162.25000
4.031,161.50000
4.082,160.75000
4.133,160.00000
4.186,159.25000
4.238,158.25000
4.289,157.62500
4.340,156.87500
4.391,156.12500
4.442,155.62500
4.493,154.75000
4.544,154.00000
4.594,153.50000
4.645,152.37500
4.696,151.87500
4.747,151.00000
4.797,150.25000
4.849,149.62500
4.899,148.87500
4.950,148.25000
5.001,147.50000
5.054,146.62500
5.105,146.12500
5.156,145.12500
5.206,144.25000
5.257,143.62500
5.308,143.12500
5.359,142.25000
5.410,141.62500
5.461,141.25000
5.512,140.62500
5.562,140.00000
5.613,139.25000
5.664,138.75000
5.717,137.75000
5.767,137.00000
5.819,136.50000
5.870,135.87500
5.921,135.25000
5.974,134.75000
6.025,134.12500
6.076,133.25000
6.126,132.87500
6.177,131.87500
6.230,131.50000
6.281,130.75000
6.332,130.25000
6.382,129.75000
6.433,129.25000
6.486,128.75000
6.537,128.12500
6.587,127.37500
6.638,127.00000
6.689,126.25000
6.740,125.75000
6.791,125.12500
6.842,124.50000
6.892,124.12500
6.943,123.50000
6.994,123.12500
7.044,122.50000
7.095,121.87500
7.146,121.37500
7.197,120.50000
7.247,120.12500
7.301,119.50000
7.352,119.00000
7.403,118.62500
7.454,118.00000
7.504,117.62500
7.558,116.75000
7.611,116.25000
7.662,115.75000
7.713,115.12500
7.764,114.75000
7.814,114.12500
7.865,113.75000
7.919,113.37500
7.969,112.75000
8.020,112.25000
8.071,111.50000
8.122,111.12500
8.173,110.50000
8.224,110.00000
8.275,109.50000
8.325,109.00000
8.376,108.75000
8.427,108.25000
8.478,107.50000
8.529,107.12500
8.579,106.37500
8.632,106.00000
8.685,105.37500
8.736,105.00000
8.786,104.50000
8.837,104.00000
8.888,103.75000
8.939,103.25000
8.990,102.50000
9.042,101.87500
9.093,101.50000
9.144,101.12500
9.198,100.37500
9.249,100.12500
9.306,99.62500
9.357,98.87500
9.408,98.50000
9.458,98.00000
9.509,97.50000
9.560,97.00000
9.611,96.50000
9.662,96.00000
9.712,95.75000
9.763,95.25000
9.814,94.87500
9.865,94.37500
9.918,93.62500
9.969,93.25000
10.019,92.50000
10.070,92.12500
10.121,91.75000
10.172,91.25000
10.222,91.00000
10.273,90.50000
10.324,89.87500
10.375,89.50000
10.425,89.00000
10.476,88.50000
10.527,88.00000
10.578,87.50000
10.628,87.25000
10.679,86.75000
10.730,86.12500
10.781,85.75000
10.832,85.50000
10.884,85.00000
10.935,84.50000
10.985,83.87500
11.036,83.50000
11.087,83.00000
11.138,82.50000
11.188,82.12500
11.239,81.62500
11.290,81.37500
11.340,80.87500
11.391,80.37500
11.442,80.00000
11.493,79.50000
11.543,78.87500
11.594,78.62500
11.646,78.00000
11.697,77.62500
11.750,77.12500
11.801,76.75000
11.852,76.37500
11.903,75.87500
11.954,75.62500
12.005,74.75000
12.056,74.62500
12.106,74.12500
12.157,73.75000
12.208,73.25000
12.259,72.75000
12.310,72.50000
12.361,72.12500
12.411,71.50000
12.464,71.25000
12.517,70.62500
12.567,70.25000
12.618,69.62500
12.669,69.37500
12.719,69.00000
12.770,68.50000
12.821,68.12500
12.872,67.75000
12.923,67.25000
12.973,67.00000
13.024,66.62500
13.075,66.00000
13.126,65.75000
13.176,65.00000
13.228,64.62500
13.279,64.37500
13.330,63.87500
13.382,63.62500
13.433,63.37500
13.486,62.62500
13.537,62.37500
13.587,61.87500
13.638,61.37500
13.689,61.00000
13.740,60.62500
13.790,60.25000
13.841,60.00000
13.892,59.50000
13.944,59.00000
13.995,58.75000
14.048,58.12500
14.099,57.87500
14.149,57.37500
14.200,57.00000
14.251,56.62500
14.302,56.37500
14.353,55.87500
14.405,55.75000
14.455,55.12500
14.506,54.87500
14.557,54.25000
14.608,54.00000
14.658,53.37500
14.709,53.00000
14.760,52.62500
14.812,52.25000
14.862,51.87500
14.915,51.75000
14.968,51.25000
15.019,50.87500
15.070,50.25000
15.121,50.00000
15.171,49.50000
15.222,49.12500
15.273,49.00000
15.323,48.62500
15.374,48.25000
15.425,47.87500
15.476,47.37500
15.526,47.00000
15.577,46.50000
15.628,46.25000
15.681,45.75000
15.732,45.37500
15.782,45.25000
15.833,44.75000
15.884,44.50000
15.935,44.25000
15.985,43.87500
16.036,43.37500
16.087,43.00000
16.138,42.37500
16.189,42.25000
16.239,41.75000
16.290,41.50000
16.341,41.12500
