time(s),mvs
0.0,-125.125
0.201,-125.25
0.401,-125.25
0.602,-125.25
0.803,-125.375
1.004,-125.25
1.205,17.25
1.405,138.25
1.606,193.625
1.807,188.875
2.008,170.375
2.208,155.0
2.409,143.875
2.61,136.5
2.81,191.25
3.011,192.875
3.212,175.5
3.413,162.875
3.613,152.625
3.814,144.625
4.018,137.375
4.219,130.875
4.419,125.5
4.62,120.375
4.821,116.125
5.022,112.0
5.223,108.125
5.424,104.375
5.627,100.75
5.828,97.625
6.028,94.25
6.229,91.0
6.431,88.25
6.632,85.375
6.834,82.625
7.035,80.125
7.236,77.5
7.436,75.0
7.637,72.375
7.838,70.0
8.038,67.625
8.239,65.375
8.44,62.875
8.64,60.75
8.841,58.5
9.042,56.125
9.243,54.0
9.444,52.0
9.647,50.0
9.851,48.0
10.052,46.0
10.255,43.875
10.456,41.75
10.657,39.625
10.857,37.375
11.058,35.125
11.259,33.0
11.46,30.75
11.66,28.375
11.861,26.125
12.062,23.625
12.263,21.375
12.463,19.0
12.664,16.625
12.865,14.125
13.065,11.75
13.266,9.375
13.467,7.0
13.668,4.625
13.868,2.125
14.069,-0.25
14.27,-2.625
14.47,-5.0
14.671,-7.625
14.872,-10.0
15.073,-12.5
15.273,-14.875
15.474,-17.125
15.678,-19.375
15.879,-21.875
16.08,-24.125
16.281,-26.5
16.482,-28.75
16.683,-31.0
16.884,-33.125
17.085,-35.25
17.286,-37.5
17.487,-39.625
17.687,-41.5
17.888,-43.625
18.089,-45.75
18.289,-47.625
18.49,-49.5
18.691,-51.5
18.892,-53.375
19.092,-55.25
19.293,-56.875
19.494,-58.5
19.694,-60.25
19.895,-62.0
20.096,-63.75
20.297,-65.25
20.497,-66.75
20.698,-68.375
20.899,-69.625
21.099,-71.0
21.3,-72.5
21.501,-74.0
21.702,-75.25
21.902,-76.625
22.103,-77.875
22.304,-79.125
22.505,-80.375
22.706,-81.5
22.909,-82.625
23.11,-83.75
23.311,-84.75
23.511,-85.875
23.712,-87.0
23.913,-88.0
24.114,-88.875
24.319,-89.875
24.52,-90.75
24.723,-91.5
24.923,-92.5
25.124,-93.25
25.325,-94.0
25.526,-94.75
25.726,-95.5
25.927,-96.25
26.128,-96.875
26.328,-97.5
26.529,-98.25
26.73,-98.75
26.931,-99.375
27.131,-99.875
27.332,-100.375
27.533,-101.25
27.733,-101.75
27.934,-102.25
28.135,-102.75
28.337,-103.0
28.54,-103.5
28.741,-103.875
28.941,-104.25
29.142,-104.625
29.343,-105.125
29.547,-105.25
29.748,-105.75
29.948,-106.125
30.149,-106.375
30.35,-106.625
30.55,-106.875
30.751,-107.125
30.952,-107.5
31.153,-107.625
31.353,-107.875
31.554,-108.125
31.755,-108.25
31.955,-108.625
32.156,-108.75
32.357,-109.0
32.558,-109.25
32.758,-109.5
32.959,-109.5
33.16,-109.75
33.36,-109.875
33.561,-110.125
33.762,-110.125
33.962,-110.375
34.163,-110.5
34.364,-110.625
34.565,-110.875
34.765,-110.875
34.966,-111.0
35.167,-111.125
35.37,-111.25
35.571,-111.375
35.772,-111.5
35.973,-111.625
36.174,-111.625
36.375,-111.875
36.575,-111.875
36.776,-112.0
36.977,-112.125
37.178,-112.125
37.378,-112.375
37.579,-112.375
37.78,-112.5
37.981,-112.5
38.181,-112.625
38.382,-112.75
38.583,-112.75
38.784,-112.75
38.984,-113.0
39.185,-113.0
39.386,-113.25
39.587,-113.125
39.788,-113.25
39.988,-113.25
40.189,-113.25
40.39,-113.375
40.59,-113.5
40.791,-113.5
40.992,-113.625
41.192,-113.625
41.393,-113.5
41.594,-113.75
41.795,-113.75
41.996,-113.75
42.197,-113.875
42.4,-114.0
42.601,-114.0
42.802,-114.125
43.003,-114.125
43.203,-114.25
43.404,-114.375
43.605,-114.25
43.806,-114.375
44.011,-114.5
44.211,-114.5
44.415,-114.5
44.615,-114.5
44.816,-114.5
45.017,-114.5
45.218,-114.625
45.418,-114.75
45.619,-114.75
45.82,-114.875
46.02,-114.875
46.221,-114.875
46.422,-115.0
46.622,-115.0
46.823,-115.0
47.024,-115.0
47.224,-115.0
47.425,-115.125
47.627,-115.125
47.828,-115.125
48.031,-115.25
48.231,-115.25
48.432,-115.375
48.633,-115.25
48.834,-115.375
49.035,-115.375
49.236,-115.625
49.436,-115.625
49.637,-115.5
49.838,-115.5
50.038,-115.75
50.239,-115.625
50.44,-115.75
50.641,-115.875
50.841,-115.75
51.042,-115.75
51.243,-115.75
51.443,-115.875
51.644,-115.875
51.845,-115.875
52.046,-115.875
52.246,-116.0
52.447,-116.0
52.648,-116.0
52.849,-116.0
53.049,-116.0
53.25,-116.125
53.451,-116.125
53.651,-116.25
53.852,-116.375
54.053,-116.25
54.253,-116.25
54.454,-116.375
54.655,-116.5
54.856,-116.375
55.056,-116.375
55.259,-116.5
55.463,-116.5
55.663,-116.625
55.864,-116.5
56.066,-116.625
56.266,-116.5
56.467,-116.625
56.668,-116.75
56.869,-116.75
57.07,-116.75
57.27,-116.75
57.471,-116.75
57.672,-116.75
57.873,-116.75
58.074,-117.0
58.275,-117.0
58.475,-117.0
58.676,-116.875
58.877,-117.125
59.078,-117.125
59.278,-117.125
59.479,-117.25
59.68,-117.25
59.88,-117.25
60.081,-117.25
60.282,-117.375
60.483,-117.25
60.683,-117.25
60.884,-117.25
61.085,-117.25
61.286,-117.25
61.486,-117.375
61.687,-117.375
61.888,-117.375
62.092,-117.375
62.292,-117.5
62.495,-117.5
62.696,-117.5
62.897,-117.5
63.098,-117.5
63.298,-117.625
63.499,-117.625
63.7,-117.75
63.9,-117.625
64.101,-117.75
64.302,-117.75
64.503,-117.75
64.703,-117.875
64.904,-117.875
65.105,-117.875
65.306,-117.875
65.506,-117.875
65.707,-117.75
65.908,-117.875
66.108,-118.0
66.309,-117.875
66.51,-118.0
66.71,-118.0
66.911,-118.125
67.112,-118.125
67.313,-118.125
67.513,-118.25
