time,mvs,rot,std,stop
1.96199994206836e-06,361.375,,,0
0.20005592899997282,361.375,,,0
0.4000561939999443,361.5,,,0
0.6000542009999208,361.5,,,0
0.8000533760000508,361.5,,,0
1.0000536239999747,361.5,,,0
1.2000531129999672,361.375,,,0
1.4000540590000128,361.375,,,0
1.6000533589999577,361.5,,,0
1.80000994299985,361.375,,,0
2.0000557729999855,361.5,,,0
2.2000564620000205,361.5,,,0
2.4000561630000448,361.625,,,0
2.6000549969999156,361.625,,,0
2.8000477939999655,361.5,0.05133972571253867,0.0816496580927726,0
3.0000382209998406,361.5,0.040179273538788314,0.07728015412913086,0
3.2430179269999826,361.625,0.04242868276285864,0.07905694150420949,0
3.411286882000013,361.5,0.0423749727614514,0.07905694150420949,0
3.606586317999927,361.625,0.05785670688027401,0.08498365855987974,0
