time,mvs,rot,std,stop
1.3330000001587905e-06,-1157.375,,,0
0.20005553099963436,-1157.25,,,0
0.40005571199981205,-1157.25,,,0
0.6000541699995665,-1157.25,,,0
0.8000561290000405,-1157.375,,,0
1.0000541249992239,-1157.375,,,0
1.2000530459999936,-1157.25,,,0
1.4000536159992407,-1157.375,,,0
1.6000530379997144,-1157.375,,,0
1.8000531629995749,-1157.375,,,0
2.0000537879996045,-1157.25,,,0
2.2000528949993168,-1157.125,,,0
2.4000531309993676,-1157.375,,,0
2.6000530339997567,-1157.375,,,0
2.800057714999639,-1157.375,-0.011160315079359282,0.07728015412913086,0
3.0000589699993725,-1157.25,-0.011160700116139314,0.07728015412913086,0
3.2000575399997615,-1157.125,0.020089303991182004,0.08897565210026093,0
3.4002227709997896,-1157.375,0.01785540296876544,0.08975274678557506,0
3.6272266460000537,-1157.25,0.03339255971997463,0.08975274678557507,0
3.801174377999814,-1157.25,0.03118203190214102,0.08897565210026093,0
4.007541717999629,-1157.25,0.026729094669440696,0.08740073734751264,0
4.210167347999231,-1157.25,0.03780215232919438,0.08740073734751264,0
4.40645696699994,-1157.25,0.031147141142562423,0.08498365855987976,0
4.602688328999648,-1157.25,0.022285682139904946,0.08164965809277262,1
4.800067393999598,-1157.375,-0.004321341068297485,0.08164965809277262,0
5.000071630000093,-1157.375,-0.013189945251177141,0.08498365855987976,0
5.2000702739997,-1157.25,0.01358029782877077,0.074535599249993,0
5.400075435999497,-1157.25,0.006864062100117273,0.07168604389202189,0
5.600070339000013,-1157.25,-0.0021170659696360776,0.06770032003863301,0
5.800069315999281,-1157.25,-0.013376473384352269,0.06236095644623236,0
6.000071218999437,-1157.25,-0.00890844594066966,0.06236095644623236,0
6.200070899999446,-1157.25,0.013632333282376995,0.04999999999999999,0
6.400073783999687,-1157.25,0.0023385715065810816,0.04249182927993988,0
6.600073353999505,-1157.375,-0.008910061581040131,0.05,0
6.800067016999492,-1157.25,-0.0021849127166507012,0.05,0
7.00006984599986,-1157.25,0.004526607517500431,0.05,0
7.200069303999953,-1157.25,0.01120494605550548,0.05,0
7.400073225999222,-1157.25,0.017874671000990654,0.049999999999999996,0
7.600071387999378,-1157.25,0.024553567446185396,0.049999999999999996,0
7.800064846999703,-1157.375,-0.00223211926388554,0.05,0
8.000068360999649,-1157.25,-0.013392858048453997,0.04249182927993988,0
