m_amps,volts
0.0244140625,0.05
0.0244140625,0.045
0.0244140625,0.0
0.0244140625,0.00125
0.0244140625,0.0
0.0244140625,0.0
0.0244140625,0.035
0.0244140625,0.0475
0.0244140625,0.0175
0.0244140625,0.0
0.048828125,0.0
